X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
7.280253,442517.09,372754.76,288634.41,200154.29,117312.66,362634.66,277998.39,190250.24,109188.16,44610.106,1.25E-28,27.094363,7288.9895,-0.00011715,-0.049186237,-0.000373545
7.290253,442759.48,373046.88,288928.25,200413.13,117511.1,362455.74,277771.97,189999.49,108946.17,44419.853,4.85E-28,27.156889,7288.9949,-0.000117893,-0.048741562,-0.000373676
7.300253,442799.34,373164.69,289132.8,200688.45,117816.44,362138.86,277499.33,189806.81,108843.77,44392.685,1.72E-28,27.219451,7289.0003,-0.000118455,-0.048220706,-0.000373357
7.310253,442397.59,372902.53,289142.47,200999.24,118354.7,361521.58,277126.69,189741.26,109045.95,44721.406,1.32E-27,27.282049,7289.006,-0.000118618,-0.047637155,-0.000372061
7.320253,442700.83,373243.26,289455.21,201241.78,118508.08,361397.63,276925.39,189480.46,108765.13,44481.715,1.15E-27,27.344684,7289.0114,-0.000119396,-0.04700444,-0.000372342
7.330253,442621.09,373253.49,289596.56,201511.43,118859.24,361017.68,276641.12,189332.27,108749.36,44550.625,1.72E-28,27.407355,7289.0169,-0.000119822,-0.046336386,-0.000371781
7.340253,442291.21,373046.75,289622.96,201794.07,119334.3,360476.15,276307.52,189260.65,108907.77,44821.098,-9.36E-29,27.470062,7289.0224,-0.000120009,-0.045646507,-0.000370677
7.350253,442625.16,373406.27,289932.7,202009.88,119443.25,360403.17,276137.97,189007.27,108612.8,44556.312,-1.85E-27,27.532804,7289.0276,-0.000120769,-0.04494788,-0.000371062
7.360253,442436.78,373314.54,290006.75,202259.42,119818.57,359984.77,275858.75,188909.58,108679.95,44712.555,-3.59E-27,27.595583,7289.0328,-0.000121042,-0.044253326,-0.000370303
7.370253,442203.52,373180.78,290052.82,202500.13,120203.17,359551.24,275582.2,188832.98,108781.3,44904.908,-9.59E-28,27.658397,7289.0378,-0.000121251,-0.043574774,-0.000369464
7.380253,442536.09,373528.22,290338.02,202680.69,120271.41,359521.73,275448.84,188603.88,108497.66,44640.992,1.02E-27,27.721247,7289.0424,-0.000121941,-0.042923304,-0.000369896
7.390253,442259.8,373349.24,290346.65,202897.39,120646.83,359093.2,275191.03,188558.24,108636.63,44867.973,-8.40E-28,27.784132,7289.047,-0.000122059,-0.042309237,-0.000369002
7.400253,442139.02,373299.22,290413.41,203086.11,120921.82,358790.17,274984.42,188478.3,108672.95,44969.517,1.98E-30,27.847052,7289.0513,-0.000122287,-0.041741545,-0.000368474
7.410253,442438.97,373605.39,290654.88,203225.67,120956,358793.55,274888.93,188288.14,108424.61,44731.765,1.82E-28,27.910008,7289.0551,-0.000122864,-0.041228044,-0.000368898
7.420253,442103.35,373361.6,290605.82,203399.84,121307.49,358384.06,274666.81,188291.38,108617.91,45006.541,1.24E-27,27.972998,7289.0588,-0.000122836,-0.040775404,-0.000367942
7.430253,442100.18,373398.07,290692.15,203531.18,121463.92,358221.81,274536.63,188210.2,108587.43,45013.202,-2.04E-27,28.036023,7289.062,-0.000123077,-0.040388648,-0.000367744
7.440253,442340.01,373638.13,290874.84,203627.43,121473.19,358245.2,274477.59,188069.95,108394.6,44823.881,3.05E-30,28.099083,7289.0649,-0.000123507,-0.040071485,-0.000368105
7.450253,441978.65,373357.51,290780.96,203753.41,121779.24,357881.68,274301.88,188114.43,108620.03,45119.403,-5.62E-28,28.162178,7289.0675,-0.000123359,-0.039826241,-0.000367166
7.460253,442086.77,373474.71,290883.57,203827.18,121819.36,357857.07,274247.45,188034.38,108527.45,45036.299,-2.38E-27,28.225307,7289.0696,-0.000123606,-0.039653492,-0.000367285
7.470253,442245.32,373630.58,290998.11,203881.55,121814.56,357886.42,274220.35,187950.19,108404.65,44912.476,-5.52E-28,28.28847,7289.0714,-0.000123868,-0.039552513,-0.000367537
7.480253,441893.4,373343.75,290876.08,203958.33,122058.48,357590.71,274097.07,188024.56,108637.54,45200.357,4.49E-28,28.351667,7289.073,-0.000123635,-0.039521126,-0.00036669
7.490253,442095.57,373527.97,290989.82,203979.54,121995.58,357687.42,274110.65,187948.04,108493.61,45041.331,2.23E-27,28.414898,7289.074,-0.000123879,-0.039555514,-0.000367081
7.500253,442160.21,373590.15,291033.46,203997.16,121988.24,357708.76,274108.23,187920.59,108448.13,44993.152,1.21E-28,28.478164,7289.0747,-0.000123971,-0.039650728,-0.000367191
7.510253,441850.81,373327.28,290902.07,204028.53,122159.99,357495.24,274038.01,188010.94,108663.86,45246.623,6.44E-28,28.541462,7289.0753,-0.000123696,-0.03980048,-0.000366499
7.520253,442120.78,373558.34,291020.55,204006.91,122016.95,357685.52,274105.54,187940.1,108484.17,45032.727,-2.82E-27,28.604795,7289.0754,-0.000123929,-0.039997148,-0.000367095
7.530253,442088.64,373526.85,290997.55,203996.2,122018.29,357686.29,274118.42,187964.42,108515.39,45062.41,-1.66E-27,28.668161,7289.0753,-0.000123864,-0.040232287,-0.000367043
7.540253,441849.32,373314.57,290875.84,203990.4,122115.55,357560.35,274096.43,188055.64,108691.9,45259.096,3.38E-29,28.73156,7289.075,-0.000123592,-0.040496394,-0.000366552
7.550253,442154.85,373568.2,290992.24,203939.48,121922.41,357808.06,274199.03,187992.06,108495.13,45016.202,-2.69E-27,28.794993,7289.0744,-0.000123806,-0.040779096,-0.000367265
7.560253,442033.02,373452.58,290913.47,203911.47,121942.36,357778.17,274216.51,188058.05,108594.58,45117.896,8.93E-28,28.858459,7289.0737,-0.000123615,-0.041069613,-0.000367051
7.570253,441883.15,373311.44,290818.89,203880.39,121970.81,357735.71,274232.93,188135.35,108714.54,45242.059,-3.90E-28,28.921957,7289.0729,-0.000123388,-0.041356521,-0.000366784
7.580253,442189.68,373562.03,290926.92,203816.16,121761.54,358000.22,274348.82,188079.73,108520.31,44997.917,-1.86E-28,28.985489,7289.0718,-0.000123579,-0.041628092,-0.000367518
7.590253,441994.32,373380.29,290808.82,203783.51,121807.98,357932.82,274359.86,188173.14,108672.67,45158.476,7.63E-28,29.049053,7289.0708,-0.000123303,-0.041872667,-0.000367157
7.600253,441943.26,373322.82,290755.61,203741.56,121780.62,357960.82,274400.91,188223.46,108725.1,45202.46,-1.28E-27,29.112649,7289.0698,-0.000123162,-0.042078443,-0.000367112
7.610253,442217.78,373546.4,290850.34,203680.96,121589.61,358201.31,274507.63,188175.43,108551.75,44983.629,2.44E-28,29.176278,7289.0686,-0.000123328,-0.042233916,-0.000367774
7.620253,441972.21,373322.97,290713.17,203656.82,121667.93,358093.17,274501.77,188279.33,108736.56,45184.198,1.06E-27,29.23994,7289.0677,-0.000123017,-0.042328137,-0.000367296
7.630253,442018.74,373352.75,290711.09,203619.47,121603.58,358171.17,274551.14,188292.55,108717.72,45148.949,1.56E-27,29.303633,7289.0667,-0.000122989,-0.042350531,-0.000367448
7.640253,442233.29,373529.54,290789.63,203578.78,121462.21,358350.72,274627.71,188250.57,108580.32,44977.981,2.01E-28,29.367358,7289.0658,-0.000123133,-0.042291403,-0.000367955
7.650253,441965.23,373292.54,290655.38,203575.59,121575.02,358202.16,274595.99,188347.11,108774.26,45196.194,3.84E-28,29.431116,7289.0652,-0.000122841,-0.042142042,-0.0003674
7.660253,442098.07,373404.18,290708.96,203557.85,121496.32,358304.62,274636.5,188316.93,108687.76,45090.836,-2.52E-27,29.494905,7289.0646,-0.000122944,-0.041894597,-0.000367703
7.670253,442232.51,373520.61,290770.78,203551.18,121429.96,358393.74,274665.46,188278.4,108596.59,44984.036,-3.24E-28,29.558725,7289.0643,-0.000123072,-0.041542579,-0.000367994
7.680253,441970.97,373298.77,290660.84,203579.52,121577.17,358208.22,274601.1,188350.62,108776.02,45196.542,1.18E-27,29.622577,7289.0642,-0.00012285,-0.041080814,-0.000367407
7.690253,442170.35,373478.77,290769.06,203594.43,121508.08,358307.25,274616.49,188275.04,108632.15,45037.103,-1.12E-27,29.68646,7289.0642,-0.000123089,-0.040505378,-0.000367801
7.700253,442214.11,373528.66,290816.04,203632.39,121533.86,358286.44,274585.4,188236.51,108591.74,45003.068,-1.32E-27,29.750375,7289.0645,-0.000123209,-0.039814042,-0.000367837
7.710253,441986.21,373348.21,290748.99,203700.06,121712.92,358069.91,274484.33,188270.05,108735.25,45188.081,-7.86E-28,29.81432,7289.0652,-0.000123101,-0.039006077,-0.000367263
7.720253,442226.23,373576.69,290905.65,203757.4,121676.22,358138.22,274460.86,188151.38,108549.65,44995.533,-1.33E-27,29.878297,7289.0659,-0.000123467,-0.038082255,-0.000367681
7.730253,442179.07,373561.68,290941.82,203846.25,121801.71,357999.48,274363.34,188108.87,108558.47,45034.557,-1.95E-27,29.942304,7289.067,-0.000123591,-0.037045184,-0.000367452
7.740253,442007.16,373443.58,290931.54,203957.52,122008.04,357759.55,274224.46,188093.41,108649.07,45174.134,-8.26E-29,30.006342,7289.0684,-0.000123628,-0.035898995,-0.000366931
7.750253,442258.8,373696.62,291126.06,204062.92,122023.01,357773.26,274152.28,187937.87,108440.83,44971.969,-2.09E-28,30.07041,7289.0699,-0.000124101,-0.034649395,-0.000367303
7.760253,442130.42,373625.71,291157.14,204204.07,122245.84,357520.36,273988.36,187887.25,108491.68,45076.302,1.50E-27,30.134509,7289.0717,-0.000124242,-0.033303858,-0.000366829
7.770253,442029.87,373583.6,291211.48,204359.43,122473.41,357265.42,273813.53,187817.4,108518.46,45158.118,-9.00E-29,30.198638,7289.0738,-0.000124441,-0.031871231,-0.000366393
7.780253,442264.26,373836.02,291430.24,204513.88,122553.91,357206.51,273687.6,187634.32,108307.93,44969.697,-4.17E-28,30.262797,7289.076,-0.00012499,-0.030361826,-0.000366657
7.790253,442073,373724.42,291463.07,204704.05,122862.43,356854.17,273463.45,187571.69,108388.78,45124.599,1.10E-27,30.326986,7289.0784,-0.000125161,-0.02878745,-0.00036598
7.800253,442050.84,373763.46,291583.24,204900.22,123104.4,356592.52,273257.22,187447.47,108347.87,45143.047,4.69E-28,30.391205,7289.081,-0.000125521,-0.027160972,-0.000365648
7.810253,442242.48,373991.71,291811.24,205100.15,123257.52,356450.61,273077.71,187248.08,108154.31,44988.999,-5.16E-28,30.455454,7289.0836,-0.000126114,-0.025496435,-0.000365757
7.820253,442013.2,373859.12,291853.07,205331.89,123632.38,356022.61,272804.75,187170.15,108249.75,45174.473,-4.88E-28,30.519732,7289.0865,-0.000126324,-0.023808934,-0.000364941
7.830253,442067.72,373975.74,292033.78,205562.31,123881.8,355761.66,272573.85,186996.78,108144.5,45131.01,-4.12E-28,30.584039,7289.0893,-0.000126831,-0.022114174,-0.000364719
7.840253,442197.34,374160.6,292256.4,205800.14,124107.24,355535.05,272346.02,186792.93,107983.88,45026.943,-7.81E-28,30.648376,7289.0921,-0.000127431,-0.020428607,-0.000364643
7.850253,441958.64,374029.05,292314.23,206062.87,124523.65,355061.43,272039.49,186697.31,108076.83,45220.008,-2.43E-27,30.712742,7289.095,-0.00012769,-0.01876915,-0.000363762
7.860253,442079.9,374211.71,292544.44,206318.46,124774.14,354807.1,271792.11,186484.53,107917.14,45122.727,-3.69E-28,30.777137,7289.0977,-0.000128314,-0.017152804,-0.000363643
7.870253,442136.62,374340.5,292749.24,206583.62,125064.4,354502.8,271525.58,186287.25,107800.37,45077.526,-3.91E-28,30.841561,7289.1003,-0.000128888,-0.015596776,-0.000363376
7.880253,441917.56,374231.81,292829.05,206864.92,125495.04,354016.42,271202.78,186172.68,107874.06,45254.837,-1.55E-27,30.906014,7289.1029,-0.000129202,-0.014118088,-0.000362509
7.890253,442088.86,374462.61,293093.43,207135.09,125741.36,353772.66,270947.74,185933.56,107675.09,45117.333,2.69E-28,30.970495,7289.1051,-0.000129905,-0.012733291,-0.000362473
7.900253,442071.29,374530.5,293271.52,207415.28,126082.69,353405.51,270655.33,185751.84,107606.87,45132.255,1.12E-27,31.035005,7289.1072,-0.000130426,-0.011458549,-0.000362029
7.910253,441898.06,374463.8,293377.58,207702.29,126500.82,352938.32,270333.64,185618.42,107646.77,45272.826,6.28E-28,31.099543,7289.109,-0.000130796,-0.010309199,-0.00036125
7.920253,442098.04,374720.68,293658.31,207976.12,126739.3,352706.87,270079.49,185367.82,107427.08,45112.476,7.91E-28,31.164109,7289.1104,-0.000131533,-0.009299569,-0.000361269
