X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
16.290253,431456.62,357096.7,269944.93,180477.37,99170.099,419035.42,341525.1,253181.37,164468.87,85852.217,5,5.5202787,7724.8889,-6.35E-06,-0.017815775,-0.000381134
16.300253,431625.28,357245.67,270034.48,180493.31,99123.766,419078.52,341510.63,253093.83,164317.82,85672.332,5,5.537183,7724.8823,-6.58E-06,-0.016895499,-0.00038144
16.310253,431790.19,357388.47,270115.7,180499.61,99067.936,419130.56,341505.58,253014.55,164172.95,85496.261,5,5.5541109,7724.8757,-6.79E-06,-0.016056358,-0.000381753
16.320253,431953.91,357526.75,270188.54,180494.43,98999.561,419195.09,341512.58,252944.5,164033.42,85321.873,5,5.5710626,7724.8689,-6.98E-06,-0.015309662,-0.000382081
16.330253,432115.89,357659.83,270252.35,180477.23,98918.256,419272.45,341532.13,252884.3,163899.88,85149.756,5,5.5880379,7724.8621,-7.13E-06,-0.014665292,-0.000382424
16.340253,432273.68,357785.72,270306.18,180448.29,98825.296,419361.02,341563.41,252834.31,163773.85,84982.108,5,5.6050369,7724.8551,-7.26E-06,-0.014131582,-0.000382777
16.350253,432430.62,357906.74,270350.43,180405.93,98717.515,419464.55,341609.05,252795.19,163653.9,84816.102,5,5.6220595,7724.8481,-7.36E-06,-0.013715215,-0.000383148
16.360253,432584.08,358020.86,270384.32,180350.81,98596.68,419580.87,341667.77,252767.03,163541.51,84654.06,5,5.6391058,7724.841,-7.43E-06,-0.013421142,-0.000383532
16.370253,432734.14,358128.06,270407.77,180282.77,98462.586,419710.21,341739.8,252749.98,163436.72,84495.95,5,5.6561757,7724.8337,-7.47E-06,-0.013252526,-0.000383928
16.380253,432883.12,358230.1,270421.27,180200.95,98313.422,419854.79,341826.58,252744.22,163338.39,84339.774,5,5.6732693,7724.8264,-7.48E-06,-0.01321071,-0.000384343
16.390253,433027.78,358324.6,270424.27,180106.73,98151.984,420011.27,341925.91,252749.39,163248.08,84188.328,5,5.6903865,7724.8189,-7.46E-06,-0.013295202,-0.000384769
16.400253,433170.44,358413.41,270417.47,179999.61,97976.832,420181.46,342038.87,252765.4,163164.49,84039.587,5,5.7075273,7724.8113,-7.40E-06,-0.013503692,-0.00038521
16.410253,433311.39,358496.88,270401.28,179879.97,97788.321,420365.02,342165.08,252791.86,163087.27,83893.265,5,5.7246917,7724.8037,-7.33E-06,-0.013832089,-0.000385666
16.420253,433448.42,358573.58,270375.67,179749.27,97588.955,420559.07,342302.46,252828.08,163017.24,83751.217,5,5.7418797,7724.7959,-7.22E-06,-0.01427458,-0.000386131
16.430253,433584.82,358646.2,270341.89,179607.09,97377.03,420765.81,342452.17,252873.66,162952.4,83610.525,5,5.7590912,7724.7881,-7.09E-06,-0.014823711,-0.000386613
16.440253,433718.95,358713.81,270300.21,179454.98,97154.914,420982.55,342612.15,252927.7,162893.17,83472.52,5,5.7763264,7724.7803,-6.93E-06,-0.015470495,-0.000387105
16.450253,433850.66,358776.62,270251.34,179294.03,96923.942,421207.88,342781.12,252989.32,162839.15,83337.251,5,5.7935851,7724.7724,-6.76E-06,-0.016204534,-0.000387606
16.460253,433982.67,358837.03,270196.65,179124.43,96683.266,421443.04,342959.5,253057.75,162788.45,83202.237,5,5.8108673,7724.7645,-6.57E-06,-0.017014158,-0.00038812
16.470253,434112.46,358893.57,270136.49,178948.36,96436.331,421684.11,343144.28,253131.76,162741.77,83069.546,5,5.8281731,7724.7566,-6.36E-06,-0.01788659,-0.00038864
