X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
0.360253,152407.66,170820.12,189669.58,208849.79,228254.54,154685.12,173159.04,192056.69,211271.83,230698.21,-0.11399874,-9.99E-29,7277.5471,-2.09E-07,-0.011174633,8.25E-05
0.370253,189815.06,189584.13,189353.25,189122.42,188891.65,192891.2,192638.63,192386.1,192133.63,191881.22,-0.12033314,1.69E-28,7276.9185,4.23E-06,-0.010858612,-1.07E-06
0.380253,153568.37,171496.38,189833.93,208483.37,227347.02,155698.52,173682.45,192064.24,210746.21,229630.66,-0.12683421,1.22E-28,7276.2941,-3.28E-07,-0.010501772,8.02E-05
0.390253,187472.76,188493.08,189514.37,190536.62,191559.8,190305.49,191310.2,192315.8,193322.27,194329.62,-0.13350159,-4.93E-28,7275.6342,3.68E-06,-0.010103534,4.37E-06
0.400253,156992.2,173272.85,189880.94,206744.12,223790.08,159020.42,175347,191991.95,208882.91,225947.54,-0.14033493,-2.50E-28,7274.9762,-1.67E-07,-0.009673483,7.26E-05
0.410253,182980.74,186285.83,189601.57,192927.39,196262.73,185520.75,188819.81,192129,195447.76,198775.53,-0.14733385,-7.12E-29,7274.2865,2.88E-06,-0.009212595,1.44E-05
0.420253,161932.81,175768.45,189830.36,204074.81,218458.09,163895.5,177765.19,191854.87,206120.83,220519.34,-0.15449801,2.73E-28,7273.5939,1.91E-07,-0.00872996,6.14E-05
0.430253,177312.65,183463.75,189653.73,195878.91,202135.62,179540.36,185696.37,191889.81,198117.03,204374.35,-0.16182703,1.44E-28,7272.8753,1.95E-06,-0.008228355,2.69E-05
0.440253,167569,178597.23,189762.12,201041.88,212414.72,169485.8,180536.31,191719.61,203013.93,214397.48,-0.16932057,-7.03E-30,7272.1478,6.39E-07,-0.007715738,4.87E-05
0.450253,171498.09,180570.42,189732,198970.8,208274.83,173418.37,182505.74,191679.71,200928.29,210239.5,-0.17697826,7.05E-29,7271.4008,9.98E-07,-0.007196654,3.99E-05
0.460253,173068.38,181368.94,189743.1,198181.73,206675.67,174938.72,183251.44,191635.62,200082.12,208581.81,-0.18479974,-3.36E-28,7270.6385,1.07E-06,-0.006677542,3.64E-05
0.470253,166411.28,178059.57,189861.83,201792.3,213825.21,168047.77,179718.7,191539.93,203485.72,215530.31,-0.19278465,9.46E-29,7269.8628,1.36E-07,-0.006164423,5.15E-05
0.480253,177681.31,183718.65,189793.29,195901.74,202040.51,179487.77,185529.8,191608,197718.91,203859.04,-0.20093263,-2.20E-28,7269.0665,1.39E-06,-0.005662064,2.64E-05
0.490253,162662.06,176236.78,190027.58,203993.25,218092.58,164053.31,177654.98,191468.55,205452.78,219566.44,-0.20924332,5.45E-29,7268.2617,-5.60E-07,-0.005177456,6.02E-05
0.500253,180849.18,185361.97,189894.97,194446.74,199015.82,182566.46,187079.52,191612.17,196162.98,200730.51,-0.21771637,3.04E-28,7267.4321,1.54E-06,-0.004713746,1.97E-05
0.510253,160566.17,175250.13,190191.44,205337.63,220636.21,161762.6,176474.76,191440.1,206606.11,221920.24,-0.2263514,1.02E-28,7266.5975,-1.04E-06,-0.004278254,6.52E-05
0.520253,182278.53,186138.25,190012.54,193900.49,197801.21,183883.54,187742,191614.61,195500.46,199398.67,-0.23514807,-4.95E-29,7265.7359,1.50E-06,-0.0038727,1.68E-05
0.530253,160164.22,175105.54,190314.03,205734.35,221311.15,161224.18,176192.7,191424.62,206864.53,222457.02,-0.244106,3.80E-29,7264.8707,-1.28E-06,-0.00350404,6.64E-05
0.540253,181964.11,186030.02,190112.13,194209.39,198320.75,183443.49,187509.04,191590.35,195686.39,199796.1,-0.25322485,8.76E-30,7263.9779,1.29E-06,-0.003172838,1.77E-05
0.550253,161271.44,175698.51,190372.09,205242.54,220260.19,162256.12,176708.04,191403.25,206292.01,221324.63,-0.26250425,9.27E-30,7263.0814,-1.29E-06,-0.002885037,6.41E-05
0.560253,180161.53,185156.66,190176.64,195219.53,200283.36,181515.57,186512.93,191534.58,196578.56,201642.91,-0.27194383,1.86E-28,7262.1586,9.52E-07,-0.002640322,2.18E-05
0.570253,163540.44,176850.88,190366.88,204049.73,217860.67,164508.32,177840.53,191375.61,205074.79,218899.28,-0.28154325,-1.56E-29,7261.2302,-1.10E-06,-0.002443086,5.90E-05
0.580253,177315.83,183741.2,190208.82,196714.47,203253.97,178558.79,184990.01,191462.62,197972.43,204515.25,-0.29130214,-2.32E-28,7260.2782,5.42E-07,-0.002292383,2.81E-05
0.590253,166524.78,178343.01,190319.01,202425.91,214636.81,167526.45,179363,191355.12,203475.91,215698.44,-0.30122014,-5.95E-31,7259.3175,-7.78E-07,-0.002190681,5.22E-05
0.600253,173963.29,182058.43,190222.74,198447.76,206725.01,175121.34,183226.32,191399.26,199631.68,207915.11,-0.3112969,-1.20E-28,7258.3367,1.22E-07,-0.002136578,3.55E-05
0.610253,169740.84,179940.92,190255.18,200666.47,211157.67,170815.36,181030.2,191357.44,201779.93,212280.52,-0.32153204,2.61E-29,7257.3438,-3.79E-07,-0.002130446,4.49E-05
0.620253,170631.89,180380.11,190231.78,200171.98,210185.79,171739.7,181501.72,191365.5,201316.12,211338.66,-0.33192521,-1.17E-29,7256.3343,-2.50E-07,-0.002170515,4.29E-05
0.630253,172728.54,181421.79,190195.74,199039.89,207943.69,173901.86,182606.49,191390.4,200243.07,209153.98,-0.34247606,7.47E-29,7255.3094,3.38E-08,-0.002255089,3.82E-05
0.640253,167762.14,178931.67,190240.64,201666.42,213186.39,168859.21,180046.11,191370.26,202809.02,214339.76,-0.35318421,4.01E-29,7254.2714,-5.26E-07,-0.00238205,4.93E-05
0.650253,175107.05,182598.62,190148.84,197751.02,205398.46,176392.67,183892.8,191450.4,199058.79,206711.26,-0.36404932,1.14E-28,7253.2149,4.08E-07,-0.002547834,3.28E-05
0.660253,165659.23,177866.93,190244.39,202761.93,215389.84,166786.33,179014.36,191409.49,203941.98,216582.11,-0.37507102,4.46E-30,7252.1481,-6.76E-07,-0.002749949,5.40E-05
0.670253,176618.19,183341.65,190111.7,196923.52,203772.3,178019.47,184749.58,191525.23,198341.6,205193.89,-0.38624894,-2.53E-29,7251.0607,7.06E-07,-0.002983307,2.94E-05
0.680253,164476.69,177260.82,190233.18,203359.53,216605.63,165672.57,178479.25,191471.02,204613.6,217872.75,-0.39758274,-2.48E-29,7249.9647,-6.86E-07,-0.003244992,5.66E-05
0.690253,177150.43,183592.19,190076.52,196599.18,203155.95,178663.61,185111.28,191600.46,198126.93,204686.47,-0.40907205,5.85E-30,7248.847,9.11E-07,-0.003528828,2.82E-05
0.700253,164224.78,177115.9,190198.89,203438.62,216799.98,165523.17,178438.1,191541.41,204797.94,218172.57,-0.42071651,-4.84E-30,7247.7214,-5.63E-07,-0.003831444,5.71E-05
0.710253,176739.24,183365.44,190036.87,196748.93,203496.98,178356.2,184988.85,191665.54,198381.67,205132.63,-0.43251577,5.60E-30,7246.5741,1.02E-06,-0.004146056,2.90E-05
0.720253,164794.89,177376.52,190140.05,203052.89,216082.42,166221.64,178827.27,191611.12,204540.58,217583.03,-0.44446945,-1.27E-30,7245.4188,-3.27E-07,-0.004468848,5.57E-05
0.730253,175544.76,182741.15,189991.52,197289.93,204630.45,177254.95,184459.58,191716.69,199020.37,206364.71,-0.4565772,1.55E-28,7244.2424,1.05E-06,-0.004792901,3.15E-05
0.740253,165991.99,177946.21,190062.96,202314.37,214672.57,167562.59,179539.93,191676.12,203943.28,216313.54,-0.46883867,1.92E-31,7243.057,-1.08E-08,-0.005114027,5.28E-05
0.750253,173812.52,181844.31,189944.44,198104.63,206316.62,175603.96,183646.78,191756.01,199923.4,208140.68,-0.48125348,6.44E-29,7241.8521,1.01E-06,-0.005425612,3.52E-05
0.760253,167570.35,178705.24,189979.21,201369.84,212854.7,169288.18,180444.4,191736.19,203141.14,214636.82,-0.49382129,1.65E-31,7240.6364,3.44E-07,-0.005723229,4.91E-05
0.770253,171826.26,180820.58,189902.23,199059.52,208280.76,173685.68,182694.5,191788.15,200954.94,210183.22,-0.50654173,3.63E-29,7239.4033,9.29E-07,-0.006000942,3.95E-05
0.780253,169269.24,179527.22,189901.49,200374.6,210929.09,171124.88,181401.86,191791.89,202277.53,212841.35,-0.51941443,4.54E-29,7238.1574,6.95E-07,-0.006254288,4.52E-05
0.790253,169862.31,179812.15,189870.83,200022.45,210251.1,171775,181743,191816.68,201980.18,212217.6,-0.53243905,-5.29E-29,7236.8961,8.30E-07,-0.006478295,4.38E-05
0.800253,170845.95,180294.29,189839.91,199469.24,209168.69,172817.85,182282.75,191842,201482.03,211189.3,-0.54561522,5.80E-29,7235.6203,1.00E-06,-0.006668711,4.16E-05
0.810253,168153.15,178938.26,189853.3,200877.91,211991.75,170102.63,180909.26,191842.03,202880.63,214004.71,-0.55894258,-8.30E-31,7234.3309,7.29E-07,-0.006821735,4.76E-05
0.820253,172103.5,180910.01,189800.08,198762.77,207787.1,174159.91,182980.88,191882.76,200854.59,209885.44,-0.57242078,-2.17E-29,7233.0253,1.24E-06,-0.006933595,3.87E-05
0.830253,166864.1,178283.15,189849.57,201539.13,213327.58,168831.91,180275.08,191861.34,203566.48,215366.28,-0.58604944,5.68E-30,7231.7077,6.40E-07,-0.007001779,5.04E-05
0.840253,172910.11,181309.01,189783.36,198323.68,206920.49,175011.91,183423.88,191908.81,200457.24,209059.7,-0.59982821,-2.50E-29,7230.3726,1.37E-06,-0.007023268,3.69E-05
0.850253,166083.78,177891.38,189857.66,201955.77,214158.85,168049.38,179882.62,191869.98,203984.62,216199.71,-0.61375674,-7.44E-30,7229.0267,5.66E-07,-0.006996882,5.22E-05
0.860253,173208.51,181462.14,189788.43,198178.4,206623.03,175312.49,183578.64,191915.05,200312.74,208762.74,-0.62783465,-2.56E-30,7227.6626,1.40E-06,-0.006920596,3.62E-05
0.870253,165826.17,177769.48,189875.49,202116.4,214464.4,167766.88,179736.17,191863.57,204121.27,216481.49,-0.6420616,-6.47E-30,7226.288,5.07E-07,-0.006794543,5.28E-05
0.880253,173014.31,181376.38,189813.16,198315.29,206873.4,175076.27,183451.16,191898.35,200408.47,208972.21,-0.65643721,4.15E-30,7224.8952,1.32E-06,-0.006617879,3.67E-05
0.890253,166041.19,177891.81,189902.28,202045.44,214294.15,167932.3,179808.16,191839.46,203999.05,216259.8,-0.67096114,2.10E-30,7223.4919,4.55E-07,-0.006391977,5.24E-05
0.900253,172404.63,181089.71,189855.8,198692.42,207589.04,174382.13,183080.98,191858.35,200703.76,209606.73,-0.68563302,2.75E-29,7222.0707,1.15E-06,-0.006117295,3.81E-05
0.910253,166630.51,178208.82,189938.86,201795.34,213752.99,168445.7,180047.64,191797.27,203669.33,215638.55,-0.70045249,5.32E-30,7220.6384,3.99E-07,-0.005796333,5.11E-05
0.920253,171499.62,180661.99,189915.24,199247.01,208644.94,173354.14,182531.58,191797.31,201138.98,210544.26,-0.71541919,-1.72E-29,7219.189,8.92E-07,-0.005430882,4.03E-05
0.930253,167466.02,178656.25,189987.08,201435.74,212979.46,169178.01,180389.74,191738.53,203201.61,214756.24,-0.73053276,-2.39E-29,7217.7278,3.26E-07,-0.005024426,4.94E-05
0.940253,170440.65,180163.91,189990.45,199905.48,209894.16,172139.21,181878.82,191719.08,201645.17,211642.29,-0.74579284,-2.39E-29,7216.2504,5.74E-07,-0.004580041,4.28E-05
0.950253,168408.59,179164.28,190048.68,201041.63,212122.96,169990.29,180765.16,191665.74,202671.87,213763.39,-0.76119908,2.93E-29,7214.7601,2.24E-07,-0.004102023,4.74E-05
0.960253,169368.98,179665.94,190079.81,200592.94,211187.68,170885.19,181199.48,191628.05,202153.26,212757.45,-0.7767511,9.20E-30,7213.2548,2.17E-07,-0.003594596,4.54E-05
0.970253,169325.55,179665.92,190124.2,200682.51,211322.98,170751.48,181108.85,191581.64,202151.96,212801.97,-0.79244856,-8.67E-30,7211.7355,8.40E-08,-0.003062684,4.56E-05
0.980253,168407.82,179229.1,190180.53,201241.59,212391.74,169722.54,180561.59,191528.31,202602.16,213762.59,-0.80829108,-5.62E-30,7210.2022,-1.58E-07,-0.002511448,4.77E-05
0.990253,170105.11,180104.12,190212.52,200414.17,210692.96,171353.1,181367.21,191488.69,201701.41,211989.24,-0.82427832,8.03E-30,7208.6541,-1.01E-07,-0.001946238,4.40E-05
1.000253,167649.85,178898.54,190288.73,201797.32,213401.19,168751.43,180017.7,191423.26,202944.97,214559.72,-0.84040991,7.78E-30,7207.0928,-5.33E-07,-0.001372887,4.96E-05
1.010253,170666.79,180436.9,190310.82,200273.54,210310.03,171719.51,181503.21,191389.12,201362.22,211407.49,-0.85668548,-3.78E-30,7205.5159,-3.29E-07,-0.000796957,4.30E-05
1.020253,167150.74,178700.43,190399.84,202223.95,214147.69,168034.88,179601.36,191315.75,203152.97,215087.94,-0.87310469,-9.03E-31,7203.9265,-8.91E-07,-0.000224642,5.10E-05
1.030253,170966.78,180640.29,190415.21,200276.97,210211.01,171813.11,181499.06,191285.2,201156.93,211099.7,-0.88966717,-9.33E-30,7202.321,-5.98E-07,0.000338502,4.26E-05
1.040253,166928.25,178641.69,190509.32,202505.01,214602.6,167597.57,179326.58,191208.42,203216.91,215325.86,-0.90637257,-1.62E-29,7200.7034,-1.22E-06,0.000886246,5.17E-05
1.050253,170998.28,180708.78,190521.36,200421.27,210393.79,171634.19,181356.28,191179.55,201089.25,211070.64,-0.92322051,-1.76E-29,7199.0694,-8.96E-07,0.001413261,4.27E-05
1.060253,166965.87,178712.1,190613.21,202642.85,214774.66,167429.29,179189.61,191103.94,203145.87,215289,-0.94021064,-5.89E-30,7197.4235,-1.51E-06,0.001913617,5.19E-05
1.070253,170787.21,180653.41,190625.11,200686.83,210823.12,171216.18,181093.28,191075.31,201146.79,211292.22,-0.9573426,1.12E-29,7195.7613,-1.21E-06,0.002382427,4.34E-05
1.080253,167219.67,178887.9,190708.48,202655.62,214703.49,167491.65,179172.42,191005.14,202963.96,215023,-0.97461604,-8.62E-30,7194.0868,-1.77E-06,0.002814367,5.15E-05
1.090253,170384.47,180498.04,190722.79,201042.03,211439.12,170617.34,180741.21,190976.01,201305.04,211711.6,-0.99203058,3.91E-30,7192.3964,-1.53E-06,0.003205199,4.45E-05
1.100253,167627.18,179136.32,190793.04,202572.61,214450.28,167726.81,179247.04,190914.88,202705.5,214594.12,-1.0095859,5.16E-30,7190.6934,-1.98E-06,0.00355048,5.08E-05
1.110253,169856.21,180274.54,190811.33,201448.35,212167.36,169910.61,180338.64,190885.22,201532.07,212260.9,-1.0272816,1.74E-29,7188.9749,-1.83E-06,0.003846811,4.59E-05
1.120253,168116.8,179420.36,190865.57,202429.01,214087.27,168066.89,179380.31,190835.71,202409.64,214078.6,-1.0451173,-2.73E-30,7187.2433,-2.15E-06,0.004090852,4.99E-05
1.130253,169273.68,180017.67,190888.25,201865.38,212929.03,169172.99,179926.06,190806.15,201793.14,212866.94,-1.0630927,1.30E-29,7185.4967,-2.11E-06,0.0042802,4.74E-05
1.140253,168617.02,179703.35,190925.24,202260.64,213687.5,168443.1,179538.3,190769.66,202115.07,213552.4,-1.0812074,4.60E-30,7183.7364,-2.28E-06,0.004412786,4.89E-05
1.150253,168704.12,179760.49,190951.56,202255.45,213650.3,168476.08,179540.95,190741.23,202054.99,213460.27,-1.099461,3.87E-30,7181.9618,-2.35E-06,0.004487329,4.88E-05
1.160253,169064.31,179952.85,190971.58,202099.62,213316.12,168793.62,179690.3,190717.95,201855.63,213082.41,-1.1178533,-2.81E-30,7180.1729,-2.38E-06,0.004503126,4.80E-05
1.170253,168203.53,179530.68,190999.8,202587.35,214269.78,167878.71,179213.85,190691.93,202289.32,213982.41,-1.1363837,-4.42E-30,7178.3701,-2.53E-06,0.0044601,5.00E-05
1.180253,169409.16,180143.71,191004.36,201971.13,213024.05,169069.54,179811.75,190680.95,201657.1,212720.16,-1.1550521,1.77E-30,7176.5525,-2.44E-06,0.004358942,4.73E-05
1.190253,167812.02,179348.22,191032.17,202838.98,214743.74,167422.11,178965.91,190658.62,202475.27,214390.85,-1.1738579,-7.15E-30,7174.7215,-2.66E-06,0.004200813,5.09E-05
1.200253,169619.84,180259.97,191023.72,201891.67,212844.36,169238.64,179886.15,190658.24,201535.43,212498.18,-1.1928009,1.86E-31,7172.8754,-2.48E-06,0.003987761,4.69E-05
1.210253,167551.78,179224.39,191048.62,202998.66,215048.68,167127.84,178807.85,190640.75,202600.62,214661.57,-1.2118807,2.97E-31,7171.016,-2.74E-06,0.003722161,5.15E-05
1.220253,169683.61,180295.47,191030.23,201868.6,212791.29,169286.58,179905.72,190648.75,201496.3,212429.04,-1.231097,-6.90E-30,7169.1413,-2.50E-06,0.003407315,4.68E-05
1.230253,167427.32,179161.95,191049.99,203065.19,215181.33,166998.21,178740.21,190636.91,202661.98,214789.09,-1.2504493,-2.17E-30,7167.2535,-2.76E-06,0.003046736,5.18E-05
1.240253,169605.75,180253.47,191025,201900.88,212861.61,169215.98,179871.03,190650.88,201535.98,212506.77,-1.2699373,8.24E-30,7165.3502,-2.50E-06,0.002644824,4.69E-05
1.250253,167427.77,179156.24,191037.97,203046.76,215156.42,167018.62,178754.61,190645.1,202663.81,214784.45,-1.2895606,7.62E-30,7163.4339,-2.73E-06,0.002206096,5.18E-05
1.260253,169406.62,180145.09,191009.75,201980.6,213037.64,169043.53,179789.53,190662.65,201642.83,212710.02,-1.309319,4.57E-30,7161.5021,-2.48E-06,0.001735846,4.73E-05
1.270253,167530.34,179196.94,191015.08,202958.97,215002.83,167161.37,178835.77,190662.84,202616.7,214671.51,-1.329212,8.32E-30,7159.557,-2.66E-06,0.001239411,5.15E-05
1.280253,169117.48,179987.26,190986.71,202095.05,213291.54,168796.01,179673.62,190681.76,201799.62,213006.38,-1.3492392,1.28E-29,7157.5966,-2.45E-06,0.000722741,4.79E-05
1.290253,167704.67,179270.2,190984.43,202822.28,214758.64,167390.2,178963.89,190687.27,202535.17,214482.4,-1.3694004,1.40E-29,7155.6227,-2.57E-06,0.000191768,5.11E-05
1.300253,168775.66,179800.17,190958.52,202229.01,213589.98,168505.56,179538.29,190705.65,201985.89,213357.25,-1.3896951,1.46E-29,7153.6337,-2.40E-06,-0.000347169,4.86E-05
1.310253,167917.26,179360.72,190949.52,202659.37,214465.96,167665.13,179117.14,190715.31,202435.27,214252.64,-1.410123,7.96E-30,7151.6308,-2.46E-06,-0.000887801,5.05E-05
1.320253,168419.75,179604.8,190928.08,202366.94,213898.72,168205.15,179398.86,190731.51,202180.36,213722.69,-1.4306837,1.74E-29,7149.6131,-2.36E-06,-0.001423678,4.93E-05
1.330253,168135.62,179453.82,190913.95,202492.52,214166.03,167946.88,179274,190743.71,202332.45,214016.64,-1.4513769,-1.02E-29,7147.5812,-2.35E-06,-0.001948472,4.99E-05
1.340253,168085.41,179420.67,190898.38,202494.93,214186.71,167924.57,179268.96,190756.39,202363.18,214065.66,-1.4722023,1.11E-29,7145.5346,-2.31E-06,-0.002455902,5.00E-05
1.350253,168331.75,179537.04,190881.23,202341.54,213895.16,168200.76,179415.29,190769.23,202239.74,213803.95,-1.4931593,5.02E-30,7143.4735,-2.25E-06,-0.002939867,4.94E-05
1.360253,167802.04,179264.16,190872.34,202602.16,214429.18,167687.43,179159.08,190777.3,202517.59,214355.44,-1.5142478,-3.67E-30,7141.398,-2.27E-06,-0.003394523,5.06E-05
1.370253,168484.64,179601.34,190854.59,202222.15,213681.76,168399.45,179525.62,190788.75,202166.53,213636.66,-1.5354673,-1.90E-30,7139.3075,-2.17E-06,-0.003814271,4.90E-05
