X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
2.880253,318218.38,264221.73,209618.07,156743.88,107935.59,337605.1,284242.03,229404.1,175451.68,124745.15,-1.90E-26,10.12417,7297.3741,3.69E-05,-0.07994259,-0.000231756
2.890253,317137.65,263653.91,209599.06,157239.95,108843.44,336510.74,283637.95,229345.32,175923.04,125661.31,-6.60E-28,10.190833,7297.3319,3.68E-05,-0.078721097,-0.000229434
2.900253,319238.69,264864.5,209846.23,156573.61,107436.32,338204.15,284465.04,229219.16,174880.15,123861.67,4.30E-27,10.257689,7297.286,3.64E-05,-0.077756829,-0.000233491
2.910253,317438.03,263892.43,209764.2,157329.2,108863.29,336491.02,283548.23,229185.77,175702.66,125397.87,2.17E-26,10.324736,7297.2382,3.63E-05,-0.077053287,-0.000229731
2.920253,318975.99,264788.4,209964.58,156868.88,107865.62,337694.74,284125.57,229075.18,174931.45,124082.24,-1.82E-26,10.391975,7297.1869,3.60E-05,-0.076607973,-0.000232658
2.930253,318848.88,264751.99,210022.65,157012.92,108074.88,337447.32,283960.83,229005.46,174956.6,124189.65,8.18E-27,10.459404,7297.1333,3.58E-05,-0.076419546,-0.000232253
2.940253,318248.14,264449.56,210038.68,157326.79,108625.19,336791.4,283588.91,228950.54,175210.54,124703.14,2.59E-28,10.527025,7297.0773,3.57E-05,-0.076482931,-0.000230904
2.950253,320052.84,265498.46,210267.43,156776.68,107443.16,338222.53,284282.54,228832.75,174313.55,123165.3,-1.48E-28,10.594836,7297.0183,3.54E-05,-0.076790604,-0.000234357
2.960253,318411.41,264612.23,210193.72,157467.93,108746.94,336665.34,283452.49,228809.41,175070.87,124571.62,-4.82E-27,10.662838,7296.9577,3.53E-05,-0.077335435,-0.000230923
2.970253,320106.57,265602.61,210418.64,156965.25,107653.02,337993.62,284091.97,228691.7,174226.53,123130.14,-2.93E-26,10.731029,7296.8941,3.50E-05,-0.078105147,-0.000234146
2.980253,319700.02,265412.05,210457.97,157218.34,108073.76,337499.64,283802.16,228631.24,174390.26,123482.61,-1.03E-26,10.799411,7296.8291,3.48E-05,-0.079088994,-0.000233169
2.990253,319529.12,265355.22,210520.55,157390.15,108329.05,337205.49,283613.23,228562.23,174440.09,123634.42,1.71E-27,10.867982,7296.7621,3.46E-05,-0.080272645,-0.000232659
3.000253,321020.59,266238.59,210740.84,156978.83,107404.07,338333.73,284144.76,228438.16,173688.31,122369.6,2.16E-27,10.936742,7296.693,3.43E-05,-0.081640617,-0.000235449
3.010253,319590.71,265475.65,210696,157609.49,108573.82,336942.99,283396.07,228402.98,174343.68,123598.07,-1.56E-27,11.005691,7296.6231,3.41E-05,-0.083177762,-0.000232412
3.020253,321347.12,266515.22,210953.74,157122.36,107480.78,338276.07,284025.32,228259.07,173459.59,122109.15,-9.53E-27,11.074829,7296.5511,3.38E-05,-0.084865115,-0.000235702
3.030253,320738.47,266221.04,210995.69,157477.71,108082.43,337569.34,283617.4,228186.28,173713.47,122636.44,1.76E-26,11.144156,7296.4786,3.35E-05,-0.086685857,-0.000234275
3.040253,320931.63,266383.47,211119.31,157559.4,108123.99,337536.56,283547.02,228079.49,173576.23,122479.47,-9.50E-27,11.21367,7296.405,3.32E-05,-0.088620253,-0.00023443
3.050253,322110.64,267109.19,211346.49,157308.56,107481.44,338328.19,283888.46,227928.89,172957.61,121482.73,-1.34E-26,11.283373,7296.3303,3.28E-05,-0.090648856,-0.000236524
3.060253,320920.14,266495.08,211352.36,157896.04,108530.19,337085.4,283198.76,227856.23,173483.37,122505.7,7.58E-27,11.353263,7296.2557,3.26E-05,-0.092752844,-0.000233898
3.070253,322657.25,267547.6,211653.56,157478.41,107525.4,338314.66,283750.08,227665.15,172584.8,121034,-2.73E-26,11.42334,7296.18,3.21E-05,-0.094911112,-0.000237057
3.080253,321915.62,267196.55,211720.26,157934.27,108286.08,337418.55,283224.8,227556.81,172883.23,121672.74,-1.06E-26,11.493605,7296.1046,3.18E-05,-0.097105375,-0.000235282
3.090253,322401.63,267548.24,211917.89,157978.29,108197.17,337544.21,283207.76,227389.88,172579.23,121264.5,-1.16E-27,11.564056,7296.029,3.13E-05,-0.099315357,-0.00023592
3.100253,323283.08,268131.26,212167.02,157902.49,107849.81,337981.06,283340.08,227194.13,172076.17,120519.19,-2.34E-27,11.634694,7295.9534,3.08E-05,-0.10152241,-0.000237316
3.110253,322341,267679.83,212241.3,158467.38,108800.02,336857.04,282683.39,227062.19,172455.6,121325.73,1.30E-27,11.705519,7295.8784,3.04E-05,-0.10370887,-0.000235083
3.120253,323996.57,268716.8,212593.65,158160.27,107949.8,337899.78,283105.24,226808.38,171562.55,119921.11,-8.64E-27,11.776529,7295.8033,2.98E-05,-0.10585628,-0.000237958
3.130253,323181.34,268347.98,212701.91,158712.11,108847.57,336838.77,282467.14,226647.33,171867.89,120617.36,-9.64E-27,11.847725,7295.7293,2.93E-05,-0.10794949,-0.000235928
3.140253,323891.36,268856.7,212979.87,158760.44,108697.94,337036.91,282451.25,226406.42,171421.21,120014.45,2.72E-27,11.919107,7295.6555,2.87E-05,-0.10997223,-0.000236886
3.150253,324499.96,269313.87,213259.73,158860.72,108639.96,337124.41,282372.29,226155.62,171016.46,119496.86,-4.16E-28,11.990674,7295.5825,2.80E-05,-0.11191085,-0.000237617
3.160253,323802.65,269027.68,213410.88,159416.65,109509.4,336096.71,281731.49,225953.3,171244.78,120088.57,-4.66E-28,12.062425,7295.5105,2.74E-05,-0.11375294,-0.000235753
3.170253,325331.97,270025.39,213813.8,159241.15,108851.42,336906.03,281996.97,225632.86,170375.69,118787.45,9.20E-28,12.134362,7295.4389,2.66E-05,-0.11548637,-0.000238246
3.180253,324492.7,269667.72,213970.13,159874.59,109855.73,335716.35,281262.9,225413.99,170661.53,119497.46,1.30E-26,12.206482,7295.3688,2.60E-05,-0.11710248,-0.000236057
3.190253,325364.3,270298.9,214323.92,159950.87,109691.27,335930.77,281218.41,225099.01,170100.96,118752.66,-1.18E-27,12.278787,7295.2991,2.51E-05,-0.11859208,-0.000237208
3.200253,325730.53,270644.7,214632.58,160210.46,109894.6,335702.56,280947.8,224796.71,169781.88,118435.91,-1.07E-27,12.351276,7295.2306,2.43E-05,-0.11994906,-0.000237345
3.210253,325266.07,270515.7,214856.47,160757.17,110686.61,334767.09,280322.62,224527.55,169866.31,118823.32,-1.46E-27,12.423949,7295.1631,2.36E-05,-0.12116846,-0.000235834
3.220253,326639.1,271452.21,215297.97,160711.35,110227.34,335335,280432.89,224151.45,169040.84,117651.24,-2.04E-27,12.496804,7295.0962,2.26E-05,-0.12224623,-0.000237904
3.230253,325816.33,271123.61,215496.23,161398.27,111293.81,334070.43,279636.24,223884.25,169292.98,118340.9,-5.92E-27,12.569843,7295.0307,2.18E-05,-0.12318143,-0.000235657
3.240253,326794.39,271840.06,215908.76,161504.95,111133.08,334278.71,279558.84,223510.58,168652.28,117502.26,4.29E-27,12.643065,7294.9656,2.08E-05,-0.12397279,-0.00023692
3.250253,326951.71,272084.6,216232.43,161888.79,111547.31,333796.28,279138.13,223174.58,168412.45,117358.57,1.02E-26,12.716469,7294.9015,1.99E-05,-0.12462201,-0.000236564
3.260253,326702.55,272095.36,216512.14,162410.43,112247.78,332970.39,278546.79,222856.93,168370.84,117558.59,-2.42E-27,12.790055,7294.8382,1.91E-05,-0.12513151,-0.000235406
3.270253,327901.09,272949.2,216969,162470.87,111965.2,333324.06,278528.69,222450.06,167610.5,116532.34,1.61E-27,12.863823,7294.7753,1.80E-05,-0.12550464,-0.000237062
3.280253,327127.34,272657.76,217191.57,163170.42,113035.93,332054.96,277717.84,222157.08,167825.51,117175.94,3.26E-27,12.937773,7294.7135,1.72E-05,-0.12574715,-0.000234869
3.290253,328163.77,273420.41,217634.96,163291.31,112873.36,332264.15,277625.25,221753.05,167142.01,116286.6,5.47E-27,13.011905,7294.6517,1.61E-05,-0.12586421,-0.000236198
3.300253,328147.2,273570.11,217950.54,163750.08,113430.36,331610.49,277112.73,221412.07,166980.01,116288.04,2.77E-28,13.086217,7294.5907,1.52E-05,-0.12586342,-0.000235476
3.310253,328091.75,273696.2,218259.5,164218.89,114011.57,330927.81,276587.22,221075.1,166837.91,116322.07,-1.99E-27,13.160711,7294.53,1.42E-05,-0.12575232,-0.000234682
3.320253,329107.58,274447.54,218701.25,164346.9,113862.69,331119.94,276485.58,220671.41,166164.19,115450.7,7.46E-28,13.235385,7294.4692,1.32E-05,-0.12553904,-0.000235972
3.330253,328408.33,274194.21,218923.45,165011.15,114872.39,329925.1,275716.89,220382.88,166346.08,116029.49,1.70E-28,13.310239,7294.4091,1.24E-05,-0.1252331,-0.000233942
3.340253,329461.79,274964.65,219364.08,165118.62,114686.84,330161,275640.16,219983.7,165657.45,115127.24,1.23E-29,13.385274,7294.3486,1.13E-05,-0.12484295,-0.000235319
3.350253,329307.36,275024.7,219644.77,165596.79,115310,329428.82,275101.12,219670.76,165573.64,115245.65,-3.30E-27,13.460488,7294.2884,1.05E-05,-0.12437865,-0.000234368
3.360253,329420.87,275238.19,219952.64,165980.94,115739.83,328927.85,274677.76,219347.56,165360.03,115137.94,-2.47E-28,13.535882,7294.2281,9.58E-06,-0.1238493,-0.000233952
3.370253,330254.8,275871.58,220347.97,166132.04,115671.88,329022.51,274544.06,218982.31,164790.77,114422.96,-9.71E-29,13.611455,7294.1674,8.59E-06,-0.12326411,-0.000234943
3.380253,329648.79,275653.6,220544.54,166715.07,116558.64,327975.88,273871.06,218728.57,164946.77,114924.01,-3.49E-27,13.687207,7294.1068,7.90E-06,-0.12263255,-0.000233173
3.390253,330684.82,276397.61,220949.97,166779.8,116325.03,328268.67,273842.94,218368.17,164286.57,114040.36,1.11E-27,13.763138,7294.0456,6.92E-06,-0.12196259,-0.000234592
3.400253,330428.48,276374.92,221172.2,167225.93,116941.72,327544.93,273337.42,218112.39,164279.25,114247.42,6.89E-27,13.839248,7293.9843,6.22E-06,-0.12126288,-0.000233542
3.410253,330683.82,276648.21,221451.75,167499.22,117195.37,327254.76,273045.47,217831.79,164021.78,114023.52,-3.62E-27,13.915535,7293.9225,5.46E-06,-0.12054045,-0.000233502
3.420253,331344.56,277155.6,221775.72,167633.8,117158.72,327311.45,272925.15,217533.21,163567.28,113459,-4.13E-28,13.992001,7293.8602,4.65E-06,-0.11980191,-0.000234267
3.430253,330843.44,276969.56,221927.38,168101.46,117876.35,326467.24,272386.98,217336.81,163703.68,113874.53,-1.91E-28,14.068644,7293.7977,4.11E-06,-0.11905331,-0.000232826
3.440253,331834.59,277660.69,222273.32,168102.33,117577.56,326836.93,272430.29,217039.74,163097.02,113033.84,6.54E-28,14.145464,7293.7345,3.30E-06,-0.11829887,-0.000234278
3.450253,331510.42,277566.01,222422.98,168479.04,118131.92,326187.44,272001.42,216858.96,163159.31,113301.74,3.16E-27,14.222462,7293.6711,2.80E-06,-0.1175429,-0.000233233
3.460253,331878.88,277875.32,222656.28,168629.45,118202.52,326115.05,271852.94,216638.34,162880.07,112986.96,2.27E-27,14.299637,7293.6072,2.20E-06,-0.11678764,-0.000233547
3.470253,332381.33,278258.04,222896.11,168722.04,118162.35,326174.6,271774.64,216420.77,162540.24,112560.33,-1.98E-27,14.376988,7293.5428,1.60E-06,-0.11603477,-0.000234145
3.480253,331989.42,278102.25,222994.62,169059.64,118690.41,325555.5,271387.13,216290.56,162659.37,112887.19,9.06E-28,14.454515,7293.4784,1.24E-06,-0.1152849,-0.00023306
3.490253,332915.32,278724.37,223270.02,168991.04,118326.19,326001.3,271506.32,216066.22,162119.84,112106.07,5.62E-27,14.532218,7293.4133,6.25E-07,-0.11453689,-0.000234523
3.500253,332553.63,278573.19,223346.36,169281.9,118788.54,325459.71,271172.36,215962.28,162238.14,112408.61,3.80E-28,14.610098,7293.3483,3.35E-07,-0.11378946,-0.000233553
3.510253,333006.38,278901.28,223528.73,169316.69,118693.14,325583.1,271156.64,215803.32,161950.73,112026.46,-2.48E-27,14.688152,7293.283,-1.04E-07,-0.11303931,-0.000234166
3.520253,333369.83,279170.56,223686.82,169361.3,118636.71,325659.28,271126.16,215663.84,161714.38,111719.88,-1.52E-27,14.766382,7293.2176,-4.89E-07,-0.11228274,-0.000234633
3.530253,333084.82,279046.56,223737.37,169576.88,118984.72,325251.91,270878.43,215592.49,161812.97,111958.74,-1.03E-27,14.844787,7293.1524,-6.90E-07,-0.11151502,-0.000233889
3.540253,333932.51,279595.05,223946.54,169451.64,118575.04,325748.55,271056.66,215433.2,161341.76,111245.97,-8.25E-28,14.923366,7293.087,-1.13E-06,-0.11073011,-0.000235324
3.550253,333558.85,279407.52,223963.06,169663,118944.91,325313.53,270809.36,215391.38,161495.98,111559.58,1.42E-27,15.00212,7293.0222,-1.25E-06,-0.10992201,-0.000234456
3.560253,334069.3,279745.29,224103.87,169608.8,118723.84,325583.01,270893.46,215279.87,161204.64,111130.19,-4.91E-27,15.081048,7292.9574,-1.56E-06,-0.10908324,-0.000235289
3.570253,334316.02,279921.31,224197.4,169619.1,118661.2,325662.34,270894.2,215199.27,161050.84,110922.22,-9.77E-28,15.16015,7292.8932,-1.78E-06,-0.10820637,-0.000235636
3.580253,334131.3,279834.67,224217.81,169741.24,118865.45,325421.89,270751.9,215165.01,161120.16,111076.29,1.49E-27,15.239426,7292.8296,-1.88E-06,-0.10728344,-0.00023518
3.590253,334895.65,280315.9,224378.97,169588.33,118447.44,325923.98,270954.49,215048.43,160707.48,110433.3,-2.37E-27,15.318875,7292.7664,-2.20E-06,-0.10630592,-0.000236537
3.600253,334531.19,280115.76,224360.95,169745.74,118749.11,325565.27,270764.11,215040.97,160873.04,110737.49,-3.88E-28,15.398497,7292.7043,-2.22E-06,-0.10526584,-0.000235762
3.610253,335077.67,280462.42,224481.21,169643.52,118458.83,325912.72,270899.48,214950.68,160573.82,110276.4,2.85E-28,15.478291,7292.6428,-2.47E-06,-0.1041545,-0.000236722
3.620253,335232.07,280571.95,224538.36,169647.87,118417.06,325962.19,270898.98,214898.5,160475.25,110143.71,6.40E-28,15.558259,7292.5824,-2.62E-06,-0.10296403,-0.000236942
3.630253,335139.63,280531.87,224555.25,169718.64,118530.92,325824.64,270813.33,214870.51,160502.94,110217.36,4.11E-28,15.638398,7292.5231,-2.69E-06,-0.10168665,-0.000236699
3.640253,335823.29,280960.93,224695.95,169576.44,118150.48,326277.27,270996.19,214765.69,160131.5,109639.36,-1.33E-27,15.71871,7292.4648,-2.98E-06,-0.10031493,-0.000237922
3.650253,335485.91,280773.43,224675.17,169716.5,118422.8,325948.66,270821.54,214758.51,160282.63,109916.92,1.88E-27,15.799193,7292.408,-3.00E-06,-0.098842601,-0.000237213
3.660253,336053.41,281134.74,224802.13,169612.94,118124.51,326301.49,270954.67,214658.07,159966.48,109434.75,1.70E-28,15.879847,7292.3523,-3.27E-06,-0.097263541,-0.000238206
3.670253,336141.06,281207.54,224855.77,169645.76,118137.51,326281.3,270915.04,214600.16,159894.02,109353.97,-7.21E-28,15.960673,7292.2981,-3.42E-06,-0.095573131,-0.000238286
3.680253,336133.68,281224.93,224898.42,169710.71,118218.34,326179.27,270834.75,214546.13,159867.23,109351.87,-3.11E-27,16.04167,7292.2453,-3.56E-06,-0.093767509,-0.000238177
3.690253,336745.77,281621.47,225048.64,169617.75,117919.29,326531.34,270955.34,214421.44,159517.11,108829.85,-2.18E-28,16.122837,7292.1939,-3.90E-06,-0.091843922,-0.000239221
3.700253,336450.59,281470.24,225056.45,169777.82,118202.9,326185.89,270755.75,214382.22,159630.84,109067.15,-7.72E-29,16.204175,7292.1443,-4.00E-06,-0.089801274,-0.000238543
3.710253,337030.5,281854.92,225216.64,169715.26,117950.36,326481.64,270839.72,214243.03,159287.85,108570.45,7.46E-28,16.285683,7292.0961,-4.37E-06,-0.087639259,-0.000239494
3.720253,337076.42,281919.05,225296.85,169807.23,118047.56,326358.62,270728.72,214149.73,159215.55,108520.12,-1.97E-28,16.36736,7292.0495,-4.62E-06,-0.085359536,-0.000239423
3.730253,337148.13,282003.3,225390.22,169905.06,118143.99,326236.32,270611.62,214043.55,159124.59,108447.27,-4.00E-27,16.449208,7292.0046,-4.90E-06,-0.082964908,-0.000239381
3.740253,337701.55,282386.48,225574.97,169890.82,117957.81,326452.44,270639.06,213874.41,158778.31,107970.53,-1.13E-28,16.531224,7291.9611,-5.36E-06,-0.080459708,-0.000240221
3.750253,337460.47,282289.76,225635.37,170099.3,118283.55,326055.97,270385.05,213779.86,158838.24,108158.05,8.64E-28,16.613409,7291.9194,-5.61E-06,-0.077850076,-0.00023955
3.760253,338048.62,282705.08,225847.8,170107.1,118113.27,326253.53,270388.83,213583.01,158461.83,107651.04,-1.13E-27,16.695764,7291.8791,-6.14E-06,-0.075143204,-0.000240408
3.770253,338075.01,282782.47,225975.26,170276.76,118310.36,326011.61,270188.72,213435.67,158371.03,107613.38,-8.72E-28,16.778286,7291.8404,-6.53E-06,-0.07234827,-0.000240191
3.780253,338220.12,282937.96,226134.05,170431.4,118453.01,325835.25,270010.15,213263.28,158212.54,107475.81,-1.84E-27,16.860977,7291.8033,-6.99E-06,-0.069475576,-0.000240172
