epoch,loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0,1952796.0,1375.95947265625,1607.2059326171875,1617561.75,1257.7613525390625,1523.5908203125
1,1836031.75,1333.3487548828125,1555.4830322265625,1513373.5,1215.68115234375,1469.5198974609375
2,1723480.25,1290.9256591796875,1503.9747314453125,1411745.125,1173.185546875,1414.81298828125
3,1613455.375,1248.057861328125,1451.9384765625,1314791.125,1131.1639404296875,1360.803955078125
4,1508403.375,1205.7081298828125,1400.5379638671875,1222108.75,1089.4832763671875,1307.297119140625
5,1407727.125,1163.681396484375,1349.592041015625,1133402.625,1048.0465087890625,1254.084228515625
6,1311128.125,1121.8768310546875,1298.8875732421875,1048349.8125,1006.7127075195312,1200.8927001953125
7,1218352.125,1080.1929931640625,1248.2076416015625,967297.875,965.6773071289062,1148.0430908203125
8,1129701.625,1038.7982177734375,1197.8564453125,890195.875,924.9470825195312,1095.58154296875
9,1045166.3125,997.7171020507812,1147.891845703125,817070.3125,884.593994140625,1043.6978759765625
10,964783.625,957.0216064453125,1098.480224609375,747752.875,844.5645751953125,992.2559204101562
11,888382.0,916.6602172851562,1049.497802734375,682337.125,804.973876953125,941.3843383789062
12,816003.0,876.7130737304688,1001.0275268554688,620800.3125,765.971435546875,894.2614135742188
13,747703.875,837.259765625,953.13525390625,562979.875,727.6034545898438,849.6782836914062
14,683316.8125,798.268310546875,905.8106689453125,508796.90625,689.8804321289062,806.6456298828125
15,622705.8125,759.7421875,859.0617065429688,458353.21875,652.9160766601562,764.963623046875
16,566029.9375,721.8480834960938,813.10009765625,411571.875,616.733154296875,724.4224853515625
17,513204.8125,684.6365356445312,767.9535522460938,368220.21875,581.2481689453125,684.8756713867188
18,464002.65625,648.0419311523438,723.56298828125,328148.0,546.4608764648438,646.2727661132812
19,418241.78125,612.0653686523438,679.916748046875,291347.25,512.4573974609375,608.6859741210938
20,375943.71875,576.8570556640625,637.2459106445312,257723.453125,479.2835693359375,572.153076171875
21,337012.40625,542.474609375,595.66064453125,227116.390625,446.9320068359375,536.6376342773438
22,301286.90625,508.9532165527344,555.35400390625,199391.359375,415.4242858886719,502.1295471191406
23,268633.53125,476.31890869140625,516.3240356445312,174427.984375,384.80169677734375,468.6660461425781
24,238928.203125,444.6902770996094,478.5888977050781,152086.65625,355.08966064453125,436.2787780761719
25,212033.1875,414.88812255859375,442.7887268066406,132174.5625,328.3115234375,406.86492919921875
26,187743.78125,386.8785400390625,408.90478515625,114576.1484375,303.8290100097656,379.9576416015625
27,165949.171875,360.11322021484375,376.5856018066406,99205.390625,280.9960632324219,354.9111022949219
28,146578.328125,335.14862060546875,346.3121337890625,85894.890625,260.1300964355469,332.1835021972656
29,129456.3203125,312.4854736328125,318.6714172363281,74464.875,241.14788818359375,311.9691162109375
30,114396.03125,291.6247253417969,293.7630920410156,64774.3671875,223.53302001953125,293.7508544921875
31,101256.9375,273.1277770996094,272.34600830078125,56677.4296875,207.12551879882812,277.2840270996094
32,89891.8515625,257.1340026855469,254.54034423828125,50019.37890625,191.9271697998047,262.4181823730469
33,80140.0,243.05618286132812,239.41871643066406,44656.765625,178.0409698486328,249.17391967773438
34,71856.078125,230.67987060546875,226.6450958251953,40456.5546875,165.51693725585938,237.7552490234375
35,64908.2265625,219.6990509033203,215.93051147460938,37282.6875,154.38668823242188,229.525634765625
36,59155.75,209.95401000976562,206.99383544921875,35001.8515625,145.08123779296875,223.84498596191406
37,54460.33203125,201.53550720214844,199.8726043701172,33491.515625,138.40280151367188,220.5441436767578
38,50695.375,194.41049194335938,194.41624450683594,32636.24609375,134.1760711669922,219.3080596923828
39,47741.38671875,188.6338653564453,190.86122131347656,32328.2265625,131.3063201904297,219.2880096435547
40,45486.20703125,183.9687957763672,188.73533630371094,32467.70703125,129.3805694580078,220.05699157714844
