epoch,loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0,111553.21875,269.0592956542969,144.92242431640625,77370.125,204.60256958007812,108.12581634521484
1,103777.5390625,265.1913757324219,147.8257293701172,73658.375,204.1132354736328,110.60009002685547
2,97368.9765625,259.533203125,146.77737426757812,70101.96875,202.79153442382812,111.42093658447266
3,91542.4453125,253.16297912597656,144.2036895751953,66673.34375,200.59579467773438,111.06526947021484
4,86217.453125,246.6007537841797,140.81845092773438,63279.90625,197.1397247314453,109.31509399414062
5,81268.359375,239.68215942382812,136.52545166015625,59758.31640625,192.1422119140625,106.15825653076172
6,76553.7890625,232.43399047851562,131.46360778808594,56167.05078125,186.09396362304688,101.88284301757812
7,72032.2265625,224.91915893554688,125.71321868896484,52517.21484375,179.1152801513672,96.67880249023438
8,67635.984375,217.0865020751953,119.38098907470703,48895.37109375,171.5261993408203,90.8074951171875
9,63420.296875,209.1376953125,112.75489044189453,45360.83203125,163.45652770996094,84.4671401977539
10,59454.19921875,201.3571319580078,106.18866729736328,41956.43359375,155.0311279296875,77.82865142822266
11,55757.90625,193.8868408203125,99.96466064453125,38754.0078125,146.7396697998047,71.24269104003906
12,52320.3046875,186.66183471679688,94.07437896728516,35816.71484375,138.92739868164062,64.99173736572266
13,49150.78125,179.92544555664062,88.8514404296875,33167.359375,131.66087341308594,59.32225036621094
14,46233.06640625,173.6602325439453,84.31565856933594,30796.7734375,125.25789642333984,54.533485412597656
15,43532.54296875,167.88641357421875,80.4703369140625,28680.716796875,119.7147216796875,50.694244384765625
16,41041.64453125,162.69305419921875,77.40654754638672,26777.81640625,114.80818176269531,47.66265869140625
17,38722.26953125,157.8408203125,74.7724609375,25071.12890625,110.4370346069336,45.23633575439453
18,36554.359375,153.30392456054688,72.90692138671875,23556.2421875,106.64008331298828,43.440834045410156
19,34527.71484375,148.99868774414062,71.81779479980469,22214.78125,103.38850402832031,42.288272857666016
20,32639.634765625,144.89285278320312,70.90481567382812,21028.7109375,100.60194396972656,41.74139404296875
21,30887.09375,140.93482971191406,70.13411712646484,19976.9140625,98.03929138183594,41.24264907836914
22,29274.783203125,137.14312744140625,69.52294158935547,19035.8125,95.6092758178711,40.72780990600586
23,27792.7890625,133.52005004882812,68.95983123779297,18188.88671875,93.32794952392578,40.23647689819336
24,26436.80859375,130.08535766601562,68.43197631835938,17409.986328125,91.15809631347656,39.77690124511719
25,25192.626953125,126.90614318847656,67.98583221435547,16665.36328125,88.98738098144531,39.31718444824219
26,24035.666015625,123.89498901367188,67.59111022949219,15935.4375,86.88050842285156,38.91574478149414
