epoch,loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0,75312.6796875,244.05328369140625,124.94648742675781,54036.50390625,214.2227325439453,96.43402099609375
1,55650.49609375,203.33663940429688,104.43891906738281,37862.94140625,173.52725219726562,79.15886688232422
2,39949.44140625,165.82481384277344,84.99468994140625,25411.3046875,135.15028381347656,62.580162048339844
3,28078.642578125,133.33457946777344,67.45001220703125,16617.44921875,105.91541290283203,48.392433166503906
4,19924.384765625,107.78134155273438,53.03868865966797,11147.125,83.30252838134766,36.30842971801758
5,15147.1181640625,93.57494354248047,43.443748474121094,8548.037109375,70.33821868896484,27.798973083496094
6,13250.8515625,90.65020751953125,39.69736862182617,8168.970703125,69.86121368408203,25.25617218017578
7,13539.78515625,93.75955200195312,39.43636703491211,9204.3046875,76.57471466064453,27.098674774169922
8,15158.7373046875,100.47663879394531,41.59759521484375,10814.7568359375,84.77967834472656,29.91571617126465
9,17228.201171875,107.925537109375,44.704437255859375,12317.240234375,92.1653060913086,32.99888610839844
10,19047.005859375,114.16889953613281,48.26148986816406,13300.837890625,96.68802642822266,34.97662353515625
11,20200.689453125,118.06076049804688,50.60609436035156,13576.654296875,97.98074340820312,35.653629302978516
12,20510.091796875,119.1020278930664,51.413028717041016,13166.27734375,96.37439727783203,35.15361404418945
13,20015.369140625,117.48336791992188,50.79427719116211,12204.087890625,92.29399108886719,33.63477325439453
14,18869.375,113.6028823852539,48.94539260864258,10878.255859375,86.18416595458984,31.310144424438477
15,17291.068359375,108.02265167236328,46.17679214477539,9472.654296875,79.07942962646484,28.5928897857666
16,15596.6806640625,101.79541015625,43.0498161315918,8177.404296875,72.10865783691406,25.98107147216797
17,13989.05859375,95.54704284667969,40.49506378173828,7151.6728515625,66.02748107910156,23.98063850402832
18,12647.990234375,89.7930908203125,38.27318572998047,6473.57275390625,61.744232177734375,22.70557403564453
19,11670.5810546875,85.01651763916016,36.5596809387207,6179.1689453125,59.177425384521484,22.1131591796875
