epoch,loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0,168010.125,340.9940490722656,135.70950317382812,138296.96875,306.61700439453125,114.933837890625
1,156155.78125,331.6670227050781,131.63255310058594,131094.046875,301.1532897949219,112.5101318359375
2,145959.3125,323.2178039550781,127.8741683959961,124595.34375,295.2855529785156,109.93073272705078
3,136820.875,314.8057861328125,124.14737701416016,118728.2890625,289.0785217285156,107.26239776611328
4,128748.28125,306.70306396484375,120.59681701660156,113251.125,282.5614929199219,104.51100158691406
5,121432.734375,298.6798400878906,117.12165069580078,108155.171875,275.9393005371094,101.75297546386719
6,114773.8203125,290.7892761230469,113.73492431640625,103421.140625,269.3674621582031,99.03399658203125
7,108727.75,283.08831787109375,110.44291687011719,98803.1484375,262.59259033203125,96.26211547851562
8,103060.3828125,275.47467041015625,107.19983673095703,94174.9375,255.56903076171875,93.43363189697266
9,97655.921875,267.9374084472656,104.01941680908203,89483.2265625,248.260009765625,90.54019927978516
10,92447.6015625,260.3558654785156,100.86487579345703,84708.015625,240.6400604248047,87.57049560546875
11,87396.1640625,252.6787109375,97.72611999511719,79896.140625,232.7831268310547,84.54810333251953
12,82514.3515625,244.94668579101562,94.61571502685547,75092.75,224.8024139404297,81.50859832763672
13,77804.609375,237.23345947265625,91.55329895019531,70400.625,216.83103942871094,78.4916763305664
14,73313.5078125,229.7442626953125,88.60555267333984,65842.8828125,208.6930389404297,75.4266586303711
15,69064.8671875,222.4451904296875,85.75696563720703,61463.12890625,200.41152954101562,72.31841278076172
16,65070.04296875,215.3493194580078,83.00657653808594,57333.5390625,192.24978637695312,69.26359558105469
17,61360.33984375,208.6759490966797,80.43609619140625,53485.75,184.3517303466797,66.31330108642578
18,57922.53125,202.36465454101562,78.01638793945312,49927.6484375,176.7626495361328,63.481597900390625
19,54736.67578125,196.34449768066406,75.71196746826172,46670.2890625,169.58465576171875,60.806175231933594
20,51798.37109375,190.79969787597656,73.59339141845703,43705.69921875,163.00607299804688,58.36754608154297
21,49074.96484375,185.67477416992188,71.6333236694336,41013.296875,157.16722106933594,56.21916580200195
22,46525.2109375,180.8157196044922,69.76945495605469,38572.62109375,151.77700805664062,54.223052978515625
23,44134.89453125,176.17652893066406,67.98301696777344,36353.07421875,146.7171173095703,52.33517074584961
24,41889.3125,171.72079467773438,66.24834442138672,34314.3125,141.82061767578125,50.50082778930664
25,39771.2265625,167.40615844726562,64.5400390625,32450.076171875,137.1381072998047,48.732948303222656
26,37773.61328125,163.25482177734375,62.861324310302734,30766.48828125,132.8468017578125,47.09818649291992
27,35898.02734375,159.27005004882812,61.22121047973633,29246.271484375,128.85470581054688,45.566280364990234
28,34140.25,155.37677001953125,59.60329818725586,27861.3046875,125.05967712402344,44.1040153503418
29,32489.328125,151.571044921875,58.01679611206055,26597.23046875,121.57005310058594,42.75845718383789
30,30950.130859375,147.87890625,56.47404098510742,25449.9296875,118.4946517944336,41.5731201171875
31,29530.177734375,144.35313415527344,54.99284744262695,24397.37890625,115.78321838378906,40.53190231323242
32,28217.421875,140.9716033935547,53.566368103027344,23403.921875,113.27946472167969,39.57903289794922
33,26994.265625,137.69203186035156,52.1885986328125,22448.408203125,110.78504180908203,38.63974380493164
34,25845.71484375,134.5159454345703,50.86787414550781,21520.619140625,108.23880004882812,37.69111251831055
35,24762.990234375,131.46246337890625,49.61784744262695,20608.41796875,105.63111114501953,36.73090362548828
36,23736.158203125,128.54771423339844,48.44881057739258,19705.345703125,102.96928405761719,35.763675689697266
37,22761.337890625,125.76288604736328,47.35520553588867,18814.0390625,100.2890396118164,34.802921295166016
38,21833.8203125,123.08845520019531,46.32485580444336,17938.51953125,97.61774444580078,33.856651306152344
39,20946.6015625,120.50840759277344,45.34538650512695,17089.5234375,95.03495788574219,32.952049255371094
40,20104.5,118.04925537109375,44.42341232299805,16268.5234375,92.5511474609375,32.09126663208008
41,19299.966796875,115.67182922363281,43.54258728027344,15474.8408203125,90.10942077636719,31.252233505249023
42,18526.05078125,113.34465026855469,42.689208984375,14715.771484375,87.68052673339844,30.422082901000977
43,17784.662109375,111.06350708007812,41.85980987548828,13998.447265625,85.36443328857422,29.635160446166992
44,17076.279296875,108.8290786743164,41.04911422729492,13327.09765625,83.23788452148438,28.916179656982422
