epoch,loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0,495845.59375,600.1199951171875,363.27227783203125,464817.59375,539.5792846679688,389.9352722167969
1,473338.40625,588.1209716796875,353.0944519042969,445216.4375,531.1389770507812,378.88031005859375
2,453133.65625,576.9013671875,343.42706298828125,426805.125,522.7735595703125,368.1979064941406
3,434155.8125,565.8819580078125,334.0962829589844,409652.84375,514.2630615234375,357.8272705078125
4,416580.0,555.0377807617188,325.1639709472656,393574.46875,505.72314453125,347.9775085449219
5,400030.46875,544.29345703125,316.6385803222656,378262.375,496.9945373535156,338.4517517089844
6,384352.46875,533.662109375,308.44677734375,363670.15625,488.2189636230469,329.3320617675781
7,369398.40625,523.1399536132812,300.5763244628906,349710.46875,479.4579772949219,320.6122741699219
8,355077.6875,512.733642578125,293.0138244628906,336305.0625,470.5990295410156,312.29083251953125
9,341297.21875,502.38812255859375,285.7464294433594,323350.8125,461.6322326660156,304.35003662109375
10,328003.0,492.146484375,278.7775573730469,310758.28125,452.6159362792969,296.7876892089844
11,315069.5625,481.96417236328125,272.06756591796875,298555.1875,443.60528564453125,289.5711975097656
12,302536.59375,471.90533447265625,265.6183776855469,286682.78125,434.5896911621094,282.6375427246094
13,290335.3125,461.9447021484375,259.3959045410156,275105.34375,425.5456237792969,275.94110107421875
14,278428.875,452.0501708984375,253.3637237548828,263830.4375,416.4952087402344,269.4866943359375
15,266834.5,442.2533264160156,247.5267333984375,252858.4375,407.4479675292969,263.3142395019531
16,255549.96875,432.5672607421875,241.89678955078125,242178.828125,398.4031982421875,257.402587890625
17,244559.265625,422.97113037109375,236.44691467285156,231813.796875,389.3857116699219,251.70394897460938
18,233888.265625,413.4754638671875,231.15704345703125,221754.796875,380.4028625488281,246.17625427246094
19,223535.796875,404.07940673828125,226.0092010498047,211966.140625,371.4544677734375,240.77035522460938
20,213453.375,394.73162841796875,220.95700073242188,202487.75,362.58978271484375,235.50411987304688
21,203682.71875,385.4859619140625,216.01779174804688,193339.296875,353.8306579589844,230.40069580078125
22,194261.03125,376.3847961425781,211.21534729003906,184496.03125,345.16119384765625,225.42564392089844
23,185152.15625,367.3913879394531,206.5131378173828,175952.359375,336.5447692871094,220.56773376464844
24,176359.703125,358.4930419921875,201.8898162841797,167706.671875,327.99566650390625,215.83265686035156
25,167883.296875,349.6910400390625,197.33485412597656,159767.03125,319.563232421875,211.23825073242188
26,159724.59375,341.00592041015625,192.85231018066406,152130.515625,311.260009765625,206.71176147460938
27,151878.203125,332.43719482421875,188.42959594726562,144773.34375,303.06390380859375,202.15660095214844
28,144329.015625,323.9622802734375,184.0369110107422,137683.640625,294.95867919921875,197.51564025878906
29,137062.484375,315.56573486328125,179.6533203125,130851.4453125,286.94537353515625,192.7689971923828
30,130078.125,307.25433349609375,175.2720489501953,124269.1328125,279.04205322265625,187.99041748046875
31,123366.703125,299.04388427734375,170.9042510986328,117952.1484375,271.2991943359375,183.271240234375
32,116935.21875,290.9606628417969,166.56512451171875,111893.140625,263.70361328125,178.61590576171875
33,110778.0703125,283.00140380859375,162.25343322753906,106065.328125,256.210205078125,173.9816131591797
34,104868.2734375,275.1353759765625,157.94760131835938,100457.828125,248.804931640625,169.34706115722656
35,99193.828125,267.35205078125,153.64064025878906,95055.84375,241.49063110351562,164.71514892578125
36,93740.859375,259.65679931640625,149.33792114257812,89889.171875,234.32818603515625,160.13211059570312
37,88538.7421875,252.10186767578125,145.0753173828125,84955.1328125,227.3253631591797,155.6224365234375
