epoch,loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
0,141540.1875,296.5031433105469,121.8866958618164,86733.9140625,200.64500427246094,71.61790466308594
1,130132.0234375,284.3035583496094,114.34148406982422,85933.3203125,204.49745178222656,72.37484741210938
2,122503.40625,275.4077453613281,108.62032318115234,86503.703125,211.8007049560547,75.27710723876953
3,117243.1953125,268.77227783203125,104.43570709228516,87251.7265625,219.0196533203125,78.56635284423828
4,113276.0625,263.519775390625,101.42904663085938,87616.6953125,224.02503967285156,80.99264526367188
5,109880.265625,259.2371826171875,99.28527069091797,87250.3515625,226.18536376953125,82.12442779541016
6,106711.1640625,255.19981384277344,97.42243194580078,85896.8203125,225.2191619873047,81.76687622070312
7,103389.71875,250.78421020507812,95.47200012207031,83722.0234375,222.0630645751953,80.40703582763672
8,99904.3046875,246.08445739746094,93.46719360351562,80832.5859375,217.13758850097656,78.29194641113281
9,96235.6875,241.1573486328125,91.46162414550781,77431.125,210.94024658203125,75.68400573730469
10,92485.0390625,236.35382080078125,89.66653442382812,73717.421875,204.026123046875,72.87158966064453
11,88736.109375,231.9484405517578,88.24434661865234,69919.1953125,196.98497009277344,70.16647338867188
12,85090.9296875,227.6869659423828,86.99173736572266,66169.09375,190.3522491455078,67.82029724121094
13,81616.546875,223.8081817626953,86.03668975830078,62580.640625,183.928955078125,65.66022491455078
14,78383.0,220.47666931152344,85.45259857177734,59250.2578125,177.88084411621094,63.71285629272461
15,75414.8671875,217.48110961914062,85.05665588378906,56239.25390625,172.39707946777344,62.023014068603516
16,72691.984375,214.69778442382812,84.7375717163086,53558.140625,167.5393829345703,60.58757781982422
17,70153.578125,211.9327850341797,84.37289428710938,51208.50390625,163.36468505859375,59.40705108642578
18,67765.9765625,209.2178955078125,83.96223449707031,49148.87109375,159.7983856201172,58.42546081542969
19,65484.90625,206.42044067382812,83.40245819091797,47327.859375,156.71405029296875,57.58466720581055
20,63264.71875,203.47738647460938,82.65055084228516,45718.39453125,154.1409149169922,56.897037506103516
21,61078.734375,200.3699188232422,81.6999282836914,44307.27734375,151.94825744628906,56.28529739379883
22,58918.5390625,197.07305908203125,80.54296875,43072.19140625,150.05767822265625,55.717464447021484
23,56796.015625,193.58004760742188,79.18331909179688,42000.20703125,148.4246826171875,55.188541412353516
24,54745.28515625,189.9572296142578,77.67078399658203,41036.58203125,146.80764770507812,54.61506271362305
25,52771.28125,186.2371368408203,76.04434204101562,40150.03515625,145.1337890625,53.98189163208008
26,50886.87890625,182.4964599609375,74.36152648925781,39334.35546875,143.59571838378906,53.38706588745117
27,49101.31640625,178.8229217529297,72.68209075927734,38555.06640625,142.15037536621094,52.82737350463867
28,47408.3125,175.21951293945312,71.02954864501953,37766.9453125,140.7238311767578,52.28785705566406
29,45798.35546875,171.72564697265625,69.44729614257812,36925.91015625,139.23843383789062,51.74842071533203
30,44253.0078125,168.35433959960938,67.96141815185547,35993.5078125,137.48045349121094,51.1268196105957
31,42751.80078125,165.10653686523438,66.5843276977539,34955.19921875,135.3596649169922,50.39078903198242
32,41274.89453125,161.96839904785156,65.31232452392578,33816.23046875,133.05992126464844,49.62211227416992
33,39806.7578125,158.93228149414062,64.1475830078125,32612.890625,130.640869140625,48.83740234375
34,38379.46875,156.00900268554688,63.0859489440918,31354.62109375,128.09759521484375,48.02823257446289
35,36973.15234375,153.12205505371094,62.08234405517578,30070.427734375,125.50374603271484,47.221527099609375
36,35601.65234375,150.32818603515625,61.15087890625,28777.822265625,122.74850463867188,46.35696792602539
37,34276.82421875,147.62254333496094,60.2730598449707,27494.333984375,119.81338500976562,45.4161376953125
38,32993.703125,144.9527130126953,59.41164016723633,26257.8828125,116.87677764892578,44.462257385253906
39,31757.2265625,142.31573486328125,58.54792022705078,25090.06640625,114.1153564453125,43.55978012084961
40,30566.064453125,139.67588806152344,57.64936447143555,23996.59765625,111.58562469482422,42.72527313232422
41,29403.814453125,136.95765686035156,56.672664642333984,22975.109375,109.2613296508789,41.94035339355469
42,28268.05078125,134.16973876953125,55.612937927246094,22029.91796875,107.08673095703125,41.182952880859375
43,27174.431640625,131.3655548095703,54.499942779541016,21139.279296875,104.8829345703125,40.37480545043945
44,26106.638671875,128.48736572265625,53.30759048461914,20294.078125,102.60013580322266,39.494140625
45,25063.662109375,125.53804016113281,52.0368766784668,19505.41015625,100.46136474609375,38.64432907104492
46,24047.21484375,122.53312683105469,50.70210266113281,18774.50390625,98.54911804199219,37.86668014526367
47,23065.978515625,119.50436401367188,49.327239990234375,18086.6640625,96.7861328125,37.137332916259766
48,22121.162109375,116.50363159179688,47.948116302490234,17419.9921875,95.01895141601562,36.39594650268555
49,21207.654296875,113.56613159179688,46.591854095458984,16761.041015625,93.13385772705078,35.59926986694336
50,20327.162109375,110.71463775634766,45.27771759033203,16103.416015625,91.14714813232422,34.7635383605957
51,19476.537109375,107.9552230834961,44.017127990722656,15445.0673828125,89.04019165039062,33.883689880371094
52,18657.525390625,105.29656219482422,42.8166389465332,14794.8046875,86.97232818603516,33.03459167480469
53,17871.548828125,102.71820831298828,41.67026138305664,14148.7548828125,84.96235656738281,32.22583770751953
54,17111.087890625,100.1999282836914,40.57151412963867,13510.1494140625,83.04090881347656,31.470867156982422
55,16377.4130859375,97.75921630859375,39.53065490722656,12881.064453125,81.12371063232422,30.73595428466797
56,15677.4638671875,95.42874145507812,38.56047058105469,12253.466796875,79.05340576171875,29.9525146484375
57,15002.767578125,93.15263366699219,37.630149841308594,11637.6025390625,76.90121459960938,29.14558219909668
58,14357.8271484375,90.93907928466797,36.738868713378906,11046.2861328125,74.82484436035156,28.37632179260254
59,13741.30078125,88.78416442871094,35.87989044189453,10490.2763671875,73.00526428222656,27.718219757080078
60,13151.521484375,86.68115997314453,35.047119140625,9966.435546875,71.33692169189453,27.121978759765625
61,12584.3916015625,84.6146011352539,34.22760009765625,9469.1572265625,69.65277099609375,26.510915756225586
62,12040.759765625,82.58644104003906,33.416412353515625,8997.47265625,67.9416732788086,25.876649856567383
63,11525.1748046875,80.61544799804688,32.62088394165039,8553.71484375,66.26176452636719,25.244966506958008
64,11034.4423828125,78.69244384765625,31.837820053100586,8141.37744140625,64.712890625,24.658710479736328
65,10563.9443359375,76.8054428100586,31.061290740966797,7762.1298828125,63.28876876831055,24.115407943725586
66,10116.443359375,74.96864318847656,30.297985076904297,7401.33984375,61.83761978149414,23.550704956054688
67,9687.861328125,73.16473388671875,29.541812896728516,7049.55810546875,60.292240142822266,22.93610191345215
68,9275.734375,71.39102172851562,28.794246673583984,6719.73779296875,58.76939010620117,22.323923110961914
69,8887.3837890625,69.67999267578125,28.069856643676758,6417.66015625,57.4672966003418,21.80794906616211
70,8516.0,68.02446746826172,27.371078491210938,6137.12255859375,56.31036376953125,21.356847763061523
71,8163.60498046875,66.43489074707031,26.70562744140625,5865.32861328125,55.112796783447266,20.890167236328125
72,7829.14013671875,64.91419219970703,26.077980041503906,5597.67724609375,53.84120559692383,20.39520835876465
73,7511.6328125,63.47203063964844,25.496198654174805,5351.89697265625,52.76288604736328,19.99388313293457
74,7210.24462890625,62.110862731933594,24.961566925048828,5120.57177734375,51.78932571411133,19.64501953125
75,6922.5791015625,60.81025695800781,24.462839126586914,4889.0419921875,50.68486785888672,19.245731353759766
76,6649.603515625,59.568565368652344,23.9990291595459,4658.74853515625,49.48210144042969,18.80624771118164
77,6389.63037109375,58.37009811401367,23.558204650878906,4445.22900390625,48.436683654785156,18.4431095123291
78,6140.5185546875,57.21653366088867,23.145673751831055,4227.40234375,47.20417022705078,17.997268676757812
79,5903.49951171875,56.1015510559082,22.74974822998047,4015.568359375,45.89231872558594,17.514575958251953
80,5679.287109375,55.02842712402344,22.369365692138672,3837.257568359375,44.9652099609375,17.202348709106445
81,5467.61474609375,54.00437927246094,22.012537002563477,3676.54638671875,44.174625396728516,16.946626663208008
82,5264.86767578125,53.00181198120117,21.664798736572266,3490.0380859375,42.84275436401367,16.441774368286133
83,5075.17529296875,52.04045867919922,21.323123931884766,3333.130859375,41.84947967529297,16.08011817932129
84,4890.71337890625,51.07533264160156,20.97760009765625,3175.980224609375,40.70709991455078,15.644096374511719
85,4709.517578125,50.09146499633789,20.61266326904297,3009.803955078125,39.18988037109375,15.023357391357422
86,4531.8623046875,49.08881378173828,20.206199645996094,2871.014404296875,38.00716018676758,14.540933609008789
87,4347.896484375,47.99691390991211,19.74180793762207,2764.755615234375,37.290557861328125,14.257192611694336
88,4173.7646484375,46.868988037109375,19.276065826416016,2677.744384765625,36.84600830078125,14.090140342712402
89,4004.078369140625,45.74673080444336,18.81863784790039,2551.91015625,35.45709228515625,13.456670761108398
90,3832.1591796875,44.40040588378906,18.154640197753906,2467.217041015625,34.83720779418945,13.17512321472168
91,3673.9326171875,43.14133834838867,17.599863052368164,2424.617431640625,35.18723678588867,13.365509033203125
92,3530.462158203125,42.506187438964844,17.41242218017578,2320.067626953125,33.77112579345703,12.700539588928223
93,3395.2041015625,41.352195739746094,16.85829734802246,2251.819580078125,33.51582717895508,12.606379508972168
94,3282.470458984375,40.48655700683594,16.447866439819336,2191.91552734375,33.262210845947266,12.49647331237793
95,3170.654541015625,39.84479522705078,16.231000900268555,2109.0439453125,32.54719161987305,12.23210620880127
96,3063.222412109375,38.95671463012695,15.892951011657715,2033.08544921875,31.857650756835938,12.000432968139648
