X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-기복회전(deg),Y:Pos1_Relative-선회회전(deg),Y:Pos_TY-인양물(mm),Y:Pos_ROLL-하부체(deg),Y:Pos_PITCH-하부체(deg),Y:Pos_YAW-하부체(deg)
0.32025300,500000.89,500000.56,160789.26,-0.11463932,-0.45047164,500000.99,500000.65,321998.50,-0.024831754,-0.36159086,0.015055840,-8.9985673e-26,7289.8179,0.00032681012,-0.032608719,-0.0024804930
0.33025300,500000.55,500000.35,454128.07,-0.058269972,-0.26049801,500000.29,500000.09,399735.97,-0.31160024,-0.51226566,0.015999859,2.4381490e-26,7289.7821,3.9377913e-05,-0.032187753,-0.0032909870
0.34025300,499999.65,499999.58,202084.19,-0.55637101,-0.62390412,500000.05,499999.98,301574.68,-0.15672530,-0.22707719,0.016971898,-6.5258734e-26,7289.8452,0.00029557641,-0.031563849,-0.0037577058
0.35025300,500000.29,500000.44,320778.32,0.74632303,0.89873272,499999.83,499999.99,319493.88,0.29964544,0.45527603,0.017971894,-2.8596800e-27,7289.9525,0.00015263089,-0.030842788,-0.0036072848
0.36025300,499999.04,499999.30,402159.44,-0.18536924,0.074238207,499999.48,499999.73,409242.53,0.24729664,0.50415680,0.018999789,4.8188459e-27,7290.1235,0.00013754744,-0.029978923,-0.0029366578
0.37025300,499999.30,499863.89,174044.29,0.60091803,1.0346388,499998.89,499999.33,259917.24,0.20367331,0.64053128,0.020055523,-3.6475335e-26,7290.3845,0.00019746604,-0.028993304,-0.0018809867
0.38025300,411330.43,352309.47,286234.34,217718.60,151375.76,430351.09,374881.29,310616.65,242217.68,174344.89,0.021139035,2.2934837e-25,7290.6770,4.5814069e-05,-0.027922124,-0.00029074778
0.39025300,385775.34,334970.79,280287.17,224242.45,169354.57,387915.86,337279.98,282645.93,226540.75,171491.44,0.022250265,-7.0252591e-26,7290.7950,1.3334449e-05,-0.026706350,-0.00023723475
0.40025300,500000.94,500000.51,258530.74,-0.35540503,-0.78882592,500000.85,500000.42,238931.78,-0.44650914,-0.87969806,0.023389154,-1.5809955e-26,7290.7218,4.9028002e-05,-0.025364480,-0.0017653816
0.41025300,500000.59,500000.33,351510.52,-0.18884361,-0.44971983,500000.74,500000.48,408464.48,-0.042744499,-0.30486726,0.024555642,3.3230929e-26,7290.6853,0.00020978585,-0.023946419,-0.0028357743
0.42025300,500000.14,500000.00,308817.16,-0.28231645,-0.42316655,499999.94,499999.80,324125.59,-0.48188386,-0.62148608,0.025749668,1.1070229e-27,7290.7314,0.00017001007,-0.022512619,-0.0034860294
0.43025300,499999.97,500000.03,272379.74,0.16355391,0.22881436,500000.16,500000.23,291779.20,0.35612040,0.42011211,0.026971172,-9.7807037e-27,7290.8403,0.00018035081,-0.021050176,-0.0036129881
0.44025300,499999.64,499999.84,369237.56,0.23997656,0.44078357,499999.49,499999.69,411651.69,0.091236105,0.29325293,0.028220095,-8.5185439e-27,7291.0026,0.00020287641,-0.019579680,-0.0031680213
0.45025300,499999.11,499999.46,272132.68,0.16607429,0.51873479,499999.21,499999.56,260203.87,0.26348554,0.61579668,0.029496377,1.4163953e-26,7291.2508,8.2690861e-05,-0.018140405,-0.0023193195
0.46025300,499999.14,470628.58,302768.31,101156.22,78.709150,499998.94,486239.92,337210.25,131480.93,4172.9934,0.030799957,-6.9298114e-26,7291.5482,8.6133189e-05,-0.016714734,-0.00089352960
0.47025300,169604.85,182791.76,196160.99,209675.70,223299.02,191005.40,204332.95,217781.18,231314.34,244896.69,0.032130775,-3.5652323e-25,7291.8119,2.7042173e-05,-0.015324611,5.7565941e-05
0.48025300,500000.85,473637.43,243146.82,20160.556,-1.0858446,500000.99,483261.34,264831.80,30107.274,-0.95628221,0.033488772,-2.2655276e-25,7291.7862,7.9033964e-05,-0.013923616,-0.0011724675
0.49025300,500000.86,500000.55,351331.30,-0.063379603,-0.37079891,500000.76,500000.46,367242.69,-0.15887651,-0.46591827,0.034873887,3.0880001e-27,7291.7538,0.00012597399,-0.012589112,-0.0024107509
0.50025300,500000.11,499999.92,335476.73,-0.45193088,-0.63900946,500000.20,500000.01,344847.58,-0.36703941,-0.55487477,0.036286061,-1.3850124e-27,7291.7971,0.00014925734,-0.011351817,-0.0031986169
0.51025300,500000.15,500000.16,254202.63,0.17313330,0.18001864,500000.07,500000.08,281234.41,0.095624661,0.10305099,0.037725233,-9.3364552e-27,7291.9103,0.00018504625,-0.010220523,-0.0035001614
0.52025300,499999.69,499999.85,386608.09,0.16729920,0.32667230,499999.75,499999.91,385438.88,0.22521669,0.38433605,0.039191344,3.0507457e-28,7292.0727,0.00013437400,-0.0092153485,-0.0032102562
0.53025300,499999.25,499999.54,267670.16,0.14039983,0.43839128,499999.21,499999.50,303624.81,0.10127374,0.39980772,0.040684334,-2.3909007e-26,7292.3196,0.00015525637,-0.0083340036,-0.0025083774
0.54025300,499999.18,499602.21,317278.80,50933.192,1.1244597,499999.20,498856.13,308698.30,45328.302,1.1486095,0.042204141,2.1722843e-26,7292.6208,4.0888843e-05,-0.0076037271,-0.0012446423
0.55025300,189956.08,191621.15,193288.66,194958.54,196630.72,181627.31,183336.66,185049.01,186764.27,188482.37,0.043750708,1.5479441e-25,7292.9433,-1.1705473e-05,-0.0070028933,7.3904436e-06
0.56025300,500000.90,429509.46,258142.55,82606.256,35.001484,500000.86,431097.17,260165.01,84017.182,74.438304,0.045323972,3.9260325e-26,7292.9866,3.6691877e-05,-0.0064819378,-0.00080146832
0.57025300,500000.87,500000.54,327767.51,-0.11355742,-0.44054354,500000.92,500000.59,346323.82,-0.061722652,-0.38936551,0.046923876,-3.0023897e-26,7292.9682,0.00011617772,-0.0060886201,-0.0021172525
0.58025300,500000.25,500000.04,357323.89,-0.38037797,-0.59089648,500000.20,499999.99,371660.66,-0.43259614,-0.64294701,0.048550357,6.4319387e-27,7293.0172,0.00014699066,-0.0058552903,-0.0029631815
0.59025300,500000.08,500000.05,250639.76,0.0032025677,-0.022241041,500000.12,500000.10,256648.59,0.046082604,0.020319905,0.050203357,-6.6650050e-28,7293.1433,0.00015053679,-0.0057807140,-0.0033619800
0.60025300,499999.85,499999.99,371194.44,0.27462274,0.41580954,499999.82,499999.97,390783.33,0.24933690,0.39082730,0.051882816,6.2778000e-28,7293.3146,0.00016390533,-0.0058541604,-0.0031497244
0.61025300,499999.24,499999.50,305890.19,0.037523921,0.30468361,499999.24,499999.51,309984.49,0.045892904,0.31323927,0.053588673,3.0244808e-27,7293.5685,0.00011240126,-0.0060844114,-0.0025192130
0.62025300,499999.26,498569.04,280240.60,17419.753,1.1193659,499999.25,499976.97,300057.92,26007.589,1.1083839,0.055320869,-3.7229820e-26,7293.8827,8.4519412e-05,-0.0064523397,-0.0013575413
0.63025300,223774.35,210456.06,197239.49,184159.05,171249.13,223777.83,210447.60,197219.30,184127.41,171206.45,0.057079343,-2.9747965e-26,7294.2267,2.3758944e-06,-0.0069530122,-5.6702129e-05
0.64025300,496019.15,415140.04,271623.48,120517.19,16868.880,496187.23,415686.40,272182.65,120877.92,16974.181,0.058864036,-1.1626438e-25,7294.3140,2.8876503e-05,-0.0075139903,-0.00066322371
0.65025300,500000.90,500000.57,305659.13,-0.093751237,-0.42418068,500000.89,500000.56,322844.92,-0.10154674,-0.43222470,0.060674887,-1.0432403e-26,7294.3188,0.00010820087,-0.0081575513,-0.0019889798
0.66025300,500000.27,500000.07,371149.28,-0.35035489,-0.55808789,500000.28,500000.07,382956.40,-0.34172128,-0.54970388,0.062511836,-1.6522359e-27,7294.3832,0.00013814555,-0.0089053390,-0.0028281350
0.67025300,500000.05,500000.02,246453.88,-0.057304029,-0.094669146,500000.05,500000.01,264087.44,-0.066354617,-0.10369148,0.064374824,1.2254388e-28,7294.5286,0.00016141093,-0.0097419085,-0.0032439877
0.68025300,499999.88,500000.02,360496.97,0.30408776,0.44500399,499999.89,500000.03,372328.96,0.31479663,0.45576789,0.066263791,1.1443125e-26,7294.7193,0.00014743652,-0.010651833,-0.0030543892
0.69025300,499999.26,499999.52,317548.26,0.042171679,0.30342275,499999.25,499999.52,340229.80,0.038173162,0.29969083,0.068178676,-1.4368104e-27,7294.9879,0.00013502677,-0.011618886,-0.0024258891
0.70025300,499999.24,494450.47,270340.27,18752.207,1.0474581,499999.22,496516.45,279798.05,22689.140,1.0366625,0.070119419,1.1388370e-26,7295.3225,6.8081031e-05,-0.012631539,-0.0013014018
0.71025300,227022.98,216550.61,206131.15,195781.24,185517.49,226412.07,215937.07,205516.02,195165.57,184902.36,0.072085961,-5.5286047e-26,7295.6780,1.0513459e-06,-0.013660342,-4.4479442e-05
0.72025300,499479.87,426972.59,277777.58,117603.53,12159.119,499722.84,429611.12,281214.08,120447.79,13228.303,0.074078242,7.9363594e-26,7295.7791,3.4573782e-05,-0.014639341,-0.00070359763
0.73025300,500000.82,500000.50,295476.03,-0.14654437,-0.46784261,500000.85,500000.52,319688.16,-0.11991026,-0.44168619,0.076096200,-6.0485108e-29,7295.8105,0.00011822189,-0.015582514,-0.0019940271
0.74025300,500000.30,500000.11,362748.30,-0.27426270,-0.46573037,500000.28,500000.09,381139.70,-0.29695127,-0.48843758,0.078139778,-3.5544774e-27,7295.9002,0.00014679394,-0.016502934,-0.0027924245
0.75025300,500000.00,499999.97,258252.28,-0.082967288,-0.11138137,500000.02,499999.99,277708.57,-0.064603465,-0.093170227,0.080208914,7.9303728e-29,7296.0691,0.00016095855,-0.017382221,-0.0031642489
0.76025300,499999.86,500000.01,342686.86,0.30972881,0.45878154,499999.85,500000.00,364738.39,0.29917137,0.44843328,0.082303548,-1.8399619e-26,7296.2866,0.00015807467,-0.018202102,-0.0029533807
0.77025300,499999.27,499999.54,323754.84,0.087841227,0.36135195,499999.28,499999.55,344818.46,0.096633059,0.37033336,0.084423621,-1.1813017e-26,7296.5777,0.00012741283,-0.018951175,-0.0022885449
0.78025300,499999.20,481173.68,266849.61,34960.462,0.99495812,499999.15,488099.25,284932.71,45168.366,0.95003954,0.086569072,-1.1232830e-26,7296.9363,7.3184372e-05,-0.019614366,-0.0011435951
0.79025300,209430.12,207976.09,206523.37,205071.99,203622.00,214820.69,213324.48,211829.47,210335.69,208843.21,0.088739842,-1.1488258e-26,7297.2974,7.4955623e-06,-0.020169633,-6.3291319e-06
0.80025300,500000.86,449913.94,277214.14,88888.564,0.60334521,500000.91,454881.06,284973.19,94913.953,172.91917,0.090935870,-7.5651550e-26,7297.3968,4.6668266e-05,-0.020561788,-0.00084814030
0.81025300,500000.75,500000.44,304327.64,-0.16259904,-0.46630590,500000.76,500000.45,331257.13,-0.15674249,-0.46076759,0.093157097,-1.8215531e-26,7297.4560,0.00012585472,-0.020814194,-0.0020722302
0.82025300,500000.25,500000.08,345550.39,-0.25578598,-0.42583026,500000.25,500000.08,366277.83,-0.26233388,-0.43248856,0.095403463,1.5043891e-27,7297.5772,0.00015047506,-0.020941552,-0.0028144836
0.83025300,500000.00,499999.99,268809.29,-0.018218510,-0.023739859,500000.00,500000.00,293261.11,-0.014003982,-0.019559456,0.097674906,-8.3206930e-27,7297.7723,0.00016571457,-0.020933679,-0.0031094672
0.84025300,499999.78,499999.94,340103.03,0.26443984,0.42649851,499999.78,499999.94,361513.17,0.26255646,0.42477638,0.099971368,-3.7527562e-27,7298.0193,0.00015250739,-0.020786443,-0.0028454893
0.85025300,499999.27,499999.57,311617.03,0.15682288,0.45165261,499999.27,499999.57,336795.58,0.15867272,0.45375941,0.10229279,2.3552190e-27,7298.3387,0.00012602218,-0.020496956,-0.0021278381
0.86025300,499999.14,461045.08,276231.83,73281.031,0.92824388,499999.08,466864.05,286491.63,80786.460,0.87494912,0.10463911,2.1423215e-26,7298.7223,5.3575163e-05,-0.020067247,-0.00093081642
0.87025300,215011.91,214724.63,214437.40,214150.21,213863.07,220084.88,219762.34,219439.84,219117.39,218794.99,0.10701027,-5.3228160e-28,7299.0780,6.8405282e-06,-0.019480657,-1.3281811e-06
0.88025300,500000.86,474388.91,275149.95,54055.914,-0.86026594,500000.90,479899.10,287030.40,61845.562,-0.82544845,0.10940620,3.3729113e-26,7299.1741,6.0551178e-05,-0.018708406,-0.0010435864
0.89025300,500000.67,500000.39,323126.63,-0.17475400,-0.45475910,500000.67,500000.39,346899.20,-0.17087175,-0.45115979,0.11182686,7.4052385e-27,7299.2622,0.00012661785,-0.017791179,-0.0021797196
0.90025300,500000.19,500000.05,326738.47,-0.24510184,-0.39043376,500000.18,500000.04,345752.50,-0.25410098,-0.39950378,0.11427217,5.5451631e-27,7299.4175,0.00014852676,-0.016750014,-0.0028534039
0.91025300,499999.99,500000.02,282530.03,0.068597154,0.093800437,500000.00,500000.02,302571.48,0.074462473,0.099648351,0.11674208,-1.6967002e-27,7299.6403,0.00015722730,-0.015590419,-0.0030534102
0.92025300,499999.68,499999.86,344070.27,0.21717047,0.39664604,499999.67,499999.85,362540.52,0.21219827,0.39187234,0.11923653,4.4369505e-27,7299.9179,0.00014248743,-0.014323103,-0.0027154262
0.93025300,499999.26,499999.58,299084.48,0.22543833,0.54713246,499999.26,499999.58,316919.82,0.22549279,0.54748085,0.12175546,-6.2699433e-27,7300.2683,0.00010669403,-0.012960823,-0.0019317525
0.94025300,498017.76,421658.99,276977.26,122433.14,16487.191,498459.50,424004.14,279935.40,124895.71,17527.496,0.12429881,-3.0399030e-27,7300.6773,3.2743969e-05,-0.011517613,-0.00067670560
0.95025300,266928.24,249558.00,232189.66,214897.90,197757.41,268744.12,251350.11,233950.29,216619.70,199433.38,0.12686651,-1.0728747e-26,7301.0098,5.4916683e-06,-0.0099853839,-7.3456969e-05
0.96025300,500000.84,494591.98,278182.06,25442.731,-0.76553820,500000.86,496998.00,289643.67,30969.142,-0.74752379,0.12945852,4.5954117e-27,7301.1081,6.9450977e-05,-0.0083601018,-0.0012707457
0.97025300,500000.57,500000.32,342935.89,-0.18275310,-0.43410453,500000.57,500000.32,356617.81,-0.18676359,-0.43831731,0.13207476,-2.8497725e-27,7301.2272,0.00011744154,-0.0066945842,-0.0023013525
0.98025300,500000.12,500000.00,311310.61,-0.22401139,-0.33819238,500000.12,500000.00,322645.33,-0.22610228,-0.34037331,0.13471518,-2.0016916e-27,7301.4175,0.00013808993,-0.0050121019,-0.0028878634
0.99025300,499999.97,500000.03,299866.63,0.15563148,0.21635139,499999.97,500000.03,310870.05,0.15452783,0.21531091,0.13737972,4.4575931e-27,7301.6694,0.00014106383,-0.0033289137,-0.0029748930
1.0002530,499999.57,499999.77,349171.01,0.17643902,0.37960536,499999.56,499999.77,357987.69,0.17480729,0.37817076,0.14006832,-3.9170435e-28,7301.9793,0.00012060255,-0.0016635153,-0.0025461190
1.0102530,499999.24,499999.59,290346.27,941.82241,0.65897636,499999.24,499999.59,298503.32,1871.0951,0.65639587,0.14278091,-3.2225739e-29,7302.3616,8.1947017e-05,-3.4160967e-05,-0.0016752301
1.0202530,426889.98,349794.46,260397.53,169750.41,88904.313,426181.68,348829.05,259280.19,168613.71,87908.186,0.14551745,-3.7285763e-27,7302.7943,1.4899290e-05,0.0015419476,-0.00038831440
1.0302530,374588.32,315978.15,253593.62,191005.67,131785.27,373500.82,314735.85,252263.43,189662.70,130512.81,0.14827786,3.2049602e-28,7303.0807,9.4589075e-06,0.0030753676,-0.00026645424
1.0402530,500000.81,500000.44,291462.44,7650.9226,-0.64585541,500000.81,500000.44,295812.79,8788.0702,-0.64697632,0.15106209,2.7685453e-27,7303.1911,7.0401087e-05,0.0045523183,-0.0015279747
1.0502530,500000.45,500000.23,355122.85,-0.20472050,-0.42226288,500000.45,500000.23,357190.85,-0.20694183,-0.42466792,0.15387008,-4.8031019e-29,7303.3444,0.00010578192,0.0059265136,-0.0024365440
1.0602530,500000.06,499999.99,299609.12,-0.15982695,-0.23318510,500000.06,499999.99,301498.93,-0.16027407,-0.23369625,0.15670177,-4.1239773e-29,7303.5705,0.00012523031,0.0071814436,-0.0029099557
1.0702530,499999.91,500000.01,321650.92,0.21413534,0.31424922,499999.91,500000.01,321943.69,0.21098557,0.31121277,0.15955710,-2.7069095e-28,7303.8530,0.00012099028,0.0083031838,-0.0028624319
1.0802530,499999.45,499999.69,346330.81,0.15725373,0.39225046,499999.45,499999.69,345147.21,0.15696603,0.39217974,0.16243601,-3.8684284e-28,7304.1980,9.6250275e-05,0.0092792849,-0.0023263688
1.0902530,499999.19,499000.64,287957.67,22346.466,0.75967112,499999.19,498913.56,286847.30,21725.961,0.76065327,0.16533843,2.7313079e-27,7304.6127,5.4923420e-05,0.010098986,-0.0013406312
1.1002530,294634.41,264467.59,234110.85,203962.70,174421.69,292646.94,262441.59,232072.78,201939.58,172441.06,0.16826431,9.2167032e-27,7305.0570,2.6495833e-06,0.010756983,-0.00012825766
1.1102530,485795.27,399399.80,268377.68,132190.48,30299.791,485433.04,398485.36,267148.31,130984.03,29554.635,0.17121359,-1.5005368e-27,7305.2829,2.3314193e-05,0.011275587,-0.00059353396
1.1202530,500000.74,500000.42,314178.34,439.29832,-0.52499486,500000.73,500000.42,309826.90,172.58639,-0.53226178,0.17418621,-2.6975733e-27,7305.4172,6.9832966e-05,0.011633588,-0.0018032011
1.1302530,500000.31,500000.13,353036.03,-0.22777996,-0.40554313,500000.31,500000.13,347017.76,-0.22559672,-0.40353758,0.17718211,-6.8226956e-29,7305.6085,9.9641108e-05,0.011810284,-0.0025768764
1.1402530,500000.02,500000.00,294841.01,-0.049739827,-0.072291344,500000.02,499999.99,290095.68,-0.050684172,-0.073249806,0.18020123,-9.4371982e-28,7305.8705,0.00011582119,0.011803470,-0.0029072144
1.1502530,499999.80,499999.95,342074.96,0.23024567,0.37203594,499999.80,499999.94,335111.54,0.22729135,0.36923172,0.18324350,3.6025036e-28,7306.1863,0.00010395701,0.011612733,-0.0027076442
1.1602530,499999.35,499999.62,332159.35,0.17553234,0.45178983,499999.35,499999.63,325104.54,0.17835245,0.45484323,0.18630888,-8.2670360e-28,7306.5694,7.6215856e-05,0.011241473,-0.0020477994
1.1702530,499999.12,463790.93,280788.15,76420.329,0.78061142,499999.13,462085.86,277561.22,73888.554,0.79086706,0.18939729,-2.1317343e-27,7307.0168,3.4850483e-05,0.010694839,-0.00093192841
1.1802530,243112.40,235375.81,227651.70,219946.67,212267.32,239245.66,231533.64,223837.31,216163.21,208517.90,0.19250868,5.8032910e-27,7307.4399,-3.7804219e-06,0.0099874178,-3.2628592e-05
1.1902530,500000.87,472450.93,282266.08,66499.934,-0.74883669,500000.86,470895.86,278953.07,64029.501,-0.75858010,0.19564299,5.1177563e-28,7307.6190,3.7454858e-05,0.0091506733,-0.00099601112
1.2002530,500000.62,500000.35,337446.13,-0.17899792,-0.44475635,500000.61,500000.35,328838.50,-0.18387478,-0.44984269,0.19880016,-3.5046519e-28,7307.7864,7.5083361e-05,0.0081702959,-0.0020719510
1.2102530,500000.17,500000.04,335796.08,-0.21751708,-0.34758850,500000.18,500000.05,327814.97,-0.21270410,-0.34292771,0.20198012,2.9074747e-27,7308.0193,0.00010248132,0.0070525872,-0.0026994960
1.2202530,499999.97,500000.01,302201.70,0.077251264,0.11197770,499999.97,500000.00,295363.13,0.074491419,0.10926867,0.20518283,1.0364494e-28,7308.3171,0.00011115236,0.0058101307,-0.0028578960
1.2302530,499999.65,499999.84,351496.15,0.20915268,0.39443048,499999.65,499999.84,342856.01,0.20878588,0.39423571,0.20840821,-4.9537318e-28,7308.6704,9.2907215e-05,0.0044573459,-0.0024984127
1.2402530,499999.27,499999.59,312521.83,3511.1772,0.57487040,499999.27,499999.60,305580.85,2253.7882,0.58088222,0.21165621,7.3710674e-27,7309.0933,6.1962583e-05,0.0030119505,-0.0016946366
1.2502530,455154.28,368591.92,259488.17,148645.26,56865.394,454285.85,367225.94,257868.63,147066.76,55673.191,0.21492677,1.5216331e-27,7309.5711,1.8073819e-05,0.0014920131,-0.00047945243
