X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
11.610253,341131.05,330810.43,320350.61,309770.09,299087.39,159133.73,150118.38,141239.28,132509.28,123941.26,-2.47E-28,83.662897,7291.6589,-0.000244853,0.004237533,-4.23E-05
11.620253,340964.61,330674.81,320246.95,309699.35,299050.33,159177.74,150192.69,141342.85,132640.93,124099.67,-1.18E-28,83.761505,7291.6135,-0.000244562,0.004984891,-4.22E-05
11.630253,340788.29,330534.49,320143.9,309634.64,299024.82,159210.97,150261.54,141446.12,132777.29,124267.62,5.33E-28,83.860081,7291.5682,-0.000244273,0.00586533,-4.20E-05
11.640253,340600.67,330388.79,320041.54,309576.82,299012.51,159231.9,150324.16,141549.08,132919.06,124446.49,-1.89E-28,83.958623,7291.5229,-0.000243987,0.006882514,-4.18E-05
11.650253,340400.46,330237.07,319939.92,309526.64,299014.86,159239.16,150379.86,141651.69,133066.85,124637.53,1.93E-28,84.057133,7291.4776,-0.000243704,0.008038495,-4.16E-05
11.660253,340186.55,330078.81,319839.11,309484.77,299033.12,159231.56,150428.04,141753.93,133221.2,124841.8,7.54E-29,84.155609,7291.4324,-0.000243425,0.009333632,-4.13E-05
11.670253,339957.97,329913.53,319739.12,309451.73,299068.35,159208.15,150468.24,141855.81,133382.58,125060.26,4.23E-29,84.254051,7291.3872,-0.000243148,0.010766531,-4.11E-05
11.680253,339713.96,329740.84,319639.97,309427.94,299121.37,159168.13,150500.05,141957.32,133551.38,125293.64,-1.98E-28,84.352459,7291.342,-0.000242875,0.012334006,-4.07E-05
11.690253,339453.88,329560.44,319541.64,309413.68,299192.76,159110.97,150523.22,142058.49,133727.89,125542.53,8.27E-29,84.450834,7291.2969,-0.000242605,0.014031065,-4.04E-05
11.700253,339177.35,329372.11,319444.12,309409.13,299282.9,159036.31,150537.58,142159.32,133912.32,125807.33,4.48E-28,84.549174,7291.2519,-0.000242338,0.015850917,-4.00E-05
