X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm)
0.230253,176349.16,188256.81,200298.98,212449.06,224680.48,179282.25,191216.35,203278.2,215441.27,227679.03,-0.031321579,-6.68E-28,7285.625
0.240253,264965.85,232385.92,200072.43,168518.17,138215.91,269766.7,237127.51,204683.71,172930.88,142364.62,-0.034078192,9.86E-28,7285.3306
0.250253,184994.35,192239.66,199530.92,206862.25,214227.77,187986.34,195237.53,202532.08,209864.14,217227.88,-0.036949039,2.60E-27,7285.0697
0.260253,246761.09,222723.24,198910.85,175522.64,152757.35,251041.4,226933.96,203017.87,179493.12,156559.69,-0.03993388,-2.97E-27,7284.7602
0.270253,205783.82,202141.16,198507.88,194884.67,191272.28,209157.96,205481.24,201813.36,198155.04,194507.03,-0.043032475,2.85E-28,7284.4669
0.280253,221064.01,209611.69,198236.34,186959.87,175804.22,224792,213284.09,201846.53,190501.45,179270.97,-0.046244584,-2.85E-29,7284.1477
0.290253,230342.41,214149.05,198091.33,182230.7,166628.57,234308.22,218049.92,201913.05,185959.5,170251.18,-0.049569967,-2.23E-27,7283.8192
0.300253,198250.11,198200.67,198151.24,198101.8,198052.37,201545.47,201473.56,201401.67,201329.77,201257.88,-0.053008384,-4.41E-28,7283.4907
0.310253,249018.88,223567.24,198360.38,173634,149623.8,253403.93,227881.65,202564.92,177690.93,153496.82,-0.056559594,8.05E-28,7283.1294
0.320253,186496.27,192627.78,198791.93,204985.14,211203.88,189487.7,195620.78,201784.6,207975.64,214190.38,-0.060223359,5.83E-28,7282.7872
0.330253,255503.27,227214.23,199185.38,171739.66,145200.02,259881.4,231526.1,203382.48,175775.38,149029.62,-0.063999438,-1.21E-28,7282.3993
0.340253,188324.62,193907.19,199516.13,205148.75,210802.39,191156.65,196738.72,202345.67,207974.85,213623.62,-0.06788759,-3.62E-28,7282.0366
0.350253,248101.37,223716.6,199555.27,175824.68,152732.15,252077.63,227627.52,203368.27,179508.43,156256.57,-0.071887577,-6.22E-28,7281.6294
0.360253,200974.83,200192.39,199410.39,198628.86,197847.79,203835.33,203031.25,202227.62,201424.44,200621.73,-0.075999157,-2.91E-28,7281.2397
0.370253,230736.24,214860.42,199112.32,183549.78,168230.65,234124.32,218191.8,202375.37,186733.29,171323.79,-0.080222091,-1.41E-27,7280.8188
0.380253,219031.9,208907.53,198844.44,188857.83,178962.86,222086.4,211916.94,201804.58,191764.63,181812.42,-0.08455614,1.24E-28,7280.3982
0.390253,211466.64,205084.42,198729.01,192404.26,186113.99,214284.55,207867.03,201474.84,195111.87,188781.99,-0.089001062,-6.38E-29,7279.9657
0.400253,236036.26,217332.54,198793.11,180512.18,162583.95,239285.61,220524.43,201912.02,183543.19,165512.73,-0.093556618,1.81E-27,7279.5141
0.410253,197992.83,198521.27,199049.91,199578.77,200107.84,200354.86,200868.72,201382.77,201897.02,202411.45,-0.098222568,-7.28E-28,7279.0683
0.420253,245987.86,222565.45,199358.39,176550.56,154325.88,249228.8,225748.34,202458.86,179545.28,157192.5,-0.10299867,4.96E-28,7278.5892
0.430253,194199.91,196932.41,199670.84,202414.88,205164.22,196243.97,198969.54,201700.75,204437.3,207178.88,-0.10788469,-1.24E-28,7278.1257
0.440253,245605.7,222623.28,199847.76,177452.88,155612.39,248562.18,225525.33,202674.04,180182.96,158226.76,-0.11288038,-1.56E-28,7277.6244
0.450253,199894.03,199901.19,199908.35,199915.5,199922.66,201777.61,201772.04,201766.48,201760.91,201755.34,-0.11798551,6.69E-29,7277.138
0.460253,235872.49,217775.87,199830.92,182122.97,164737.33,238355.29,220211.68,202208.73,184432.24,166967.99,-0.12319983,7.12E-29,7276.6194
0.470253,212035.55,205857.24,199703.6,193578.11,187484.24,213917.33,207714,201534.43,195382.13,189260.62,-0.1285231,-6.27E-30,7276.106
0.480253,221504.55,210511.08,199586.89,188751.35,178023.84,223474.99,212448.08,201487.31,190612.18,179842.18,-0.13395509,-3.98E-29,7275.5733
0.490253,225972.68,212708.91,199540.05,186499.98,173622.56,227941.5,214641.46,201431.73,188346.36,175419.44,-0.13949555,-4.49E-28,7275.0314
0.500253,208512.45,204049,199599,195163.77,190744.63,210050.33,205568.19,201099.14,196644.5,192205.62,-0.14514424,-1.64E-28,7274.4848
0.510253,236758.77,218168.43,199736.13,181554.32,163715.42,238778.3,220146.19,201662.74,183420.85,165513.39,-0.15090093,8.14E-29,7273.9156
0.520253,201401.28,200662.59,199924.3,199186.41,198448.93,202643.54,201895.13,201147.12,200399.52,199652.33,-0.15676538,1.19E-28,7273.3527
0.530253,240764.6,220340.13,200093.04,180145.59,160620.03,242704.39,222238.15,201938.4,181927.98,162329.69,-0.16273733,1.22E-30,7272.7597
0.540253,201763.82,200986.09,200208.79,199431.94,198655.54,202866.62,202080.13,201294.07,200508.46,199723.3,-0.16881657,-9.64E-30,7272.1768
0.550253,237060.8,218573.31,200240.08,182152,164399.94,238787.75,220262.38,201883.39,183742.08,165929.74,-0.17500283,1.07E-28,7271.564
0.560253,208483.64,204335.57,200199.04,196075.11,191964.84,209602.15,205439.89,201288.95,197150.4,193025.31,-0.18129589,1.63E-28,7270.9576
0.570253,227748.3,213881.94,200115.89,186488.79,173039.27,229202.78,215305.98,201505.82,187841.13,174350.73,-0.1876955,-2.18E-28,7270.3282
0.580253,218622.18,209299.5,200028.29,190820.4,181687.69,219877.84,210532.36,201236.96,192003.55,182844.06,-0.19420143,-3.25E-29,7269.696
0.590253,216889.62,208411.05,199976.04,191593.54,183272.47,218104.87,209605.04,201147.67,192741.74,184396.25,-0.20081343,-1.71E-30,7269.0515
0.600253,228439.43,214153.78,199973.76,185941.58,172099.48,229879.84,215563.45,201348.83,187278.4,173394.59,-0.20753126,1.57E-28,7268.3933
0.610253,208581.68,204293.45,200017.56,195755.19,191507.5,209656.76,205354.53,201064.41,196787.6,192525.26,-0.21435469,3.20E-30,7267.7331
0.620253,234549.27,217249.84,200091.37,183148.47,166495.72,236138.43,218803.67,201603.56,184613.04,167907.04,-0.22128348,-2.53E-28,7267.0506
0.630253,205339.33,202744.57,200154.5,197569.38,194989.48,206401.17,203795.08,201193.6,198597.01,196005.56,-0.22831737,5.13E-31,7266.3725
0.640253,235071.39,217562.29,200196.18,183050.35,166202.13,236727.31,219181.93,201772.78,184577.52,167673.81,-0.23545614,1.41E-28,7265.6686
0.650253,207546.09,203859.68,200182.49,196515.27,192858.76,208722.74,205022.31,201330.92,197649.33,193978.28,-0.24269955,-7.24E-29,7264.9697
0.660253,230298.45,215159.61,200135.91,185277.52,170634.59,231950.28,216777.29,201714.44,186812.11,172120.73,-0.25004734,1.66E-28,7264.2475
0.670253,213781.19,206901.21,200051.05,193235.5,186459.34,215179.42,208278.41,201406.38,194568.16,187768.58,-0.2574993,1.97E-29,7263.5255
0.680253,222465,211180.4,199967.49,188847.2,177840.48,224090.45,212776.24,201531.01,190375.82,179331.71,-0.26505516,3.49E-30,7262.7869
0.690253,221520.73,210674.21,199894.85,189201.25,178612.02,223199.46,212323.24,201511.6,190783.23,180156.86,-0.2727147,1.02E-29,7262.0408
0.700253,214678.18,207246.38,199849.06,192492.25,185182,216306,208849.85,201427.04,194043.64,186705.73,-0.28047768,-3.33E-29,7261.2863
0.710253,227982.9,213858.7,199838.64,185963.55,172274.25,229934.88,215773.78,201711.63,187789.48,174048.37,-0.28834384,-6.43E-29,7260.5165
0.720253,209593.49,204707.15,199836.69,194983.83,190150.29,211283.67,206376.49,201484.68,196610,191754.18,-0.29631297,-8.27E-29,7259.7452
0.730253,231024.64,215379.15,199855.83,184510,169397,233185.56,217499.07,201927.64,186526.91,171352.51,-0.3043848,-5.22E-29,7258.9535
0.740253,208530.73,204181.65,199845.3,195522.91,191215.69,210352.1,205981.88,201623.97,197279.62,192950.06,-0.31255911,-1.44E-29,7258.1635
0.750253,229856.64,214788.55,199835.79,185047.85,170474.21,232139.44,217029.42,202027.75,187184.22,172548.6,-0.32083566,-2.77E-28,7257.3521
0.760253,211292.95,205527.72,199784.16,194065.08,188373.31,213304.65,207513.82,201743.82,195997.48,190277.68,-0.32921419,-5.72E-30,7256.5414
0.770253,225260.72,212453.59,199735.6,187137.25,174689.06,227591.88,214744.72,201981.57,189333.14,176830.15,-0.33769448,-1.08E-28,7255.7124
0.780253,216493.43,208059.9,199669.87,191332.12,183055.46,218726.25,210260.13,201835.42,193460.98,185145.7,-0.34627629,6.62E-31,7254.8796
0.790253,219171.29,209367.56,199620.64,189944.29,180352.31,221508.92,211669.21,201883.33,192165.16,182528.58,-0.35495937,6.17E-29,7254.0341
0.800253,222126.4,210821.36,199588.98,188450.29,177426.38,224566.24,213221.79,201945.83,190759.57,179684.21,-0.36374348,7.75E-29,7253.1788
0.810253,213818.85,206678.74,199570.92,192500.73,185473.54,216150.86,208979.29,201838.46,194733.79,187670.67,-0.37262839,5.21E-29,7252.3167
0.820253,226234.35,212862.09,199585.88,186440.42,173460.42,228819.32,215403.19,202076.89,188875.36,175833.53,-0.38161385,-2.68E-29,7251.4396
0.830253,210875.82,205222.51,199590.19,193981.51,188399.15,213208.28,207526.33,201864.42,196225.24,190611.49,-0.39069963,7.25E-29,7250.5601
0.840253,227538.77,213529.01,199622.69,185859.66,172279.78,230176.06,216121.07,202162.53,188340.57,174695.3,-0.39988547,1.15E-29,7249.6626
0.850253,210977.48,205289.18,199622.08,193978.91,188362.38,213321.58,207604.45,201907.57,196233.68,190585.53,-0.40917116,5.65E-30,7248.7641
0.860253,225837.2,212693.11,199642.27,186717.65,173952.22,228430.24,215242.49,202141.97,189161.86,176335.36,-0.41855643,5.34E-29,7247.8479
0.870253,213696.6,206648.14,199631.16,192650.81,185712.26,216055.36,208975.33,201925.27,194910.38,187935.86,-0.42804106,4.62E-30,7246.9291
0.880253,221995.53,210781.79,199639.62,188589.55,177652.16,224466.06,213212.7,202026.76,190928.93,179939.92,-0.43762481,9.23E-29,7245.9954
0.890253,217835.35,208713.12,199640.91,190629.86,181691.06,220190.89,211033.55,201923.66,192872.42,183891.03,-0.44730743,4.65E-29,7245.0554
0.900253,217531.89,208570.67,199657.9,190804.14,182019.92,219829.14,210833.73,201884.36,192991.64,184166.2,-0.45708868,-9.71E-30,7244.1049
0.910253,221878.83,210751.21,199694.11,188727.63,177871.84,224185.64,213020.47,201922.02,190910.52,180006.2,-0.46696833,-8.51E-30,7243.1436
0.920253,213993.5,206845.58,199729.87,192651.76,185616.62,216092.43,208915.55,201769.5,194659.71,187591.6,-0.47694613,9.58E-30,7242.176
0.930253,224493.31,212103.48,199797.89,187604.19,175550.03,226683.31,214255.68,201907.81,189667.52,177562.64,-0.48702184,2.43E-29,7241.1941
0.940253,212416.96,206117.18,199842.89,193597.77,187385.51,214311.12,207986.01,201685.43,195413.11,189172.76,-0.49719523,1.99E-29,7240.2086
0.950253,224944.13,212389.26,199920.21,187565.73,175354.58,226942.09,214351.59,201842.71,189444.4,177185.56,-0.50746605,9.24E-31,7239.2072
0.960253,213067.18,206500.92,199962.09,193454.85,186983.39,214759.23,208169.31,201605.9,195073.2,188575.41,-0.51783407,1.29E-29,7238.2027
0.970253,223296.57,211626.02,200031.23,188535.32,177161.42,225037.72,213335.73,201706.37,190172.9,178758.6,-0.52829904,2.22E-29,7237.183
0.980253,215473.02,207754.35,200072.41,192433.94,184845.71,216964.7,209222.78,201516.45,193852.51,186237.76,-0.53886072,3.40E-29,7236.1585
0.990253,220321.22,210197.57,200133.18,190143.19,180242.77,221763.21,211613.61,201521.36,191501.69,181569.84,-0.54951888,-2.26E-29,7235.1213
1.000253,218670.59,209403.74,200187.6,191033.82,181954.04,219955,210665.12,201424.55,192244.99,183138.14,-0.56027327,-3.01E-29,7234.0763
1.010253,217149.66,208677.13,200247.8,191870.6,183554.44,218276.71,209783.95,201333.37,192933.96,184594.66,-0.57112366,-2.92E-30,7233.0218
1.020253,221551.33,210905.2,200323.37,189823.44,179423,222611.11,211942.91,201337.48,190812.52,180385.68,-0.5820698,4.11E-29,7231.9564
1.030253,214840.24,207596.18,200384.61,193211.11,186081.26,215660.69,208401.31,201173.89,193984.06,186837.41,-0.59311145,-1.34E-29,7230.8844
1.040253,223219.8,211810.58,200473.4,189229.88,178101.62,224032.27,212603.09,201244.65,189978.63,178826.75,-0.60424838,-1.66E-29,7229.7991
1.050253,214035.87,207268.43,200529.58,193823.87,187155.87,214575.58,207796.37,201045.48,194327.47,187646.94,-0.61548034,1.90E-29,7228.709
1.060253,223262.21,211903.09,200615.21,189419.88,178338.43,223808.62,212432.79,201127.36,189913.75,178813.35,-0.62680709,-1.80E-29,7227.6047
1.070253,214818.84,207725.06,200662.33,193635.9,186651.01,215112.65,208009.37,200937.02,193900.83,186906.09,-0.6382284,2.74E-30,7226.4956
1.080253,221839.39,211254.96,200733.5,190292.28,179948.59,222113.63,211516.5,200982.03,190527.58,180170.47,-0.64974403,1.18E-29,7225.3731
1.090253,216763.93,208750.76,200776.19,192847.74,184972.97,216847.43,208826.18,200843.52,192907.01,185024.22,-0.66135372,1.57E-29,7224.2444
1.100253,219575.08,210177.74,200831.51,191548.51,182340.86,219588.85,210182.95,200828.24,191536.89,182321.04,-0.67305725,3.77E-29,7223.1042
1.110253,219131.34,209980.38,200878.14,191835.83,182864.64,219035.47,209877.43,200768.31,191719.36,182741.79,-0.68485438,-6.27E-30,7221.9556
1.120253,217293.82,209087.09,200920.49,192802.11,184740.05,217077.08,208865.43,200694.18,192571.45,184505.34,-0.69674486,-4.28E-31,7220.798
1.130253,221126.12,211020.99,200973.62,190999.07,181112.39,220875.77,210764.53,200711.53,190731.85,180840.56,-0.70872845,2.52E-31,7219.6295
1.140253,215722.47,208346.56,201003.7,193699.77,186440.66,215319.78,207941.64,200596.89,193291.45,186031.21,-0.72080492,-1.65E-30,7218.4541
1.150253,222149.74,211572.04,201056.7,190620.94,180282.01,221765.98,211183.37,200663.82,190224.62,179883.03,-0.73297402,9.90E-31,7217.2663
1.160253,215268.98,208155.76,201073.42,194027.25,187022.53,214732.97,207619.13,200536.6,193490.67,186486.62,-0.74523551,-6.70E-30,7216.0727
1.170253,221971.25,211513.12,201116.04,190796.68,180571.69,221475.31,211013.68,200613.97,190292.87,180067.08,-0.75758916,-7.93E-30,7214.8662
1.180253,215938.49,208513.16,201121.18,193768.54,186461.27,215322.4,207897.1,200505.68,193154.14,185848.49,-0.77003472,-7.21E-30,7213.6537
1.190253,220766.36,210929.24,201147,191433.54,181802.74,220183.14,210344.01,200560.65,190846.96,181216.86,-0.78257196,5.13E-30,7212.4291
1.200253,217385.07,209246.3,201146.83,193094.56,185097.38,216736.27,208597.43,200498.55,192447.53,184452.28,-0.79520063,-5.75E-30,7211.1974
1.210253,219017.66,210063.27,201155.44,192304.66,183521.42,218377.46,209422.35,200514.59,191664.68,182883.14,-0.8079205,-8.23E-30,7209.955
1.220253,219059.14,210084.59,201156.78,192286.27,183483.63,218415.09,209439.85,200512.15,191642.56,182841.66,-0.82073131,-5.88E-30,7208.7038
1.230253,217322.62,209217.22,201150.82,193131.23,185166.25,216660.37,208555.06,200489.43,192471.28,184508.42,-0.83363285,-2.87E-30,7207.4438
1.240253,220397.1,210749.94,201155.84,191627.88,182179.16,219784.1,210135.42,200540.67,191012.98,181565.46,-0.84662485,1.47E-30,7206.1733
1.250253,216188,208645.88,201138.04,193670.78,186250.38,215540.11,207998.29,200491.33,193025.51,185607.13,-0.85970709,-9.53E-30,7204.8953
1.260253,220996.82,211042.03,201143.27,191314.94,181571.41,220431.12,210474.03,200573.85,190745,181001.88,-0.87287933,5.63E-30,7203.6058
1.270253,215882.69,208483.14,201116.73,193789.41,186507.11,215282.42,207882.75,200516.74,193190.32,185909.45,-0.88614131,2.36E-29,7202.3096
1.280253,220728.29,210895.07,201116.75,191407.19,181780.27,220218.45,210382.37,200601.98,190891.16,181263.8,-0.89949281,1.54E-29,7201.0016
1.290253,216386.65,208718.94,201086.6,193496.24,185954.47,215859.35,208190.56,200557.61,192967.14,185425.77,-0.91293359,-4.03E-30,7199.6866
1.300253,219748.09,210387.97,201078.28,191830.98,182658.07,219297.46,209934.16,200621.92,191372.74,182198.62,-0.9264634,-3.55E-29,7198.3604
1.310253,217434.12,209222.78,201051.47,192928.3,184861.37,216993.59,208779.81,200606.54,192481.9,184414.02,-0.940082,-7.53E-30,7197.0264
1.320253,218419.81,209705.29,201035.27,192419.45,183867.51,218028.24,209310.34,200637.45,192019.27,183465.49,-0.95378916,-1.98E-29,7195.6823
1.330253,218623.41,209797.78,201017.69,192293.2,183634.36,218270.21,209440.69,200657.18,191929.75,183268.48,-0.96758463,-1.13E-29,7194.3291
1.340253,217175.82,209066.48,200996.35,192973.22,185004.92,216840.06,208727.19,200653.91,192628.02,184657.37,-0.98146818,-7.03E-30,7192.967
1.350253,219554.1,210247.01,200989.96,191794.73,182673.1,219276.09,209963.87,200702.12,191502.65,182377.25,-0.99543956,-6.01E-31,7191.5947
1.360253,216373.98,208652.5,200966.94,193324.06,185730.61,216086.92,208361.68,200672.67,193026.65,185430.38,-1.0094985,1.35E-29,7190.2144
1.370253,219950.1,210433.83,200969.61,191570.03,182247.67,219724.7,210202.52,200732.78,191328.09,182001.07,-1.0236449,-4.95E-30,7188.8232
1.380253,216196.96,208555.35,200949.01,193384.5,185868.34,215946.11,208300.41,200690.25,193122.18,185602.78,-1.0378783,4.47E-30,7187.4244
1.390253,219733.29,210319.56,200956.93,191657.57,182433.68,219530.69,210110.87,200742.5,191437.78,182208.93,-1.0521986,1.52E-29,7186.0145
1.400253,216619.06,208762.87,200943.76,193168.85,185445.23,216385.03,208524.39,200701.09,192922.28,185195.06,-1.0666056,-6.44E-31,7184.597
1.410253,219028.26,209967.3,200954.12,191999.61,183114.63,218814.7,209748.07,200729.57,191770.08,182880.51,-1.0810989,-1.55E-30,7183.1686
1.420253,217439.57,209176.25,200953.52,192779.64,184662.87,217195.42,208927.44,200700.35,192522.43,184401.96,-1.0956784,-4.37E-31,7181.7319
1.430253,218102.17,209512.15,200965.6,192471.8,184040.02,217842.77,209247.99,200697.03,192199.18,183763.73,-1.1103438,5.08E-30,7180.2853
1.440253,218363.42,209649.85,200980.85,192366.09,183815.25,218075.46,209357.35,200684.2,192065.69,183511.54,-1.1250949,3.16E-30,7178.8293
1.450253,217265.74,209110.82,200995.49,192927.7,184915.39,216926.41,208767.96,200649.5,192578.97,184564.34,-1.1399314,3.41E-30,7177.3643
1.460253,219100.6,210039.69,201026.47,192071.81,183186.6,218730.46,209665.67,200649.08,191691.59,182804.09,-1.1548531,2.46E-30,7175.889
1.470253,216772.05,208890.09,201045.33,193244.95,185496.13,216320.45,208436.41,200590.03,192788.49,185038.99,-1.1698598,6.47E-31,7174.4055
1.480253,219453.79,210246.76,201088.71,191991.03,182965.14,218961.51,209751.89,200591.91,191493,182466.57,-1.1849512,3.91E-32,7172.9111
1.490253,216745.79,208911.51,201113.97,193360.21,185657.28,216151.67,208316.91,200519.46,192766.37,185064.69,-1.200127,9.52E-31,7171.4087
1.500253,219369.37,210243.1,201164.95,192146.04,183197.47,218716.75,209589.78,200511.77,191493.85,182547.13,-1.2153871,1.16E-30,7169.8954
1.510253,217160.36,209160.71,201199.12,193283.08,185420.09,216395.63,208397.28,200437.72,192524.47,184665.01,-1.2307312,-1.66E-29,7168.3738
1.520253,218938.95,210073.34,201253.35,192489.17,183791,218092.59,209228.66,200411.34,191650.85,182957.36,-1.246159,-7.89E-30,7166.8417
1.530253,217862.8,209560.32,201298.41,193085.43,184929.77,216901.99,208602.81,200345.17,192137.46,183988.04,-1.2616704,-4.95E-30,7165.3008
1.540253,218355.15,209832.84,201352.96,192924.57,184556.72,217288.77,208770.82,200296.44,191874.69,183514.61,-1.277265,5.31E-30,7163.75
1.550253,218633.08,209999.43,201409.14,192871.62,184396.28,217454.33,208826.25,200242.81,191713.41,183247.47,-1.2929427,5.95E-30,7162.1897
1.560253,217840.33,209631.62,201462.51,193341.06,185275.39,216536.17,208334.64,200173.97,192062.23,184007.52,-1.3087031,-1.65E-29,7160.62
1.570253,219256.75,210369.37,201527.48,192741.34,184021.2,217843.34,208964.06,200131.88,191357.05,182649.83,-1.3245461,4.27E-31,7159.0403
1.580253,217573.98,209557.69,201579.22,193646.12,185765.92,216023.24,208016.94,200049.88,192129.59,184263.62,-1.3404714,1.23E-29,7157.4517
1.590253,219588.7,210595.42,201648.45,192758.4,183935.9,217930.71,208948.27,200014.06,191138.67,182332.73,-1.3564788,-9.50E-30,7155.8526
1.600253,217641.87,209651.66,201698.94,193791.18,185935.83,215844.37,207866.88,199928.51,192036.7,184198.9,-1.3725681,-6.34E-30,7154.2449
1.610253,219589.67,210655.54,201767.03,192934.57,184168.55,217685.43,208764.96,199892.27,191077.76,182331.83,-1.3887389,-4.50E-30,7152.6266
1.620253,218019.57,209899.09,201817.09,193781.38,185799.81,215982.97,207877.83,199813.06,191796.46,183835.85,-1.4049911,-4.91E-30,7150.9995
1.630253,219326.79,210581.1,201879.23,193230.94,184646,217183.69,208454.43,199771.28,191144.01,182582.36,-1.4213244,-2.06E-30,7149.3621
1.640253,218590.95,210240,201929.36,193667.55,185463.09,216329.95,207996.8,199706.18,191466.58,183286.49,-1.4377385,-4.65E-31,7147.7155
1.650253,218940.95,210440.82,201982.23,193574.15,185225.57,216575.61,208094.43,199657.19,191272.84,182950.33,-1.4542333,9.47E-30,7146.059
1.660253,219192.13,210590.79,202031.81,193524.5,185078.15,216727.74,208146.45,199610.1,191127.93,182709.22,-1.4708085,5.21E-30,7144.3929
1.670253,218594.72,210314.44,202073.72,193880.86,185744.15,216032.25,207773.14,199556.05,191389.24,183280.98,-1.4874638,-1.82E-30,7142.7173
1.680253,219665.27,210870.95,202120.58,193424.1,184791.43,217024.2,208251.92,199526.45,190857.7,182255.55,-1.5041991,-1.04E-29,7141.0317
1.690253,218419.16,210266.05,202151.35,194082.98,186068.86,215691.79,207561.69,199472.52,191432.16,183448.53,-1.521014,-3.28E-30,7139.3369
1.700253,219905.59,211026.52,202192.08,193412.47,184697.92,217119.57,208264.19,199456.5,190706.68,182024.91,-1.5379084,-3.77E-30,7137.6317
1.710253,218476.44,210325.42,202212.74,194146.29,186134,215621.55,207494.96,199409.33,191372.55,183392.49,-1.554882,-4.05E-30,7135.9176
1.720253,219887.9,211043.68,202243.71,193498.08,184816.91,216992.76,208173.46,199401.57,190687.15,182040.26,-1.5719345,3.11E-30,7134.193
1.730253,218747.73,210482.23,202255.97,194077.21,185954.19,215805.69,207565.59,199367.53,191219.72,183130.38,-1.5890657,-6.11E-33,7132.4593
1.740253,219666.36,210948.83,202274.4,193652.75,185093.55,216700.8,208008.98,199363.41,190773.71,182249.52,-1.6062754,4.07E-30,7130.7154
1.750253,219147.25,210693.22,202280.01,193916.45,185611.36,216159.19,207731.1,199346.81,191015.09,182744.74,-1.6235633,-3.20E-30,7128.9621
1.760253,219349.72,210796.35,202284.65,193823.76,185422.82,216353.78,207826.45,199343.85,190915.06,182549.19,-1.6409293,3.92E-31,7127.1989
1.770253,219555.27,210898.68,202284.66,193722.67,185222.18,216561.23,207930.67,199345.8,190816.05,182350.84,-1.658373,-3.21E-30,7125.4259
1.780253,219062.09,210648.79,202275.96,193952.32,185686.54,216075.35,207687.97,199344,191052.12,182820.98,-1.6758942,-8.19E-31,7123.6433
1.790253,219858.57,211042.5,202270.4,193552.27,184898.11,216895.78,208105.39,199362.19,190676.13,182057.17,-1.6934926,4.30E-30,7121.8506
