X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-기복회전(deg),Y:Pos1_Relative-선회회전(deg),Y:Pos_TY-인양물(mm),Y:Pos_ROLL-하부체(deg),Y:Pos_PITCH-하부체(deg),Y:Pos_YAW-하부체(deg)
0.16025300,191283.31,198756.97,206273.45,213826.40,221409.48,193901.37,201379.70,208898.50,216451.47,224032.29,-0.015243996,7.3295125e-27,7287.2046,2.2116887e-06,-0.0081925277,3.2219041e-05
0.17025300,244482.53,223144.21,201980.84,181131.50,160735.26,248182.99,226784.50,205537.80,184582.84,164059.55,-0.017194252,-9.5632517e-28,7286.9976,8.6960362e-06,-0.0089586244,-9.0401458e-05
0.18025300,215182.80,206089.02,197048.30,188071.70,179170.29,218282.40,209144.10,200055.45,191027.63,182071.80,-0.019260421,-3.6867679e-28,7286.8011,5.7761176e-06,-0.0097121069,-3.8909584e-05
0.19025300,203914.99,199374.35,194849.15,190340.81,185850.73,206927.10,202352.61,197792.82,193249.13,188722.98,-0.021442265,2.3662697e-27,7286.5888,4.8755595e-06,-0.010441207,-1.9569843e-05
0.20025300,244275.40,219745.33,195476.13,171679.42,148566.82,248398.74,223795.97,199419.94,175483.56,152199.74,-0.023739542,-1.1607174e-27,7286.3521,9.8295742e-06,-0.011136953,-0.00010397675
0.21025300,181944.96,189765.92,197643.05,205568.90,213536.02,184880.80,192710.81,200594.02,208523.02,216490.39,-0.026152014,7.8860137e-27,7286.1315,2.6021204e-06,-0.011798114,3.3992330e-05
0.22025300,265440.60,232310.97,199458.04,167399.98,136654.97,270306.20,237116.99,204129.99,171866.32,140847.11,-0.028679439,1.5896352e-27,7285.8610,1.2346807e-05,-0.012408161,-0.00014013172
0.23025300,176349.16,188256.81,200298.98,212449.06,224680.48,179282.25,191216.35,203278.20,215441.27,227679.03,-0.031321579,-6.6817249e-28,7285.6250,1.8679187e-06,-0.012973205,5.1975791e-05
0.24025300,264965.85,232385.92,200072.43,168518.17,138215.91,269766.70,237127.51,204683.71,172930.88,142364.62,-0.034078192,9.8587191e-28,7285.3306,1.2164843e-05,-0.013474027,-0.00013780423
0.25025300,184994.35,192239.66,199530.92,206862.25,214227.77,187986.34,195237.53,202532.08,209864.14,217227.88,-0.036949039,2.5996750e-27,7285.0697,2.7740124e-06,-0.013919027,3.1401061e-05
0.26025300,246761.09,222723.24,198910.85,175522.64,152757.35,251041.40,226933.96,203017.87,179493.12,156559.69,-0.039933880,-2.9716999e-27,7284.7602,9.9529939e-06,-0.014292030,-0.00010182690
0.27025300,205783.82,202141.16,198507.88,194884.67,191272.28,209157.96,205481.24,201813.36,198155.04,194507.03,-0.043032475,2.8520474e-28,7284.4669,5.1959459e-06,-0.014598910,-1.5694573e-05
0.28025300,221064.01,209611.69,198236.34,186959.87,175804.22,224792.00,213284.09,201846.53,190501.45,179270.97,-0.046244584,-2.8531067e-29,7284.1477,7.0249924e-06,-0.014830932,-4.8874036e-05
0.29025300,230342.41,214149.05,198091.33,182230.70,166628.57,234308.22,218049.92,201913.05,185959.50,170251.18,-0.049569967,-2.2312775e-27,7283.8192,8.1656327e-06,-0.014988601,-6.8871504e-05
0.30025300,198250.11,198200.67,198151.24,198101.80,198052.37,201545.47,201473.56,201401.67,201329.77,201257.88,-0.053008384,-4.4052337e-28,7283.4907,4.4663246e-06,-0.015072273,-2.8102781e-07
0.31025300,249018.88,223567.24,198360.38,173634.00,149623.80,253403.93,227881.65,202564.92,177690.93,153496.82,-0.056559594,8.0545723e-28,7283.1294,1.0343380e-05,-0.015077084,-0.00010778322
0.32025300,186496.27,192627.78,198791.93,204985.14,211203.88,189487.70,195620.78,201784.60,207975.64,214190.38,-0.060223359,5.8277469e-28,7282.7872,2.9707277e-06,-0.015011149,2.6541120e-05
0.33025300,255503.27,227214.23,199185.38,171739.66,145200.02,259881.40,231526.10,203382.48,175775.38,149029.62,-0.063999438,-1.2145403e-28,7282.3993,1.0836301e-05,-0.014866761,-0.00011970289
0.34025300,188324.62,193907.19,199516.13,205148.75,210802.39,191156.65,196738.72,202345.67,207974.85,213623.62,-0.067887590,-3.6205984e-28,7282.0366,2.8482019e-06,-0.014656335,2.4128556e-05
0.35025300,248101.37,223716.60,199555.27,175824.68,152732.15,252077.63,227627.52,203368.27,179508.43,156256.57,-0.071887577,-6.2151940e-28,7281.6294,9.6098231e-06,-0.014373118,-0.00010326487
0.36025300,200974.83,200192.39,199410.39,198628.86,197847.79,203835.33,203031.25,202227.62,201424.44,200621.73,-0.075999157,-2.9094128e-28,7281.2397,4.0032936e-06,-0.014029729,-3.4236034e-06
0.37025300,230736.24,214860.42,199112.32,183549.78,168230.65,234124.32,218191.80,202375.37,186733.29,171323.79,-0.080222091,-1.4069901e-27,7280.8188,7.3375671e-06,-0.013623868,-6.7495032e-05
0.38025300,219031.90,208907.53,198844.44,188857.83,178962.86,222086.40,211916.94,201804.58,191764.63,181812.42,-0.084556140,1.2434264e-28,7280.3982,5.8922738e-06,-0.013165135,-4.3232113e-05
0.39025300,211466.64,205084.42,198729.01,192404.26,186113.99,214284.55,207867.03,201474.84,195111.87,188781.99,-0.089001062,-6.3842365e-29,7279.9657,4.9244135e-06,-0.012657602,-2.7357810e-05
0.40025300,236036.26,217332.54,198793.11,180512.18,162583.95,239285.61,220524.43,201912.02,183543.19,165512.73,-0.093556618,1.8069294e-27,7279.5141,7.6451675e-06,-0.012106484,-7.9395524e-05
0.41025300,197992.83,198521.27,199049.91,199578.77,200107.84,200354.86,200868.72,201382.77,201897.02,202411.45,-0.098222568,-7.2765327e-28,7279.0683,3.1012991e-06,-0.011521969,2.2271246e-06
0.42025300,245987.86,222565.45,199358.39,176550.56,154325.88,249228.80,225748.34,202458.86,179545.28,157192.50,-0.10299867,4.9628775e-28,7278.5892,8.4578436e-06,-0.010905569,-9.9209728e-05
0.43025300,194199.91,196932.41,199670.84,202414.88,205164.22,196243.97,198969.54,201700.75,204437.30,207178.88,-0.10788469,-1.2437428e-28,7278.1257,2.2810414e-06,-0.010271410,1.1751716e-05
0.44025300,245605.70,222623.28,199847.76,177452.88,155612.39,248562.18,225525.33,202674.04,180182.96,158226.76,-0.11288038,-1.5559321e-28,7277.6244,7.9999807e-06,-0.0096194385,-9.7343764e-05
0.45025300,199894.03,199901.19,199908.35,199915.50,199922.66,201777.61,201772.04,201766.48,201760.91,201755.34,-0.11798551,6.6938496e-29,7277.1380,2.5447290e-06,-0.0089645262,-8.3740119e-09
0.46025300,235872.49,217775.87,199830.92,182122.97,164737.33,238355.29,220211.68,202208.73,184432.24,166967.99,-0.12319983,7.1232751e-29,7276.6194,6.5130404e-06,-0.0083076074,-7.6800004e-05
0.47025300,212035.55,205857.24,199703.60,193578.11,187484.24,213917.33,207714.00,201534.43,195382.13,189260.62,-0.12852310,-6.2747533e-30,7276.1060,3.6292300e-06,-0.0076612485,-2.6455956e-05
0.48025300,221504.55,210511.08,199586.89,188751.35,178023.84,223474.99,212448.08,201487.31,190612.18,179842.18,-0.13395509,-3.9772112e-29,7275.5733,4.5896954e-06,-0.0070292547,-4.6867143e-05
0.49025300,225972.68,212708.91,199540.05,186499.98,173622.56,227941.50,214641.46,201431.73,188346.36,175419.44,-0.13949555,-4.4862708e-28,7275.0314,4.9835253e-06,-0.0064199386,-5.6451646e-05
0.50025300,208512.45,204049.00,199599.00,195163.77,190744.63,210050.33,205568.19,201099.14,196644.50,192205.62,-0.14514424,-1.6361923e-28,7274.4848,2.8662314e-06,-0.0058404850,-1.9147662e-05
0.51025300,236758.77,218168.43,199736.13,181554.32,163715.42,238778.30,220146.19,201662.74,183420.85,165513.39,-0.15090093,8.1426629e-29,7273.9156,5.9795079e-06,-0.0052945647,-7.8869047e-05
0.52025300,201401.28,200662.59,199924.30,199186.41,198448.93,202643.54,201895.13,201147.12,200399.52,199652.33,-0.15676538,1.1885486e-28,7273.3527,1.8103654e-06,-0.0047917509,-3.2006669e-06
0.53025300,240764.60,220340.13,200093.04,180145.59,160620.03,242704.39,222238.15,201938.40,181927.98,162329.69,-0.16273733,1.2241769e-30,7272.7597,6.1923472e-06,-0.0043321016,-8.6567660e-05
0.54025300,201763.82,200986.09,200208.79,199431.94,198655.54,202866.62,202080.13,201294.07,200508.46,199723.30,-0.16881657,-9.6412417e-30,7272.1768,1.6286515e-06,-0.0039255302,-3.3648617e-06
0.55025300,237060.80,218573.31,200240.08,182152.00,164399.94,238787.75,220262.38,201883.39,183742.08,165929.74,-0.17500283,1.0726729e-28,7271.5640,5.5694642e-06,-0.0035703078,-7.8417694e-05
0.56025300,208483.64,204335.57,200199.04,196075.11,191964.84,209602.15,205439.89,201288.95,197150.40,193025.31,-0.18129589,1.6336689e-28,7270.9576,2.2454167e-06,-0.0032743661,-1.7787096e-05
0.57025300,227748.30,213881.94,200115.89,186488.79,173039.27,229202.78,215305.98,201505.82,187841.13,174350.73,-0.18769550,-2.1828791e-28,7270.3282,4.3989561e-06,-0.0030359998,-5.8966697e-05
0.58025300,218622.18,209299.50,200028.29,190820.40,181687.69,219877.84,210532.36,201236.96,192003.55,182844.06,-0.19420143,-3.2471146e-29,7269.6960,3.3386437e-06,-0.0028593675,-3.9776577e-05
0.59025300,216889.62,208411.05,199976.04,191593.54,183272.47,218104.87,209605.04,201147.67,192741.74,184396.25,-0.20081343,-1.7099689e-30,7269.0515,3.1366198e-06,-0.0027438978,-3.6201280e-05
0.60025300,228439.43,214153.78,199973.76,185941.58,172099.48,229879.84,215563.45,201348.83,187278.40,173394.59,-0.20753126,1.5670783e-28,7268.3933,4.4533764e-06,-0.0026892504,-6.0736998e-05
0.61025300,208581.68,204293.45,200017.56,195755.19,191507.50,209656.76,205354.53,201064.41,196787.60,192525.26,-0.21435469,3.1986667e-30,7267.7331,2.2118258e-06,-0.0026960704,-1.8385914e-05
0.62025300,234549.27,217249.84,200091.37,183148.47,166495.72,236138.43,218803.67,201603.56,184613.04,167907.04,-0.22128348,-2.5284072e-28,7267.0506,5.1777882e-06,-0.0027599717,-7.3422837e-05
0.63025300,205339.33,202744.57,200154.50,197569.38,194989.48,206401.17,203795.08,201193.60,198597.01,196005.56,-0.22831737,5.1318719e-31,7266.3725,1.8949462e-06,-0.0028819766,-1.1151107e-05
0.64025300,235071.39,217562.29,200196.18,183050.35,166202.13,236727.31,219181.93,201772.78,184577.52,167673.81,-0.23545614,1.4080230e-28,7265.6686,5.3034131e-06,-0.0030549889,-7.4303262e-05
0.65025300,207546.09,203859.68,200182.49,196515.27,192858.76,208722.74,205022.31,201330.92,197649.33,193978.28,-0.24269955,-7.2393385e-29,7264.9697,2.2422074e-06,-0.0032790899,-1.5818343e-05
0.66025300,230298.45,215159.61,200135.91,185277.52,170634.59,231950.28,216777.29,201714.44,186812.11,172120.73,-0.25004734,1.6604958e-28,7264.2475,4.8846128e-06,-0.0035461460,-6.4330587e-05
0.67025300,213781.19,206901.21,200051.05,193235.50,186459.34,215179.42,208278.41,201406.38,194568.16,187768.58,-0.25749930,1.9722091e-29,7263.5255,3.1016822e-06,-0.0038540746,-2.9422036e-05
0.68025300,222465.00,211180.40,199967.49,188847.20,177840.48,224090.45,212776.24,201531.01,190375.82,179331.71,-0.26505516,3.4931096e-30,7262.7869,4.1770258e-06,-0.0041951454,-4.8081360e-05
0.69025300,221520.73,210674.21,199894.85,189201.25,178612.02,223199.46,212323.24,201511.60,190783.23,180156.86,-0.27271470,1.0195597e-29,7262.0408,4.1720303e-06,-0.0045644654,-4.6233355e-05
0.70025300,214678.18,207246.38,199849.06,192492.25,185182.00,216306.00,208849.85,201427.04,194043.64,186705.73,-0.28047768,-3.3279346e-29,7261.2863,3.5068696e-06,-0.0049555238,-3.1772944e-05
0.71025300,227982.90,213858.70,199838.64,185963.55,172274.25,229934.88,215773.78,201711.63,187789.48,174048.37,-0.28834384,-6.4285381e-29,7260.5165,5.1096490e-06,-0.0053607759,-6.0070553e-05
0.72025300,209593.49,204707.15,199836.69,194983.83,190150.29,211283.67,206376.49,201484.68,196610.00,191754.18,-0.29631297,-8.2737283e-29,7259.7452,3.1446056e-06,-0.0057750176,-2.0950507e-05
0.73025300,231024.64,215379.15,199855.83,184510.00,169397.00,233185.56,217499.07,201927.64,186526.91,171352.51,-0.30438480,-5.2193109e-29,7258.9535,5.6542203e-06,-0.0061889455,-6.6481257e-05
0.74025300,208530.73,204181.65,199845.30,195522.91,191215.69,210352.10,205981.88,201623.97,197279.62,192950.06,-0.31255911,-1.4406985e-29,7258.1635,3.2267823e-06,-0.0065981920,-1.8662924e-05
0.75025300,229856.64,214788.55,199835.79,185047.85,170474.21,232139.44,217029.42,202027.75,187184.22,172548.60,-0.32083566,-2.7720744e-28,7257.3521,5.7166490e-06,-0.0069930166,-6.4053224e-05
0.76025300,211292.95,205527.72,199784.16,194065.08,188373.31,213304.65,207513.82,201743.82,195997.48,190277.68,-0.32921419,-5.7190232e-30,7256.5414,3.7308000e-06,-0.0073692044,-2.4700166e-05
0.77025300,225260.72,212453.59,199735.60,187137.25,174689.06,227591.88,214744.72,201981.57,189333.14,176830.15,-0.33769448,-1.0786463e-28,7255.7124,5.3876589e-06,-0.0077179208,-5.4528076e-05
0.78025300,216493.43,208059.90,199669.87,191332.12,183055.46,218726.25,210260.13,201835.42,193460.98,185145.70,-0.34627629,6.6216409e-31,7254.8796,4.4938817e-06,-0.0080345728,-3.6037521e-05
0.79025300,219171.29,209367.56,199620.64,189944.29,180352.31,221508.92,211669.21,201883.33,192165.16,182528.58,-0.35495937,6.1660595e-29,7254.0341,4.8733303e-06,-0.0083122388,-4.1843160e-05
0.80025300,222126.40,210821.36,199588.98,188450.29,177426.38,224566.24,213221.79,201945.83,190759.57,179684.21,-0.36374348,7.7513483e-29,7253.1788,5.2717903e-06,-0.0085458231,-4.8193352e-05
0.81025300,213818.85,206678.74,199570.92,192500.73,185473.54,216150.86,208979.29,201838.46,194733.79,187670.67,-0.37262839,5.2101695e-29,7252.3167,4.4014833e-06,-0.0087307911,-3.0554108e-05
0.82025300,226234.35,212862.09,199585.88,186440.42,173460.42,228819.32,215403.19,202076.89,188875.36,175833.53,-0.38161385,-2.6823644e-29,7251.4396,5.8258571e-06,-0.0088618952,-5.6920425e-05
0.83025300,210875.82,205222.51,199590.19,193981.51,188399.15,213208.28,207526.33,201864.42,196225.24,190611.49,-0.39069963,7.2487119e-29,7250.5601,4.1425252e-06,-0.0089369267,-2.4233310e-05
0.84025300,227538.77,213529.01,199622.69,185859.66,172279.78,230176.06,216121.07,202162.53,188340.57,174695.30,-0.39988547,1.1481356e-29,7249.6626,6.0066595e-06,-0.0089511984,-5.9607713e-05
0.85025300,210977.48,205289.18,199622.08,193978.91,188362.38,213321.58,207604.45,201907.57,196233.68,190585.53,-0.40917116,5.6520985e-30,7248.7641,4.1641495e-06,-0.0089043935,-2.4382065e-05
0.86025300,225837.20,212693.11,199642.27,186717.65,173952.22,228430.24,215242.49,202141.97,189161.86,176335.36,-0.41855643,5.3358969e-29,7247.8479,5.7966536e-06,-0.0087932248,-5.5956962e-05
0.87025300,213696.60,206648.14,199631.16,192650.81,185712.26,216055.36,208975.33,201925.27,194910.38,187935.86,-0.42804106,4.6161772e-30,7246.9291,4.4211079e-06,-0.0086187020,-3.0164547e-05
0.88025300,221995.53,210781.79,199639.62,188589.55,177652.16,224466.06,213212.70,202026.76,190928.93,179939.92,-0.43762481,9.2312030e-29,7245.9954,5.2965801e-06,-0.0083796443,-4.7806945e-05
0.89025300,217835.35,208713.12,199640.91,190629.86,181691.06,220190.89,211033.55,201923.66,192872.42,183891.03,-0.44730743,4.6504826e-29,7245.0554,4.7782105e-06,-0.0080779188,-3.8958429e-05
0.90025300,217531.89,208570.67,199657.90,190804.14,182019.92,219829.14,210833.73,201884.36,192991.64,184166.20,-0.45708868,-9.7112943e-30,7244.1049,4.6719100e-06,-0.0077148242,-3.8274850e-05
0.91025300,221878.83,210751.21,199694.11,188727.63,177871.84,224185.64,213020.47,201922.02,190910.52,180006.20,-0.46696833,-8.5116130e-30,7243.1436,5.0620642e-06,-0.0072928538,-4.7438619e-05
0.92025300,213993.50,206845.58,199729.87,192651.76,185616.62,216092.43,208915.55,201769.50,194659.71,187591.60,-0.47694613,9.5784603e-30,7242.1760,4.0893287e-06,-0.0068157419,-3.0579732e-05
0.93025300,224493.31,212103.48,199797.89,187604.19,175550.03,226683.31,214255.68,201907.81,189667.52,177562.64,-0.48702184,2.4349811e-29,7241.1941,5.1252303e-06,-0.0062866362,-5.2763221e-05
0.94025300,212416.96,206117.18,199842.89,193597.77,187385.51,214311.12,207986.01,201685.43,195413.11,189172.76,-0.49719523,1.9935220e-29,7240.2086,3.6658900e-06,-0.0057112888,-2.6970240e-05
0.95025300,224944.13,212389.26,199920.21,187565.73,175354.58,226942.09,214351.59,201842.71,189444.40,177185.56,-0.50746605,9.2424218e-31,7239.2072,4.8966418e-06,-0.0050937027,-5.3452622e-05
0.96025300,213067.18,206500.92,199962.09,193454.85,186983.39,214759.23,208169.31,201605.90,195073.20,188575.41,-0.51783407,1.2926114e-29,7238.2027,3.4408268e-06,-0.0044409937,-2.8096772e-05
0.97025300,223296.57,211626.02,200031.23,188535.32,177161.42,225037.72,213335.73,201706.37,190172.90,178758.60,-0.52829904,2.2169543e-29,7237.1830,4.3983557e-06,-0.0037582459,-4.9712251e-05
0.98025300,215473.02,207754.35,200072.41,192433.94,184845.71,216964.70,209222.78,201516.45,193852.51,186237.76,-0.53886072,3.4006243e-29,7236.1585,3.3733802e-06,-0.0030532259,-3.2983361e-05
0.99025300,220321.22,210197.57,200133.18,190143.19,180242.77,221763.21,211613.61,201521.36,191501.69,181569.84,-0.54951888,-2.2584169e-29,7235.1213,3.7273129e-06,-0.0023321974,-4.3167073e-05
1.0002530,218670.59,209403.74,200187.60,191033.82,181954.04,219955.00,210665.12,201424.55,192244.99,183138.14,-0.56027327,-3.0103079e-29,7234.0763,3.3661712e-06,-0.0016029621,-3.9537435e-05
1.0102530,217149.66,208677.13,200247.80,191870.60,183554.44,218276.71,209783.95,201333.37,192933.96,184594.66,-0.57112366,-2.9243454e-30,7233.0218,3.0159483e-06,-0.00087283403,-3.6168660e-05
1.0202530,221551.33,210905.20,200323.37,189823.44,179423.00,222611.11,211942.91,201337.48,190812.52,180385.68,-0.58206980,4.1108521e-29,7231.9564,3.3063142e-06,-0.00014922440,-4.5364069e-05
1.0302530,214840.24,207596.18,200384.61,193211.11,186081.26,215660.69,208401.31,201173.89,193984.06,186837.41,-0.59311145,-1.3365814e-29,7230.8844,2.3887812e-06,0.00055988263,-3.0950046e-05
1.0402530,223219.80,211810.58,200473.40,189229.88,178101.62,224032.27,212603.09,201244.65,189978.63,178826.75,-0.60424838,-1.6637518e-29,7229.7991,3.1084727e-06,0.0012476881,-4.8579511e-05
1.0502530,214035.87,207268.43,200529.58,193823.87,187155.87,214575.58,207796.37,201045.48,194327.47,187646.94,-0.61548034,1.8960526e-29,7228.7090,1.9278755e-06,0.0019061120,-2.8918289e-05
1.0602530,223262.21,211903.09,200615.21,189419.88,178338.43,223808.62,212432.79,201127.36,189913.75,178813.35,-0.62680709,-1.7962797e-29,7227.6047,2.7433105e-06,0.0025290418,-4.8359223e-05
1.0702530,214818.84,207725.06,200662.33,193635.90,186651.01,215112.65,208009.37,200937.02,193900.83,186906.09,-0.63822840,2.7413297e-30,7226.4956,1.6551373e-06,0.0031089564,-3.0296600e-05
1.0802530,221839.39,211254.96,200733.50,190292.28,179948.59,222113.63,211516.50,200982.03,190527.58,180170.47,-0.64974403,1.1801150e-29,7225.3731,2.2429180e-06,0.0036404494,-4.5078099e-05
1.0902530,216763.93,208750.76,200776.19,192847.74,184972.97,216847.43,208826.18,200843.52,192907.01,185024.22,-0.66135372,1.5687455e-29,7224.2444,1.5349757e-06,0.0041171658,-3.4190273e-05
1.1002530,219575.08,210177.74,200831.51,191548.51,182340.86,219588.85,210182.95,200828.24,191536.89,182321.04,-0.67305725,3.7683013e-29,7223.1042,1.6853014e-06,0.0045344607,-4.0050365e-05
1.1102530,219131.34,209980.38,200878.14,191835.83,182864.64,219035.47,209877.43,200768.31,191719.36,182741.79,-0.68485438,-6.2731061e-30,7221.9556,1.4950075e-06,0.0048875990,-3.9004420e-05
1.1202530,217293.82,209087.09,200920.49,192802.11,184740.05,217077.08,208865.43,200694.18,192571.45,184505.34,-0.69674486,-4.2839393e-31,7220.7980,1.1664778e-06,0.0051728421,-3.5001779e-05
1.1302530,221126.12,211020.99,200973.62,190999.07,181112.39,220875.77,210764.53,200711.53,190731.85,180840.56,-0.70872845,2.5224672e-31,7219.6295,1.4562173e-06,0.0053873211,-4.3036073e-05
1.1402530,215722.47,208346.56,201003.70,193699.77,186440.66,215319.78,207941.64,200596.89,193291.45,186031.21,-0.72080492,-1.6475453e-30,7218.4541,7.7030178e-07,0.0055284405,-3.1473619e-05
1.1502530,222149.74,211572.04,201056.70,190620.94,180282.01,221765.98,211183.37,200663.82,190224.62,179883.03,-0.73297402,9.9003797e-31,7217.2663,1.3610374e-06,0.0055952385,-4.5029154e-05
1.1602530,215268.98,208155.76,201073.42,194027.25,187022.53,214732.97,207619.13,200536.60,193490.67,186486.62,-0.74523551,-6.7013561e-30,7216.0727,5.4506348e-07,0.0055865451,-3.0355073e-05
1.1702530,221971.25,211513.12,201116.04,190796.68,180571.69,221475.31,211013.68,200613.97,190292.87,180067.08,-0.75758916,-7.9268830e-30,7214.8662,1.1901246e-06,0.0055031908,-4.4520228e-05
1.1802530,215938.49,208513.16,201121.18,193768.54,186461.27,215322.40,207897.10,200505.68,193154.14,185848.49,-0.77003472,-7.2062147e-30,7213.6537,4.9321367e-07,0.0053456836,-3.1676891e-05
1.1902530,220766.36,210929.24,201147.00,191433.54,181802.74,220183.14,210344.01,200560.65,190846.96,181216.86,-0.78257196,5.1281153e-30,7212.4291,9.6415216e-07,0.0051164471,-4.1892180e-05
1.2002530,217385.07,209246.30,201146.83,193094.56,185097.38,216736.27,208597.43,200498.55,192447.53,184452.28,-0.79520063,-5.7504177e-30,7211.1974,5.7617601e-07,0.0048178139,-3.4700757e-05
1.2102530,219017.66,210063.27,201155.44,192304.66,183521.42,218377.46,209422.35,200514.59,191664.68,182883.14,-0.80792050,-8.2345949e-30,7209.9550,7.3234575e-07,0.0044535833,-3.8155509e-05
1.2202530,219059.14,210084.59,201156.78,192286.27,183483.63,218415.09,209439.85,200512.15,191642.56,182841.66,-0.82073131,-5.8811730e-30,7208.7038,7.3104890e-07,0.0040279008,-3.8240826e-05
1.2302530,217322.62,209217.22,201150.82,193131.23,185166.25,216660.37,208555.06,200489.43,192471.28,184508.42,-0.83363285,-2.8699387e-30,7207.4438,5.5302039e-07,0.0035457456,-3.4558963e-05
1.2402530,220397.10,210749.94,201155.84,191627.88,182179.16,219784.10,210135.42,200540.67,191012.98,181565.46,-0.84662485,1.4700502e-30,7206.1733,8.9228890e-07,0.0030128929,-4.1087888e-05
1.2502530,216188.00,208645.88,201138.04,193670.78,186250.38,215540.11,207998.29,200491.33,193025.51,185607.13,-0.85970709,-9.5314642e-30,7204.8953,4.7295424e-07,0.0024353347,-3.2171315e-05
1.2602530,220996.82,211042.03,201143.27,191314.94,181571.41,220431.12,210474.03,200573.85,190745.00,181001.88,-0.87287933,5.6263749e-30,7203.6058,1.0107991e-06,0.0018201458,-4.2390281e-05
