X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm)
0.700253,306641.22,258912.35,210889.35,164161.64,120318.66,309204.1,261476.1,213368.34,166476.3,122395.45,-0.14023884,9.96E-28,7274.8992
0.710253,250355.87,229980.21,209723.1,189705.18,170047.11,252081.6,231671.58,211370.38,191299.2,171579.22,-0.14417192,-1.48E-27,7274.528
0.720253,274632.28,241798.74,209091.25,177014.92,146074.83,276847.38,243979.08,211203.55,179027.97,147959.48,-0.14815648,-1.61E-27,7274.1308
0.730253,283069.53,245693.37,208403.17,171946.71,137071.75,285533.53,248127.74,210759.42,174179.36,139138.35,-0.1521924,-2.19E-28,7273.7327
0.740253,242613.06,225179.51,207853.84,190711.88,173829.43,244543.2,227073.78,209704.31,192511,175570.02,-0.15627956,1.09E-27,7273.3425
0.750253,305091.08,257268.7,209205.84,162497.77,118739.73,308099.19,260282.35,212124.39,165226.94,121191.6,-0.16041783,6.70E-28,7272.9206
0.760253,234467.88,221734.13,209066.16,196493.63,184046.22,236436.92,223671.01,210966.58,198353.49,185861.58,-0.1646071,-4.52E-28,7272.5286
0.770253,301446.01,255934.66,210245.94,165749.78,123816.08,304511.95,259000.46,213219.21,168543.71,126349.46,-0.16884724,6.86E-28,7272.0957
0.780253,251593.18,230403.13,209338.55,188535.1,168128.46,253943.43,232713,211593.6,190721.55,170233.21,-0.17313814,-4.45E-28,7271.6884
0.790253,275209.46,242034.56,208984.66,176580.87,145344.32,277996.62,244786.31,211658.05,179135.25,147741.34,-0.17747968,-3.16E-28,7271.257
0.800253,279351.07,243843.74,208447.18,173801.36,140546.24,282275.61,246736.01,211255.3,176476.26,143041.65,-0.18187174,-8.45E-28,7270.8258
0.810253,247686.91,227761.95,207963.03,188403.1,169195.09,250189.04,230221.55,210366.52,190737.49,171447.99,-0.18631419,-3.97E-29,7270.3992
0.820253,298903.84,254008.49,208996.79,165180.1,123869.8,302217.62,257320.34,212209.95,168203.34,126617.41,-0.19080693,4.07E-27,7269.9462
0.830253,239264.37,223984.55,208791.69,193736.92,178871.37,241689.43,226370.51,211130.86,196021.92,181095.12,-0.19534981,-1.66E-28,7269.5173
0.840253,297152.56,253547.53,209845.46,167246.1,126949.22,300433.07,256822.71,213025.15,170245.26,129687.88,-0.19994274,6.57E-28,7269.053
0.850253,252621.61,230822.72,209153.74,187762.35,166796.21,255226.77,233385.14,211656.43,190189.06,169131.45,-0.20458558,-5.83E-29,7268.6105
0.860253,275931.19,242423.23,209036.6,176308.38,144775.7,278872.64,245329.7,211861.76,179008.32,147308.92,-0.20927822,9.52E-28,7268.1456
0.870253,276120.47,242311.64,208628.14,175621.71,143844.08,279049.71,245205.83,211440.32,178307.39,146361.23,-0.21402053,3.40E-29,7267.6818
0.880253,252270.52,230187.55,208242.34,186588.44,165379.4,254821.99,232696.02,210690.75,188960.5,167659.58,-0.2188124,4.15E-28,7267.2196
0.890253,293670.64,251380.74,209055.39,167785.6,128662.37,296768.31,254465.06,212046.83,170609.22,131247.81,-0.22365371,9.20E-28,7266.7357
0.900253,243646.59,226189.85,208836.83,191663.57,174746.16,245945.43,228449.61,211047.96,193816.96,176833.1,-0.22854434,1.46E-28,7266.2709
0.910253,293663.33,251753.65,209799.74,168863.59,130007.15,296582.77,254658.43,212616.28,171522.67,132443.95,-0.23348416,2.97E-28,7265.7753
0.920253,253733.02,231439.71,209277.87,187405.42,165980.24,255983.34,233650.39,211433.6,189491.63,167983.12,-0.23847306,-9.09E-31,7265.2983
0.930253,276773.75,243006.26,209352.5,176362.36,144585.69,279249.81,245448.55,211721.51,178620.86,146698.77,-0.24351092,-7.63E-29,7264.8002
0.940253,273521.21,241219.03,209047.45,177487.27,147019.33,275843.99,243506.25,211265.35,179604.1,149005.32,-0.24859761,1.84E-30,7264.3042
0.950253,256480.01,232552.84,208768,185320.62,162405.85,258448.44,234483.54,210645.57,187130.51,164134.37,-0.25373303,5.25E-29,7263.807
0.960253,289343.34,249372.7,209416.41,170392.69,133219.75,291633.11,251638.07,211605.44,172456.98,135114.44,-0.25891703,1.39E-27,7263.2922
0.970253,247764.68,228426.31,209203.09,190198.27,171515.07,249334.62,229963.55,210699.72,191646.82,172908.54,-0.26414952,-4.11E-29,7262.792
0.980253,290827.59,250458.89,210079.47,170636.34,133076.54,292828.77,252435.44,211985.06,172428.17,134715.31,-0.26943036,1.57E-29,7262.2652
0.990253,255020.26,232282.17,209674.62,187365.1,165521.1,256376.5,233606.42,210957.41,188597.63,166695.23,-0.27475944,-1.66E-28,7261.7541
1.000253,277635.9,243708.36,209884.14,176721.16,144777.36,279141.66,245181.82,211301.29,178060,146017.88,-0.28013664,-9.55E-28,7261.223
1.010253,271521.35,240517.79,209644.1,179325.18,149985.93,272787.54,241751.34,210828.37,180445.03,151027.72,-0.28556183,-5.98E-29,7260.6948
1.020253,260290.25,234802.06,209454.5,184483.34,160124.41,261249.58,235731.4,210345.54,185328.61,160917.22,-0.2910349,-1.37E-28,7260.1632
1.030253,285753.26,247833.8,209958.9,172910.73,137471.47,286884.28,248933.78,211005.25,173883.46,138353.18,-0.29655572,-1.19E-28,7259.6173
1.040253,251596.09,230610.6,209746.87,189136.65,168911.72,252115.34,231106.23,210216.02,189576.87,169320.99,-0.30212419,-1.53E-28,7259.0823
1.050253,288418.85,249463.3,210519.41,172436.78,136065.01,289252.22,250265.04,211272.08,173125.61,136677.86,-0.30774017,5.67E-29,7258.5242
1.060253,256411.71,233230.77,210178.21,187431.44,165167.92,256675.03,233471.13,210394.01,187621.61,165331.89,-0.31340355,2.50E-29,7257.9793
1.070253,278339.17,244353.05,210460,177221.03,145197.13,278734.37,244717.28,210787.43,177507.47,145440.04,-0.3191142,1.72E-28,7257.4157
1.080253,269967.14,240041.17,210242.25,180952.37,152553.5,270112.86,240159.4,210331.71,181012.85,152585.85,-0.32487201,3.84E-30,7256.8552
1.090253,263579.41,236778.86,210113.55,183857.59,158285.12,263509.83,236685.75,209998.09,183721.71,158131.45,-0.33067686,-2.48E-29,7256.2897
1.100253,282669.88,246541.08,210476.78,175152.36,141243.15,282706.39,246545.16,210448.48,175093.54,141157.53,-0.33652863,1.39E-28,7255.7128
1.110253,255021.99,232575.96,210255.01,188220.27,166632.83,254594.39,232132.04,209798.16,187754.24,166161.76,-0.34242719,4.33E-30,7255.1435
1.120253,286195.48,248533.96,210902.18,174066.78,138794.38,286035.56,248339.76,210677.71,173818.04,138529.35,-0.34837243,-4.35E-30,7254.5543
1.130253,257764.39,234110.47,210583.18,187370.99,164662.4,257158.59,233488.48,209950.15,186732.49,164024.39,-0.35436423,1.90E-29,7253.9759
1.140253,278704.34,244750.71,210883.43,177662.02,145645.97,278262.41,244278.82,210389.51,177155.34,145137.16,-0.36040246,2.23E-29,7253.3801
1.150253,268681.45,239606.31,210656.32,182181.7,154532.68,268042.6,238944.71,209980.14,181499.9,153855.01,-0.36648701,3.77E-31,7252.7877
1.160253,266226.71,238330.51,210563.62,183235.28,156654.67,265493.18,237576.39,209797.48,182466.33,155892.83,-0.37261776,5.26E-30,7252.1887
1.170253,279895.88,245303.5,210791.35,176951.43,144375.72,279263.32,244640.32,210109.02,176262.8,143695,-0.37879458,5.71E-30,7251.581
1.180253,257935.24,234182.54,210556.95,187249.32,164450.5,257002.9,233236.63,209605.25,186299.97,163511.99,-0.38501736,4.21E-29,7250.978
1.190253,283990.56,247506.82,211070.52,175377.67,141124.28,283319.7,246802.31,210345.86,174647.97,140406.26,-0.39128598,-4.51E-31,7250.358
1.200253,258969.65,234799.04,210754.92,187038.35,163850.42,257993.62,233809.18,209759.64,186046.44,162871.05,-0.39760032,8.55E-30,7249.7466
1.210253,278641.27,244799.06,211041.86,177923.66,145998.47,277874.68,244003.08,210229.64,177109.6,145198.2,-0.40396025,-8.99E-30,7249.1192
1.220253,267557.49,239114.19,210796.33,182931.72,155848.17,266667.53,238203.73,209876.05,182012.97,154942.99,-0.41036566,2.78E-31,7248.4952
1.230253,268202.96,239404.36,210730.94,182522.96,155120.74,267328.41,238508.73,209824.97,181618.16,154229.28,-0.41681642,-5.76E-30,7247.8637
1.240253,277344.22,244047.57,210845.06,178264.04,146831.84,276581.39,243256.28,210037.99,177455.04,146035.94,-0.42331243,-1.62E-29,7247.2254
1.250253,260324.28,235403.33,210611.49,186169.12,162296.63,259400.74,234464.57,209666,185225.82,161364.85,-0.42985355,-1.87E-29,7246.5895
1.260253,281773.08,246356.73,211005.65,176355.76,143042.98,281101.31,245653.02,210282.73,175627.83,142325.69,-0.43643966,-1.60E-30,7245.9391
1.270253,260022.1,235296.81,210699.53,186445.49,162749.94,259157.62,234416.88,209811.99,185558.63,161872.44,-0.44307066,5.52E-32,7245.2954
1.280253,278198.48,244538.88,210967.56,178029.51,146269.69,277559.9,243871.02,210281.37,177337.2,145584.71,-0.44974641,-3.07E-29,7244.637
1.290253,266605.91,238598.17,210717.8,183277.76,156590.98,265892.33,237863.69,209970.83,182527.37,155846.95,-0.4564668,-2.08E-30,7243.9818
1.300253,269608.97,240087.38,210688.85,181780.06,153727.67,268970.08,239425.14,210011.68,181097.2,153049.21,-0.4632317,-1.69E-29,7243.3183
1.310253,275060.61,242841.24,210727.83,179197.76,148728.41,274517.78,242271.02,210138.83,178599.73,148132.22,-0.470041,-9.74E-30,7242.6498
1.320253,262297.14,236344.22,210522.28,185080.24,160267,261671.21,235699.52,209865.19,184417.69,159606.49,-0.47689458,-3.91E-30,7241.9816
1.330253,279648.61,245198.61,210829.94,177127.27,144675.23,279227.33,244746.71,210355.24,176638.98,144184.02,-0.48379232,-2.49E-30,7241.3012
1.340253,261024.71,235725.3,210556,185747.38,161530.04,260463.18,235145.3,209963.02,185147.44,160929.65,-0.49073409,1.34E-30,7240.6256
1.350253,277547.3,244135.96,210818.01,178126.3,146593.69,277173.79,243733.1,210392.37,177685.79,146147.5,-0.49771978,-3.92E-29,7239.9365
1.360253,265936.28,238198.86,210590.73,183415.85,156978.16,265484.5,237724.96,210100.11,182914.64,156473.21,-0.50474927,-4.12E-30,7239.2503
1.370253,270645.53,240569.96,210615.91,181171.18,152623.56,270259.69,240158.88,210185.09,180727.07,152173.55,-0.51182243,-1.18E-29,7238.5554
1.380253,273180.08,241844.53,210623.11,179954.73,150278.28,272830.43,241468,210225.17,179541.92,149858.24,-0.51893915,2.87E-29,7237.8567
1.390253,264036.5,237189.79,210474.56,184166.36,158540.73,263610.87,236742.93,210011.27,183692.1,158061.61,-0.52609931,3.26E-30,7237.1565
1.400253,277794.93,244217.47,210733.01,177882.47,146206.73,277483.51,243876.4,210367.95,177500.42,145816.05,-0.53330278,-4.54E-30,7236.446
1.410253,262127.78,236255.94,210515.11,185151.86,160412.8,261667.48,235775.76,210019.84,184646.87,159904.03,-0.54054945,-3.62E-32,7235.7387
1.420253,276903.66,243796.72,210786.77,178392.09,147130.97,276545.31,243409.37,210376.64,177966.69,146699.09,-0.5478392,1.13E-29,7235.0192
1.430253,265679.01,238077.2,210604.74,183561.13,157245.89,265194.04,237570.47,210081.96,183028.73,156710.96,-0.55517191,1.71E-30,7234.3018
1.440253,271526.15,241051.53,210695.32,180861.05,151952.24,271046.63,240546.67,210172.01,180327.12,151416.49,-0.56254745,-2.75E-29,7233.5757
1.450253,271832.95,241209.08,210702.68,180723.27,151680.36,271300.65,240651.47,210127.41,180138.95,151096.56,-0.56996571,-2.36E-30,7232.8465
1.460253,265706.18,238102.01,210626.95,183580.58,157262.48,265058.55,237433.64,209945.29,182893.75,156579.26,-0.57742656,-1.39E-31,7232.1146
1.470253,276357.77,243560.07,210861.17,178764.87,147774.95,275715.5,242889.83,210173.4,178071.18,147088.1,-0.5849299,-5.23E-30,7231.3739
1.480253,263431.41,237005.69,210709.19,184804.67,159554.93,262600.47,236156.76,209850.91,183946.23,158706.02,-0.59247559,-1.44E-30,7230.6349
1.490253,276422.1,243659.31,210993.59,178927.14,147962.17,275593.25,242802.94,210122.97,178056.65,147107.26,-0.60006351,6.05E-30,7229.8847
1.500253,265886.01,238310.76,210862.09,183838.64,157539.06,264871.58,237277.86,209822.09,182803.49,156521.28,-0.60769356,-6.07E-30,7229.1362
1.510253,272376.74,241637.56,211010.98,180911.23,151752.52,271296.81,240534.32,209899.46,179807.28,150672.8,-0.6153656,-4.79E-30,7228.3789
1.520253,271047.67,240979.62,211027.76,181579.64,153022.8,269834.98,239745.37,209788.03,180351.22,151823.2,-0.62307952,-2.55E-30,7227.6191
1.530253,267361.38,239128.16,211018.36,183352.58,156451.42,265991.96,237741.3,209629.97,181979.12,155109.89,-0.63083519,-1.85E-31,7226.8555
1.540253,275361.87,243247,211231.45,179788.02,149389.52,273911.81,241772.26,209753.85,178330.23,147975.07,-0.6386325,1.73E-30,7226.0845
1.550253,264909.81,237959.79,211134.29,184712.07,158971.89,263244.39,236281.11,209459.86,183059.8,157360.1,-0.64647133,2.22E-31,7225.3138
1.560253,276122.72,243722.15,211415.58,179688.67,149027.13,274389.48,241964.32,209659.61,177961.8,147357.35,-0.65435156,-2.31E-29,7224.5331
1.570253,266471.64,238834.66,211319.12,184225.71,157855.09,264525.26,236875.4,209368.43,182305.4,155987.38,-0.66227306,-3.29E-31,7223.7534
1.580253,273184.25,242289.35,211499.33,181234.87,151916.61,271135.01,240220.21,209438.59,179211.35,149959.73,-0.67023572,-1.96E-29,7222.965
1.590253,270711.01,241055.82,211512.69,182453.4,154249.7,268496.31,238825.06,209293.94,180275.16,152140.93,-0.67823942,3.06E-30,7222.1747
1.600253,268922.36,240174.85,211542.99,183365.31,155980.36,266548.07,237787.59,209170.98,181037.11,153724.87,-0.68628403,2.34E-29,7221.3797
1.610253,274693.52,243157.88,211719.24,180825.21,150923.38,272209.42,240653.72,209230.64,178388.27,148574.69,-0.69436944,-1.08E-30,7220.5784
1.620253,266410.68,238971.13,211649.84,184741.07,158539.09,263731.42,236283.99,208983.72,182125.09,156002.58,-0.70249553,1.00E-29,7219.7763
1.630253,275898.56,243853.97,211899.39,180504.63,150139.52,273140.63,241075.25,209140.66,177807.12,147544.89,-0.71066218,6.94E-30,7218.9653
1.640253,267236.4,239465.51,211810.32,184575.93,158067.43,264294.21,236516.15,208886.26,181709.81,155292.05,-0.71886926,5.63E-30,7218.1546
1.650253,273829.83,242858.67,211985.16,181633.15,152226.52,270804.01,239816.43,208968.17,178683.4,149386.28,-0.72711666,-5.64E-29,7217.3356
1.660253,270613.83,241239.16,211972.18,183174.21,155206.56,267452.93,238067.56,208828.95,180098.6,152237.98,-0.73540425,-2.59E-29,7216.5147
1.670253,270231.73,241065.88,212008.3,183412.61,155632.44,266961.68,237786.37,208759.12,180233.72,152563.94,-0.74373192,3.73E-29,7215.6888
1.680253,274166.16,243099.07,212126.94,181677.62,152178.98,270820.59,239737.97,208796.61,178424.59,149050,-0.75209955,-3.99E-29,7214.8574
1.690253,267733.12,239838.39,212056.26,184695.96,158066.71,264263.97,236364.87,208616.93,181329.4,154811.56,-0.76050702,-9.12E-30,7214.0243
1.700253,275598.21,243878.96,212247.52,181159.52,151070.57,272096.71,240360.05,208761.76,177757.64,147803.53,-0.7689542,2.05E-30,7213.1833
1.710253,267959.66,239994.83,212141.43,184711.04,158015.22,264352.67,236384.05,208567.12,181213.48,154634.7,-0.77744098,-7.14E-30,7212.3419
1.720253,274184.34,243185.92,212280.84,181894.15,152450.88,270559.41,239546.71,208677.26,178376.23,149068.78,-0.78596724,-2.58E-29,7211.4926
1.730253,270552.74,241336.31,212225.25,183575.03,155741.18,266869.23,237645.25,208571.55,180003.68,152297.18,-0.79453285,-1.33E-30,7210.6416
1.740253,271158.49,241648.75,212242.62,183306.48,155206.69,267450.95,237932.75,208564.31,179712.05,151742.39,-0.80313771,-2.69E-29,7209.7851
1.750253,273625.65,242912.17,212294,182184.48,152996.96,269914.78,239188.46,208607.55,178585.51,149535.78,-0.81178167,2.82E-30,7208.9239
1.760253,268735.13,240415.91,212206.17,184429.51,157409.56,264996.25,236672.86,208501.74,180806.5,153910.75,-0.82046464,5.38E-30,7208.0603
1.770253,275129.87,243685.16,212329.47,181506.63,151660.44,271429.97,239969.55,208650.6,177917.05,148212.85,-0.82918648,1.79E-30,7207.1895
1.780253,268504.74,240296.81,212198.85,184530.66,157612.02,264792.61,236580.73,208520.95,180933.09,154136.95,-0.83794708,1.65E-29,7206.3178
1.790253,274206.65,243203.21,212292.9,181900.97,152452.69,270551.48,239533.86,208659.71,178354.39,149043.28,-0.84674632,2.71E-29,7205.4386
