X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-기복회전(deg),Y:Pos1_Relative-선회회전(deg),Y:Pos_TY-인양물(mm),Y:Pos_ROLL-하부체(deg),Y:Pos_PITCH-하부체(deg),Y:Pos_YAW-하부체(deg)
64.300253,112092.85,159829.41,211261.47,264254.91,316675.58,109068.83,156547.49,207872.62,260901.44,313491.13,-10.000000,175.43555,6104.0481,-1.4032690e-05,0.018439162,0.00022453485
64.310253,111931.06,159717.55,211214.25,264278.45,316767.39,108983.51,156518.97,207912.39,261012.38,313667.61,-10.000000,175.45101,6104.0220,-1.3927240e-05,0.018336757,0.00022483424
64.320253,111762.43,159599.20,211161.40,264297.52,316856.05,108901.09,156494.74,207957.79,261130.19,313851.83,-10.000000,175.46645,6103.9959,-1.3806446e-05,0.018283789,0.00022513856
64.330253,111587.06,159474.47,211103.02,264312.24,316941.67,108821.48,156474.67,208008.74,261254.75,314043.70,-10.000000,175.48186,6103.9700,-1.3670594e-05,0.018280376,0.00022544783
64.340253,111405.08,159343.53,211039.29,264322.78,317024.42,108744.51,156458.60,208065.06,261385.89,314243.06,-10.000000,175.49725,6103.9442,-1.3520152e-05,0.018325895,0.00022576208
64.350253,111216.74,159206.59,210970.43,264329.36,317104.52,108670.00,156446.31,208126.51,261523.37,314449.65,-10.000000,175.51262,6103.9186,-1.3355769e-05,0.018418998,0.00022608127
64.360253,111022.31,159063.97,210896.74,264332.28,317182.22,108597.69,156437.52,208192.79,261666.88,314663.15,-10.000000,175.52796,6103.8932,-1.3178264e-05,0.018557638,0.00022640537
64.370253,110822.15,158916.02,210818.59,264331.86,317257.84,108527.31,156431.91,208263.54,261816.02,314883.17,-10.000000,175.54327,6103.8680,-1.2988620e-05,0.018739101,0.00022673429
64.380253,110616.67,158763.16,210736.37,264328.49,317331.71,108458.54,156429.11,208338.34,261970.35,315109.25,-10.000000,175.55857,6103.8430,-1.2787969e-05,0.018960052,0.00022706792
64.390253,110406.32,158605.86,210650.55,264322.60,317404.22,108391.03,156428.68,208416.71,262129.36,315340.86,-10.000000,175.57384,6103.8182,-1.2577585e-05,0.019216583,0.00022740614
64.400253,110191.63,158444.64,210561.62,264314.65,317475.77,108324.39,156430.19,208498.16,262292.50,315577.44,-10.000000,175.58908,6103.7937,-1.2358865e-05,0.019504274,0.00022774878
64.410253,109973.14,158280.06,210470.14,264305.14,317546.80,108258.22,156433.13,208582.11,262459.17,315818.34,-10.000000,175.60430,6103.7695,-1.2133313e-05,0.019818253,0.00022809568
64.420253,109751.43,158112.71,210376.67,264294.59,317617.78,108192.09,156436.99,208667.97,262628.72,316062.91,-10.000000,175.61949,6103.7457,-1.1902526e-05,0.020153272,0.00022844664
64.430253,109527.12,157943.23,210281.81,264283.57,317689.17,108125.55,156441.23,208755.15,262800.48,316310.45,-10.000000,175.63466,6103.7221,-1.1668174e-05,0.020503777,0.00022880144
64.440253,109300.85,157772.24,210186.19,264272.62,317761.47,108058.16,156445.31,208842.98,262973.76,316560.22,-10.000000,175.64981,6103.6989,-1.1431977e-05,0.020863992,0.00022915985
64.450253,109073.26,157600.42,210090.43,264262.33,317835.18,107989.45,156448.65,208930.84,263147.85,316811.49,-10.000000,175.66493,6103.6762,-1.1195691e-05,0.021227997,0.00022952164
64.460253,108845.01,157428.43,209995.17,264253.28,317910.78,107918.96,156450.69,209018.06,263322.03,317063.51,-10.000000,175.68003,6103.6538,-1.0961084e-05,0.021589813,0.00022988655
64.470253,108616.75,157256.93,209901.05,264246.03,317988.78,107846.25,156450.87,209104.00,263495.58,317315.53,-10.000000,175.69510,6103.6319,-1.0729916e-05,0.021943486,0.00023025434
64.480253,108389.13,157086.57,209808.69,264241.15,318069.63,107770.86,156448.64,209188.02,263667.81,317566.80,-10.000000,175.71015,6103.6105,-1.0503917e-05,0.022283172,0.00023062474
64.490253,108162.78,156917.99,209718.68,264239.19,318153.82,107692.37,156443.47,209269.50,263838.02,317816.62,-10.000000,175.72517,6103.5896,-1.0284769e-05,0.022603220,0.00023099748
64.500253,107938.30,156751.80,209631.62,264240.65,318241.76,107610.39,156434.86,209347.83,264005.56,318064.27,-10.000000,175.74017,6103.5692,-1.0074087e-05,0.022898248,0.00023137231
64.510253,107716.27,156588.58,209548.06,264246.05,318333.88,107524.53,156422.32,209422.47,264169.79,318309.10,-10.000000,175.75515,6103.5494,-9.8733958e-06,0.023163224,0.00023174897
64.520253,107497.24,156428.89,209468.50,264255.81,318430.53,107434.46,156405.42,209492.88,264330.13,318550.48,-10.000000,175.77010,6103.5301,-9.6841161e-06,0.023393536,0.00023212719
64.530253,107281.70,156273.21,209393.42,264270.36,318532.07,107339.86,156383.76,209558.58,264486.04,318787.85,-10.000000,175.78502,6103.5114,-9.5075465e-06,0.023585059,0.00023250673
64.540253,107070.10,156122.01,209323.24,264290.06,318638.77,107240.47,156356.98,209619.15,264637.03,319020.66,-10.000000,175.79992,6103.4934,-9.3448482e-06,0.023734212,0.00023288735
64.550253,106862.85,155975.69,209258.32,264315.22,318750.88,107136.08,156324.79,209674.21,264782.66,319248.46,-10.000000,175.81480,6103.4760,-9.1970319e-06,0.023838018,0.00023326881
64.560253,106660.30,155834.57,209198.97,264346.10,318868.59,107026.49,156286.93,209723.45,264922.58,319470.84,-10.000000,175.82965,6103.4592,-9.0649459e-06,0.023894140,0.00023365088
64.570253,106462.74,155698.95,209145.43,264382.89,318992.04,106911.60,156243.21,209766.61,265056.47,319687.47,-10.000000,175.84448,6103.4431,-8.9492664e-06,0.023900927,0.00023403336
64.580253,106270.38,155569.04,209097.90,264425.73,319121.31,106791.33,156193.51,209803.51,265184.11,319898.08,-10.000000,175.85928,6103.4277,-8.8504899e-06,0.023857435,0.00023441604
64.590253,106083.40,155444.98,209056.47,264474.69,319256.42,106665.65,156137.76,209834.04,265305.33,320102.48,-10.000000,175.87406,6103.4130,-8.7689278e-06,0.023763450,0.00023479874
64.600253,105901.90,155326.86,209021.21,264529.77,319397.33,106534.60,156075.95,209858.14,265420.05,320300.55,-10.000000,175.88881,6103.3991,-8.7047031e-06,0.023619493,0.00023518129
64.610253,105725.92,155214.68,208992.10,264590.93,319543.97,106398.27,156008.13,209875.84,265528.25,320492.24,-10.000000,175.90354,6103.3858,-8.6577496e-06,0.023426827,0.00023556353
64.620253,105555.41,155108.40,208969.03,264658.04,319696.17,106256.80,155934.43,209887.22,265629.99,320677.57,-10.000000,175.91825,6103.3732,-8.6278131e-06,0.023187438,0.00023594533
64.630253,105390.30,155007.89,208951.87,264730.92,319853.74,106110.37,155855.02,209892.45,265725.40,320856.66,-10.000000,175.93293,6103.3614,-8.6144552e-06,0.022904021,0.00023632656
64.640253,105230.42,154912.97,208940.40,264809.33,320016.41,105959.22,155770.15,209891.74,265814.69,321029.67,-10.000000,175.94758,6103.3503,-8.6170590e-06,0.022579952,0.00023670713
64.650253,105075.57,154823.38,208934.33,264892.98,320183.89,105803.64,155680.09,209885.39,265898.12,321196.85,-10.000000,175.96221,6103.3400,-8.6348376e-06,0.022219243,0.00023708695
64.660253,104925.47,154738.82,208933.34,264981.51,320355.82,105643.94,155585.21,209873.74,265976.02,321358.51,-10.000000,175.97682,6103.3304,-8.6668434e-06,0.021826506,0.00023746596
64.670253,104779.79,154658.92,208937.03,265074.52,320531.80,105480.50,155485.88,209857.19,266048.79,321515.01,-10.000000,175.99140,6103.3215,-8.7119806e-06,0.021406889,0.00023784413
64.680253,104638.18,154583.28,208944.97,265171.58,320711.42,105313.71,155382.54,209836.20,266116.88,321666.80,-10.000000,176.00596,6103.3133,-8.7690192e-06,0.020966020,0.00023822142
64.690253,104500.20,154511.43,208956.68,265272.20,320894.21,105143.99,155275.66,209811.25,266180.79,321814.33,-10.000000,176.02049,6103.3058,-8.8366097e-06,0.020509937,0.00023859784
64.700253,104365.42,154442.88,208971.65,265375.88,321079.69,104971.80,155165.75,209782.87,266241.05,321958.15,-10.000000,176.03500,6103.2991,-8.9133002e-06,0.020045014,0.00023897340
