X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-기복회전(deg),Y:Pos1_Relative-선회회전(deg),Y:Pos_TY-인양물(mm),Y:Pos_ROLL-하부체(deg),Y:Pos_PITCH-하부체(deg),Y:Pos_YAW-하부체(deg)
0.32025300,186371.59,193010.82,199688.04,206398.74,213138.40,189008.27,195651.20,202330.19,209040.77,215778.44,3.2921875e-25,0.034245155,7288.6937,2.3878650e-06,-0.028777458,2.8748160e-05
0.33025300,263987.60,231880.44,200039.48,168936.37,139042.74,268118.97,235955.11,203998.26,172722.57,142602.16,-4.8575550e-26,0.036404906,7288.6737,1.1225121e-05,-0.029058495,-0.00013579233
0.34025300,191056.28,195743.93,200449.49,205171.36,209907.99,193518.21,198202.97,202904.71,207621.87,212352.90,-1.6854769e-25,0.038629927,7288.6937,2.4949895e-06,-0.029248810,2.0218482e-05
0.35025300,253123.61,226595.02,200301.54,174509.62,149485.70,256716.23,230128.34,203740.72,177821.26,152637.86,-1.7434452e-26,0.040920152,7288.6779,9.5080535e-06,-0.029339242,-0.00011225913
0.36025300,207131.58,203607.46,200091.82,196585.32,193088.59,209631.57,206081.82,202540.17,199007.30,195483.87,6.9407614e-25,0.043275513,7288.6909,3.9997285e-06,-0.029342364,-1.5153788e-05
0.37025300,232186.00,215862.48,199669.99,183671.33,167929.28,235087.17,218712.87,202459.12,186389.09,170565.97,-5.9616619e-25,0.045695942,7288.6851,6.7856200e-06,-0.029255004,-6.9354516e-05
0.38025300,228030.18,213650.97,199380.33,185261.34,171337.09,230750.15,216324.14,201999.11,187818.42,173825.43,-2.8445723e-26,0.048181372,7288.6872,6.2031760e-06,-0.029085831,-6.1172624e-05
0.39025300,211002.05,205163.50,199347.35,193556.54,187794.03,213288.80,207421.65,201575.91,195754.57,189960.58,3.9439512e-25,0.050731736,7288.6928,4.1228288e-06,-0.028839642,-2.5024180e-05
0.40025300,246213.39,222733.67,199469.01,176604.62,154325.74,249127.53,225593.46,202252.48,179290.79,156894.58,2.7336565e-25,0.053346965,7288.6847,8.0643261e-06,-0.028519994,-9.9441550e-05
0.41025300,197989.45,198948.56,199908.38,200868.87,201830.04,199819.76,200768.67,201718.23,202668.44,203619.28,-5.1244888e-25,0.056026992,7288.6987,2.3033165e-06,-0.028138961,4.0924339e-06
0.42025300,255090.67,227533.55,200219.86,173448.09,147516.76,257942.54,230333.40,202937.96,176056.17,149987.96,-1.2114270e-25,0.058771750,7288.6850,8.7039704e-06,-0.027696233,-0.00011657488
0.43025300,196563.25,198594.02,200627.94,202664.90,204704.76,198097.41,200122.01,202149.64,204180.19,206213.52,3.6201736e-27,0.061581171,7288.7019,1.7101443e-06,-0.027208214,8.7193727e-06
0.44025300,251756.03,226108.19,200684.73,175726.53,151474.45,254237.96,228541.53,203047.21,177996.98,153632.82,-8.9633863e-26,0.064455189,7288.6887,7.8704565e-06,-0.026673618,-0.00010852432
0.45025300,205502.91,203107.44,200715.93,198328.59,195945.63,206918.84,204509.42,202103.88,199702.43,197305.28,1.6635490e-25,0.067393734,7288.7023,2.3399144e-06,-0.026109169,-1.0301993e-05
0.46025300,238512.99,219428.13,200503.07,181837.67,163531.81,240452.19,221326.60,202351.33,183626.70,165253.07,-3.6405519e-27,0.070396740,7288.6950,5.9866089e-06,-0.025515786,-8.0926749e-05
0.47025300,220614.77,210443.83,200332.32,190295.60,180349.01,222091.82,211894.51,201754.65,191687.68,181709.04,-4.6157334e-26,0.073464140,7288.7011,3.7991681e-06,-0.024906907,-4.3363674e-05
0.48025300,221723.23,210929.96,200202.75,189559.90,179019.76,223136.97,212317.27,201561.48,190888.03,180315.33,1.2939315e-26,0.076595865,7288.7022,3.8242209e-06,-0.024287775,-4.5995605e-05
0.49025300,236157.18,218090.19,200172.87,182490.09,165126.72,237784.67,219681.30,201720.52,183987.61,166567.80,-5.5103894e-25,0.079791849,7288.6998,5.3907274e-06,-0.023666505,-7.6649600e-05
0.50025300,208437.70,204379.84,200333.02,196298.22,192276.44,209467.80,205396.72,201336.48,197288.09,193252.53,-1.3356654e-25,0.083052023,7288.7085,2.1165123e-06,-0.023052909,-1.7398675e-05
0.51025300,246479.18,223381.01,200485.94,177970.28,156010.31,248194.00,225055.60,202108.03,179528.31,157493.47,-3.9614448e-26,0.086376321,7288.6998,6.3923873e-06,-0.022449782,-9.7791254e-05
0.52025300,203115.26,201937.02,200759.78,199583.54,198408.34,203941.03,202755.48,201570.92,200387.36,199204.83,-5.3591810e-26,0.089764675,7288.7125,1.3269405e-06,-0.021869831,-5.0758807e-06
0.53025300,248037.98,224344.40,200856.66,177764.93,155259.32,249679.85,225946.82,202407.27,179252.14,156672.32,6.7029303e-26,0.093217016,7288.7019,6.3984402e-06,-0.021312266,-0.00010028511
0.54025300,206506.16,203731.10,200961.27,198197.01,195438.63,207310.09,204525.65,201746.40,198972.65,196204.72,-7.0196545e-27,0.096733279,7288.7140,1.5824750e-06,-0.020789793,-1.1910673e-05
0.55025300,240898.37,220795.28,200861.35,181213.13,161967.17,242333.93,222195.61,202218.75,182520.39,163217.55,1.9319781e-25,0.10031339,7288.7060,5.4888777e-06,-0.020300586,-8.5188123e-05
0.56025300,216350.42,208536.93,200760.34,193027.63,185345.80,217309.69,209478.71,201683.91,193932.31,186230.94,4.8305755e-26,0.10395730,7288.7134,2.6860952e-06,-0.019854332,-3.3362086e-05
0.57025300,228675.13,214585.49,200597.31,186751.11,173087.35,229886.05,215768.85,201750.01,187870.19,174170.06,-6.1988634e-27,0.10766492,7288.7111,4.1299418e-06,-0.019450421,-5.9890680e-05
0.58025300,228578.13,214479.27,200482.34,186627.90,172956.54,229826.30,215699.39,201671.19,187782.43,174073.89,-4.7947785e-26,0.11143619,7288.7119,4.1810068e-06,-0.019093446,-5.9933398e-05
0.59025300,216695.67,208552.92,200450.23,192395.49,184396.63,217778.35,209616.31,201493.43,193417.65,185396.94,-7.8479409e-26,0.11527104,7288.7157,2.9092998e-06,-0.018785098,-3.4766021e-05
0.60025300,238615.15,219450.90,200447.66,181706.54,163328.65,240187.88,220987.22,201939.88,183147.42,164711.39,-2.8558929e-26,0.11916941,7288.7106,5.5037290e-06,-0.018524378,-8.1254667e-05
0.61025300,209432.39,204981.88,200544.45,196121.41,191714.06,210539.10,206074.10,201621.92,197183.89,192761.31,1.2591286e-25,0.12313123,7288.7189,2.2874193e-06,-0.018314862,-1.9072237e-05
0.62025300,242892.47,221641.23,200573.41,179826.54,159538.14,244723.76,223431.85,202312.25,181503.09,161142.51,9.8022621e-27,0.12715643,7288.7105,6.2140410e-06,-0.018151052,-9.0028797e-05
0.63025300,208853.02,204738.05,200634.34,196542.91,192464.79,210142.84,206012.17,201892.51,197784.88,193690.34,-4.1487915e-27,0.13124494,7288.7199,2.4736917e-06,-0.018036798,-1.7644418e-05
0.64025300,240200.52,220297.88,200563.93,181111.83,162054.72,242189.52,222245.09,202458.75,182944.18,163815.07,-1.7325040e-25,0.13539670,7288.7119,6.1858795e-06,-0.017964228,-8.4363996e-05
0.65025300,214275.68,207367.23,200488.49,193644.32,186839.57,215896.98,208965.17,202062.09,195192.63,188361.67,-1.3863312e-27,0.13961164,7288.7189,3.4119855e-06,-0.017935402,-2.9540112e-05
0.66025300,232157.17,216180.46,200328.08,184658.90,169231.77,234249.47,218232.52,202332.73,186609.28,171121.36,-9.1208935e-26,0.14388968,7288.7143,5.6338042e-06,-0.017942374,-6.7861795e-05
0.67025300,223102.19,211606.28,200183.91,188857.21,177648.28,225173.02,213642.03,202180.96,190812.05,179557.57,-4.9470080e-26,0.14823077,7288.7168,4.8195948e-06,-0.017983766,-4.8978138e-05
0.68025300,222377.97,211180.97,200054.55,189019.18,178095.29,224597.75,213364.26,202197.66,191118.54,180147.49,-2.8781843e-27,0.15263484,7288.7170,4.9662205e-06,-0.018053226,-4.7721433e-05
0.69025300,231838.66,215834.14,199955.70,184262.54,168813.84,234407.99,218357.19,202423.58,186666.70,171146.10,9.1519677e-27,0.15710181,7288.7145,6.2742919e-06,-0.018145337,-6.7998308e-05
0.70025300,214729.89,207308.57,199921.58,192574.94,185274.64,217154.80,209700.61,202279.01,194896.07,187557.85,-3.3040776e-26,0.16163163,7288.7190,4.5793775e-06,-0.018255908,-3.1743521e-05
0.71025300,237263.69,218491.66,199879.09,181521.12,163512.89,240289.31,221463.38,202782.39,184342.04,166238.02,-6.2936091e-26,0.16622422,7288.7130,7.3664919e-06,-0.018376150,-7.9649658e-05
0.72025300,211710.59,205783.08,199878.32,193999.39,188149.35,214432.19,208471.62,202532.59,196618.19,190731.54,-2.3157552e-26,0.17087951,7288.7197,4.7155981e-06,-0.018503500,-2.5403655e-05
0.73025300,237569.35,218611.55,199815.74,181279.90,163101.99,240948.53,221932.50,203061.86,184435.21,166151.13,8.7303162e-27,0.17559744,7288.7128,7.8694007e-06,-0.018627454,-8.0439326e-05
0.74025300,213769.43,206748.50,199758.72,192805.20,185893.03,216872.14,209811.89,202780.80,195784.02,188826.72,6.5949097e-26,0.18037795,7288.7190,5.4174154e-06,-0.018745880,-3.0060686e-05
0.75025300,233031.23,216265.95,199637.18,183212.91,167061.12,236663.72,219838.44,203135.73,186624.06,170371.88,-3.2664820e-27,0.18522095,7288.7139,7.8230698e-06,-0.018848612,-7.1229216e-05
0.76025300,219539.89,209500.36,199520.18,189614.14,179797.05,223087.24,212997.44,202962.20,192996.45,183115.12,1.8727905e-27,0.19012640,7288.7175,6.5380776e-06,-0.018932711,-4.2867983e-05
0.77025300,225803.61,212549.16,199389.90,186359.65,173492.22,229635.19,216321.94,203094.73,189987.65,177034.82,-5.2877116e-26,0.19509421,7288.7159,7.4766661e-06,-0.018990129,-5.6453948e-05
0.78025300,226545.27,212863.19,199281.64,185837.80,172568.82,230553.89,216810.24,203156.90,189631.35,176271.09,-7.7823774e-26,0.20012432,7288.7158,7.7871827e-06,-0.019016430,-5.8263436e-05
0.79025300,218873.14,209011.53,199207.93,189476.36,179830.86,222895.43,212978.34,203113.98,193316.54,183600.20,1.0551797e-26,0.20521666,7288.7180,7.1423018e-06,-0.019006672,-4.2131623e-05
0.80025300,232098.92,215557.21,199151.28,182946.50,167008.23,236514.98,219903.63,203411.49,187104.46,171048.42,3.4278420e-27,0.21037118,7288.7148,8.8273689e-06,-0.018955085,-7.0317514e-05
0.81025300,214739.11,206916.45,199132.30,191393.70,183707.68,218965.82,211089.85,203248.93,195450.22,187700.84,-1.5900327e-26,0.21558778,7288.7197,7.0625974e-06,-0.018859872,-3.3498287e-05
0.82025300,234238.42,216594.69,199100.59,181835.30,164878.02,238947.63,221229.94,203641.73,186262.83,169173.05,-8.4865323e-28,0.22086642,7288.7150,9.4090172e-06,-0.018714902,-7.4960283e-05
0.83025300,214526.88,206785.64,199082.24,191423.50,183816.23,218975.29,211178.54,203416.07,195694.81,188021.67,-4.6037923e-27,0.22620703,7288.7207,7.3450102e-06,-0.018520783,-3.3158344e-05
0.84025300,232425.46,215659.73,199033.05,182613.45,166468.98,237296.82,220455.75,203734.90,187202.89,170928.35,-3.8216432e-26,0.23160953,7288.7166,9.4712897e-06,-0.018272453,-7.1272352e-05
0.85025300,217821.33,208376.24,198985.23,189660.66,180414.85,222501.51,212994.28,203535.50,194137.66,184813.28,-2.0355103e-26,0.23707385,7288.7212,7.9487624e-06,-0.017971838,-4.0387113e-05
0.86025300,227690.28,213251.06,198922.57,184748.44,170772.32,232619.42,218106.40,203690.00,189414.30,175323.35,9.0239445e-26,0.24259994,7288.7195,9.1437639e-06,-0.017616331,-6.1482129e-05
0.87025300,223045.32,210916.57,198871.20,186935.19,175134.53,227943.99,215745.17,203619.91,191594.45,179695.08,-2.4854383e-26,0.24818772,7288.7216,8.7032365e-06,-0.017208226,-5.1739441e-05
0.88025300,222104.87,210430.63,198834.66,187340.15,175970.30,227029.04,215285.22,203610.53,192028.40,180562.31,2.9988591e-26,0.25383713,7288.7230,8.6584714e-06,-0.016748246,-4.9821547e-05
0.89025300,228114.60,213409.36,198818.42,184387.89,170163.84,233176.23,218395.16,203713.38,189177.43,174833.83,-1.1755096e-25,0.25954809,7288.7226,9.3649872e-06,-0.016238602,-6.2608433e-05
0.90025300,217840.30,208306.13,198827.17,189416.10,180085.64,222728.69,213129.74,203579.99,194092.31,184679.55,-3.4836938e-26,0.26532055,7288.7266,8.2410862e-06,-0.015683460,-4.0771873e-05
0.91025300,231184.34,214949.34,198847.54,182940.78,167290.90,236309.96,219996.82,203798.30,187776.80,171994.72,-7.0919275e-27,0.27115443,7288.7244,9.7137937e-06,-0.015085113,-6.9049471e-05
0.92025300,216305.56,207568.62,198878.93,190246.28,181680.44,221144.83,212345.58,203588.60,194883.82,186241.16,3.0691565e-27,0.27704967,7288.7298,8.0372931e-06,-0.014450534,-3.7392833e-05
0.93025300,231297.04,215035.30,198906.85,182973.84,167298.42,236369.47,220030.27,203805.92,187759.12,171952.57,1.8262455e-26,0.28300619,7288.7275,9.6459709e-06,-0.013782727,-6.9159292e-05
0.94025300,217742.95,208309.94,198930.97,189618.34,180384.34,222527.25,213030.93,203582.89,194195.61,184881.53,3.9838584e-27,0.28902393,7288.7327,8.0824700e-06,-0.013090359,-4.0339238e-05
0.95025300,228695.72,213764.34,198949.64,184299.80,169863.06,233614.22,218608.60,203704.60,188950.88,174396.11,2.0057958e-26,0.29510283,7288.7316,9.2090263e-06,-0.012377911,-6.3554363e-05
0.96025300,221319.13,210106.33,198966.37,187919.82,176987.25,226039.42,214760.37,203546.09,192417.37,181395.02,1.0620336e-26,0.30124281,7288.7353,8.3022583e-06,-0.011654532,-4.7864990e-05
0.97025300,224645.66,211771.17,198988.45,186328.54,173822.45,229346.70,216403.35,203541.12,190791.37,178185.43,3.4648783e-26,0.30744382,7288.7363,8.5624259e-06,-0.010926712,-5.4879346e-05
0.98025300,225545.06,212234.31,199020.40,185937.60,173020.15,230175.85,216796.44,203502.67,190329.11,177310.37,4.4898586e-27,0.31370577,7288.7380,8.5433759e-06,-0.010203139,-5.6717201e-05
0.99025300,220838.41,209916.12,199063.30,188298.96,177642.13,225296.02,214311.12,203388.48,192547.31,181806.86,5.1922969e-27,0.32002860,7288.7412,7.8997092e-06,-0.0094923319,-4.6629564e-05
1.0002530,228846.38,213925.93,199121.44,184481.00,170052.71,233339.42,218349.97,203462.78,188726.36,174189.25,1.9712053e-26,0.32641226,7288.7411,8.6364966e-06,-0.0088020517,-6.3495224e-05
1.0102530,218680.12,208901.97,199180.99,189530.89,179965.33,222895.68,213060.01,203276.08,193557.75,183918.84,-4.8801006e-27,0.33285666,7288.7458,7.3780586e-06,-0.0081422796,-4.1783119e-05
1.0202530,230123.60,214626.01,199250.99,184052.37,169083.97,234417.89,218853.18,203396.92,188103.38,173026.84,1.4954752e-27,0.33936174,7288.7447,8.4701635e-06,-0.0075198687,-6.5917901e-05
1.0302530,218799.74,209025.40,199308.02,189661.27,180098.80,222791.36,212962.11,203184.69,193472.91,183840.58,-6.2873619e-28,0.34592743,7288.7497,7.0771123e-06,-0.0069452409,-4.1759609e-05
1.0402530,229124.70,214189.62,199369.85,184713.61,170269.11,233167.95,218169.46,203273.95,188530.04,173986.34,-5.7483829e-27,0.35255367,7288.7489,8.0371406e-06,-0.0064246587,-6.3541073e-05
1.0502530,220931.93,210139.91,199415.31,188776.49,178241.78,224725.01,213878.51,203093.47,192388.41,181781.86,8.2202127e-27,0.35924039,7288.7529,6.9867244e-06,-0.0059677940,-4.6057247e-05
1.0602530,226480.03,212923.17,199464.86,186141.24,172988.48,230247.01,216631.77,203105.66,189705.12,176466.62,-4.0695002e-26,0.36598752,7288.7533,7.4295359e-06,-0.0055806577,-5.7725810e-05
1.0702530,224126.30,211775.02,199508.22,187353.30,175337.67,227743.46,215337.29,203008.12,190783.59,178691.34,-1.1878195e-26,0.37279499,7288.7557,7.0208559e-06,-0.0052711332,-5.2636770e-05
1.0802530,223380.25,211427.20,199554.04,187785.62,176146.79,226878.13,214872.23,202939.45,191104.86,179393.54,2.7418599e-27,0.37966274,7288.7575,6.7926025e-06,-0.0050450816,-5.0952231e-05
1.0902530,227149.72,213327.61,199606.75,186025.46,172622.02,230602.93,216725.95,202941.27,189287.49,175803.20,-1.4575692e-26,0.38659069,7288.7581,7.0565653e-06,-0.0049079563,-5.8834007e-05
1.1002530,221054.35,210320.15,199652.35,189068.98,178588.10,224316.77,213534.46,202813.48,192172.04,181628.36,-3.8023188e-27,0.39357879,7288.7612,6.2670855e-06,-0.0048651967,-4.5796461e-05
1.1102530,228942.88,214271.50,199711.14,185307.51,171106.32,232233.83,217508.62,202884.80,188408.42,174125.52,8.7701631e-27,0.40062696,7288.7604,6.9876054e-06,-0.0049196709,-6.2406292e-05
1.1202530,220297.55,209992.44,199749.06,189583.39,179511.41,223374.48,213024.13,202731.15,192511.64,182381.72,-1.1302905e-27,0.40773514,7288.7639,5.9450445e-06,-0.0050757832,-4.3976446e-05
1.1302530,228989.26,214339.18,199799.58,185415.96,171233.85,232118.89,217417.00,202816.48,188363.15,174102.85,4.0593451e-27,0.41490325,7288.7627,6.7694123e-06,-0.0053340650,-6.2311012e-05
1.1402530,221235.87,210496.25,199822.78,189233.53,178746.58,224183.92,213399.90,202677.46,192034.84,181490.24,2.8711050e-27,0.42213124,7288.7657,5.8487243e-06,-0.0056971082,-4.5809110e-05
1.1502530,227466.08,213610.15,199855.17,186239.70,172802.29,230446.67,216541.67,202729.87,189050.11,175541.22,-1.1309505e-26,0.42941902,7288.7649,6.4337130e-06,-0.0061635600,-5.8960530e-05
1.1602530,223367.61,211578.85,199867.48,188257.34,176772.28,226241.36,214407.51,202645.68,190979.89,179434.18,-2.6428139e-27,0.43676655,7288.7666,5.9325928e-06,-0.0067335074,-5.0238464e-05
1.1702530,225117.74,212456.80,199882.95,187425.70,175114.53,227979.31,215272.23,202646.07,190130.53,177755.32,1.5602520e-26,0.44417374,7288.7667,6.0685466e-06,-0.0074041398,-5.3918698e-05
1.1802530,225812.23,212807.78,199894.32,187103.78,174468.09,228656.60,215605.78,202639.47,189789.81,177088.97,-3.8277330e-27,0.45164053,7288.7669,6.1060956e-06,-0.0081726523,-5.5367027e-05
1.1902530,222914.38,211368.79,199897.86,188524.00,177269.62,225702.63,214113.32,202593.68,191166.29,179853.74,4.7535230e-27,0.45916686,7288.7679,5.7781919e-06,-0.0090350089,-4.9209141e-05
1.2002530,227657.65,213734.05,199912.01,186230.68,172729.15,230504.24,216533.13,202656.13,188912.64,175342.04,-1.3701237e-26,0.46675265,7288.7667,6.2708486e-06,-0.0099855479,-5.9241621e-05
1.2102530,221658.11,210747.38,199904.47,189148.30,178497.83,224427.04,213473.76,202583.88,191776.48,181070.66,4.4598893e-27,0.47439784,7288.7683,5.6435345e-06,-0.011018998,-4.6526710e-05
1.2202530,228290.04,214049.87,199914.98,185927.19,172128.32,231159.63,216871.32,202680.42,188629.02,174759.25,1.7842426e-27,0.48210237,7288.7664,6.3588861e-06,-0.012127276,-6.0575917e-05
1.2302530,221706.08,210766.51,199895.07,189110.85,178432.95,224509.80,213527.21,202608.27,191772.21,181038.27,-1.5415024e-27,0.48986615,7288.7679,5.6968513e-06,-0.013303701,-4.6649560e-05
1.2402530,227595.17,213693.48,199893.16,186233.16,172752.40,230504.61,216554.67,202698.51,188975.32,175424.32,2.0817726e-26,0.49768913,7288.7660,6.3554815e-06,-0.014538467,-5.9150976e-05
1.2502530,222897.56,211343.52,199864.31,188482.37,177220.17,225783.16,214184.23,202654.95,191217.94,179895.84,-7.8193548e-27,0.50557124,7288.7668,5.9154261e-06,-0.015823300,-4.9247630e-05
1.2602530,225959.33,212857.16,199847.23,186962.17,174234.65,228927.62,215777.45,202712.64,189766.05,176970.60,-4.0229970e-27,0.51351241,7288.7655,6.2970568e-06,-0.017147435,-5.5782767e-05
1.2702530,224673.45,212203.25,199818.15,187546.35,175416.01,227675.26,215157.48,202718.51,190386.73,178190.57,8.9619207e-27,0.52151257,7288.7653,6.2327576e-06,-0.018500992,-5.3118424e-05
1.2802530,224076.64,211891.93,199789.17,187794.68,175934.76,227126.31,214893.83,202737.19,190682.92,178757.53,-5.6056644e-27,0.52957166,7288.7648,6.2480298e-06,-0.019872904,-5.1915334e-05
