X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm)
4.230253,434957.09,353112.95,256320.61,158636.27,74116.117,409478.62,321067.23,222531.52,127867.93,51072.907,-3.00E-26,9.7276836,7288.7969
4.240253,432573.34,351377.36,255937.91,159685.53,76050.754,407099.73,319626.68,222536.18,129201.32,52995.212,2.16E-26,9.7713317,7288.7917
4.250253,428040.08,348072.37,255107.52,161481.96,79532.082,402788.24,317093.48,222649.2,131739.06,56646.757,-5.20E-28,9.8150659,7288.7874
4.260253,435720.67,353883.55,256902.44,158942.18,74167.614,409463.49,320809.22,222017.82,127190.98,50430.382,-8.16E-27,9.858886,7288.7796
4.270253,432003.73,351147.82,256242.23,160491.63,77100.741,405851.68,318660.38,222096.1,129304.47,53431.134,-1.50E-26,9.9027921,7288.7759
4.280253,428957.75,348952.3,255739.87,161779.96,79532.115,402846.95,316865.15,222107.7,130978.01,55879.495,-1.42E-26,9.946784,7288.7723
4.290253,436313.89,354555.14,257511.36,159399.42,74436.202,409188.38,320364.29,221445.29,126581.54,49923.209,9.83E-27,9.9908617,7288.7657
4.300253,431511.99,351004.88,256622.53,161353.51,78186.365,404567.62,317640.54,221585.33,129329.46,53800.453,-1.05E-26,10.035025,7288.7634
4.310253,429999.05,349956.92,256466.45,162127.57,79540.184,402905.62,316597.38,221485.42,130109.63,55009.876,1.25E-26,10.079274,7288.7604
4.320253,436743.86,355132.27,258148.85,160006.79,74919.282,408657.64,319735.47,220814.3,126036.92,49546.099,-1.01E-26,10.123608,7288.7551
4.330253,431132.39,350973.33,257085.41,162258.52,79282.561,403279.41,316586.03,221003.38,129257.9,54076.03,-1.95E-26,10.168028,7288.7541
4.340253,431125.35,351056.95,257276.27,162533.33,79578.149,402936.68,316276.43,220788.12,129157.29,54069.507,1.71E-26,10.212534,7288.7516
4.350253,437020.62,355618.2,258808.71,160749.97,75599.834,407892.01,318940.22,220133.76,125556.29,49291.464,1.18E-27,10.257124,7288.7475
4.360253,430888.95,351066.58,257627.29,163186.41,80359.305,402023.69,315522.72,220358.94,129081.42,54239.292,-1.31E-26,10.3018,7288.7475
4.370253,432294.81,352216.46,258148.96,162995.16,79657.912,402923.53,315899.68,220030.91,128150.77,53092.796,1.13E-26,10.346561,7288.7454
4.380253,437156.25,356014.5,259477.45,161602.64,76447.603,406927.09,318009.04,219420.46,125140.97,49150.153,-3.41E-28,10.391407,7288.7423
4.390253,430794.82,351286.62,258235.04,164110.35,81382.839,400840.37,314482.26,219668.99,128801.48,54280.665,-2.82E-27,10.436338,7288.7432
4.400253,433464.51,353394.74,259056.2,163501.08,79781.561,402860.57,315475.06,219237.14,127124.59,52115.179,1.48E-26,10.481353,7288.7413
4.410253,437164.41,356321.29,260135.69,162528.63,77421.185,405811.01,316983.1,218697.58,124793.95,49111.742,5.17E-27,10.526454,7288.7392
4.420253,430852.62,351625.15,258887.65,164998.89,82317.63,399770.33,313499.86,218957.11,128428.19,54199.197,1.26E-26,10.571639,7288.7406
4.430253,434592.89,354549.01,259964.09,164030.97,79942.491,402752.12,315019.46,218436.22,126115.67,51171.091,-1.43E-26,10.616909,7288.7388
4.440253,437060.44,356538.35,260760.4,163485.11,78471.026,404600.99,315910.85,217992.27,124518.94,49164.525,-5.69E-27,10.662263,7288.7375
4.450253,431055.72,352065.6,259558.71,165818.61,83128.905,398852.7,312611.6,218251.02,127978.48,54001.469,-1.76E-26,10.707702,7288.739
4.460253,435642.29,355637.59,260836.35,164559.36,80127.403,402610.44,314556.14,217660.8,125160.66,50291.923,-1.40E-26,10.753226,7288.7372
4.470253,436861.49,356666.37,261327.8,164426.5,79543.207,403359.27,314843.95,217332.88,124319.03,49295.378,-2.45E-26,10.798833,7288.7365
4.480253,431390.06,352585.75,260219.43,166537.31,83785.588,398121.67,311851.19,217579.62,127473.65,53699.997,-6.23E-27,10.844525,7288.738
4.490253,436580.99,356622.92,261637.74,165058.69,80319.029,402452.79,314111.32,216943.39,124293.02,49504.243,5.97E-26,10.890301,7288.7361
4.500253,436586.62,356708.31,261816.23,165308.63,80583.779,402148.17,313832.77,216745.81,124195.41,49489.655,1.21E-27,10.936161,7288.7358
4.510253,431836.35,353160.51,260841.91,167127.28,84263.34,397603.26,311246.7,216969.88,126936.79,53311.392,-1.07E-26,10.982105,7288.737
4.520253,437384.78,357474.29,262337.55,165503.06,80499.306,402297.92,313710.45,216312.93,123540.54,48828.471,6.41E-27,11.028133,7288.7349
4.530253,436256.61,356670.44,262208.9,166092.89,81543.295,401025.06,312921.9,216252.6,124146.08,49731.236,-1.96E-26,11.074245,7288.7348
4.540253,432372.12,353764.69,261402.13,167568.38,84547.393,397312.28,310817.32,216443.92,126390.26,52854.513,7.73E-29,11.120441,7288.7356
4.550253,438037.72,358169.86,262912.58,165871.6,80652.644,402162.38,313374.37,215791.65,122923.22,48278.094,6.64E-27,11.16672,7288.7333
4.560253,435893.55,356563.01,262496.1,166749.79,82381.069,400037.44,312146.11,215867.38,124165.02,50002.775,2.03E-28,11.213083,7288.7334
4.570253,432973.71,354375.29,261882.52,167850.61,84634.785,397249.9,310570.82,216016.42,125853.49,52348.787,3.82E-27,11.25953,7288.7336
4.580253,438532.32,358697.92,263349.42,166151.5,80768.844,402057.13,313116.08,215392.53,122451.85,47859.411,-1.70E-26,11.306059,7288.7311
4.590253,435520.08,356400.44,262676.64,167261.71,83068.666,399218.91,311527.22,215595.11,124241.7,50286.108,-9.48E-27,11.352673,7288.7312
4.600253,433617.89,354973.39,262273.84,167975.75,84535.639,397402.34,310501.85,215692.91,125341.29,51812.768,1.17E-27,11.399369,7288.731
4.610253,438869.21,359057.36,263645.79,166339.94,80845.276,401984.94,312938.36,215117.73,122127.39,47571.722,2.10E-27,11.446149,7288.7283
4.620253,435158.77,356201.16,262758.56,167624.42,83592.173,398586.54,311072.26,215430.64,124361.03,50562.765,1.32E-26,11.493012,7288.7285
4.630253,434283.34,355545.51,262576.23,167957.98,84273.227,397740.95,310591.54,215468.87,124862.75,51262.998,1.01E-27,11.539957,7288.7277
4.640253,439056.51,359257.46,263810.9,166445.02,80887.979,401939.2,312832.85,214958.13,121941.11,47407.844,-1.08E-26,11.586986,7288.725
4.650253,434831.38,355987.14,262758.96,167847.38,83952.945,398140.04,310773.11,215358.81,124503.74,50814.507,-7.98E-27,11.634098,7288.7253
4.660253,434951.79,356084.37,262799.33,167823.25,83882.727,398223.79,310808.42,215329.94,124420.74,50713.163,1.24E-27,11.681292,7288.7241
4.670253,439108.94,359316.97,263864.78,166485.31,80911.53,401903.99,312780.44,214894.08,121875.4,47354.882,-1.45E-27,11.72857,7288.7216
4.680253,434558.37,355783.09,262702.95,167952.61,84166.724,397862.77,310607.82,215355.59,124647.22,51023.844,1.08E-26,11.775929,7288.722
4.690253,435608.83,356589.06,262961.47,167607.55,83408.75,398798.68,311110.65,215253.15,124012.14,50173.601,-3.79E-26,11.823372,7288.7206
4.700253,439046.88,359262.71,263836.53,166488.22,80937.694,401855.79,312753.17,214897.15,121905.31,47395.201,2.09E-28,11.870897,7288.7184
4.710253,434358.48,355615.48,262621.93,167972.36,84261.287,397724.54,310543.19,215390.08,124766.71,51174.558,-3.20E-27,11.918504,7288.7189
4.720253,436244.37,357064.53,263087.98,167354.01,82901.927,399407.2,311449.41,215209.01,123628.71,49651.191,-1.21E-26,11.966194,7288.7174
4.730253,438895.15,359127.55,263761.89,166487.34,80993.078,401766.15,312717.17,214932.9,122000.61,47507.585,3.82E-28,12.013965,7288.7157
4.740253,434248.17,355511.03,262551.06,167945.84,84272.973,397685.61,310538.48,215427.27,124836.91,51252.29,2.96E-26,12.061819,7288.7165
4.750253,436852.46,357520.43,263208.65,167109.39,82414.93,399989.34,311772.91,215164.42,123258.47,49149.648,-1.52E-26,12.109755,7288.715
4.760253,438681.54,358947.94,263680,166518.97,81106.105,401605.13,312636.41,214964.16,122128.26,47668.589,7.80E-27,12.157774,7288.7138
4.770253,434241.05,355495.03,262526.3,167915.32,84242.562,397701.31,310549.67,215431.21,124833.78,51245.235,-2.57E-26,12.205873,7288.7149
4.780253,437430.67,357969.26,263354.71,166920.06,81998.368,400488.11,312030.78,215085.89,122887.63,48670.197,7.11E-27,12.254055,7288.7135
4.790253,438435.1,358761.11,263629.85,166618.38,81303.729,401344.97,312476.57,214954.59,122255.08,47854.062,2.59E-26,12.302319,7288.713
4.800253,434346.93,355589.24,262581.15,167921.97,84211.015,397726.82,310533.87,215368.37,124736.63,51144.957,-7.07E-27,12.350664,7288.7143
4.810253,437978.92,358424.14,263555.41,166827.93,81696.935,400853.74,312178.2,214942.89,122502.7,48212.533,7.24E-27,12.399091,7288.7132
4.820253,438184.14,358601.99,263646.65,166816.09,81608.271,400963.35,312208.78,214872.15,122350.48,48040.78,-1.57E-26,12.447599,7288.7134
4.830253,434570.8,355809.76,262743.42,168001.96,84215.527,397721.37,310453.28,215210.79,124530.05,50947.219,6.94E-27,12.496189,7288.7149
4.840253,438498.11,358896.42,263834.77,166866.79,81546.146,401047.12,312179.62,214710.93,122092.54,47775.895,-2.76E-27,12.54486,7288.7141
4.850253,437954.23,358500.43,263758.52,167134.6,82034.738,400446.19,311812.7,214692.06,122388.94,48208.031,-1.66E-26,12.593613,7288.7149
4.860253,434911.94,356165.11,263032.44,168183.09,84286.224,397651.74,310278.57,214938.69,124205.56,50652.681,-7.97E-28,12.642446,7288.7166
4.870253,438988.77,359393.53,264208.82,167059.36,81569.877,401042.25,312011.51,214374.07,121650.17,47360.056,4.17E-27,12.691361,7288.7161
4.880253,437766.41,358478.76,263983.95,167585.98,82588.85,399789.52,311278.74,214399.01,122351.91,48338.99,-2.97E-27,12.740357,7288.7174
4.890253,435363.34,356654.93,263456.97,168482.3,84443.737,397494.83,309991.3,214542.36,123762.76,50267.254,-6.63E-29,12.789434,7288.7192
4.900253,439450.06,359917.49,264683.73,167415.34,81778.849,400827.76,311664.11,213926.44,121174,46966.042,-9.83E-27,12.838591,7288.719
4.910253,437635.9,358550.3,264330.22,168170.5,83265.947,399000.48,310609.2,213988.48,122229.05,48421.673,-7.05E-27,12.88783,7288.7209
4.920253,435911.78,357269.56,264014.32,168904.32,84697.77,397239.09,309585.23,214023.07,123209.63,49801.959,3.78E-27,12.937149,7288.7227
4.930253,439879.28,360464.21,265255.04,167930.71,82170.146,400407.24,311141.98,213372.84,120668.21,46596.451,2.78E-27,12.986549,7288.7228
4.940253,437571.54,358718.83,264793.09,168876.39,84050.863,398097.29,309818.32,213466.82,122018.56,48449.354,2.43E-26,13.036029,7288.7251
4.950253,436538.66,357990.59,264690.52,169441.54,85046.737,396885.01,309066.52,213392.81,122562.01,49272.237,-3.83E-27,13.08559,7288.7269
4.960253,440271.93,361023.85,265908.19,168588.36,82727.789,399798.6,310463.34,212728.22,120142.47,46255.339,-5.26E-27,13.135231,7288.7273
4.970253,437575.99,358979.22,265357.68,169680.99,84918.783,397108.32,308931.18,212850.42,121726.63,48420.38,8.35E-28,13.184953,7288.7298
4.980253,437221.42,358792.49,265461.76,170075.12,85478.465,396444.45,308452.76,212673.14,121842.25,48696.758,-2.01E-27,13.234754,7288.7315
4.990253,440622.41,361582.01,266620.18,169359.97,83424.362,399032.34,309658.16,212016.01,119610.87,45947.733,-1.89E-27,13.284636,7288.7321
5.000253,437646.61,359318.89,266000.51,170552.79,85837.065,396070.15,307981.56,212163.81,121366.06,48337.471,1.94E-26,13.334598,7288.7348
5.010253,437935.49,359644.95,266296.89,170777.25,85971.932,395938.94,307770.85,211892.94,121077.28,48095.94,5.99E-27,13.38464,7288.7364
5.020253,440924.87,362121.49,267362.18,170208.91,84223.609,398148.72,308765.19,211265.71,119090.29,45678.921,1.14E-28,13.434762,7288.7372
5.030253,437776.81,359720.06,266692.28,171454.54,86767.922,395024.71,307008.93,211436.97,120954.37,48206.673,-1.39E-26,13.484964,7288.7399
5.040253,438656.15,360515.51,267160.49,171514.23,86499.914,395396.9,307053.99,211085.56,120296.17,47490.376,-2.88E-27,13.535246,7288.7414
5.050253,441174.17,362624.44,268102.62,171094,85083.844,397194.12,307828.22,210509.86,118598.52,45453.683,5.79E-28,13.585607,7288.7422
5.060253,437957.44,360162.15,267401.12,172346.83,87671.758,394015.7,306054.81,210702.25,120511.54,48036.155,2.59E-26,13.636048,7288.745
5.070253,439360.28,361372.34,268016.29,172250.25,87032.305,394850.15,306337.9,210285.52,119527.77,46899.418,-1.80E-26,13.686568,7288.7462
5.080253,441366.73,363074.33,268810.49,171973.56,85961.886,396216.66,306891.78,209780.66,118152.28,45275.607,-1.41E-27,13.737168,7288.7471
5.090253,438178.17,360624.18,268095.9,173191.93,88510.886,393084.55,305158.71,209991.04,120057.75,47835.055,-7.85E-27,13.787847,7288.7497
5.100253,440027.67,362186.59,268830.59,172951.15,87539.785,394329.83,305656.88,209525.17,118798.35,46340.056,9.48E-27,13.838605,7288.7506
5.110253,441500.97,363457.73,269458.43,172809.45,86817.159,395261.66,305996.84,209106.85,117765.49,45146.588,-6.37E-27,13.889443,7288.7516
5.120253,438428.57,361086.85,268749.24,173957.45,89253.185,392266.34,304354.4,209330.7,119611.36,47612.483,6.09E-27,13.940359,7288.754
5.130253,440641.78,362934.3,269575.09,173588.13,87997.404,393862.43,305039.87,208831.65,118129.75,45826.14,2.14E-26,13.991355,7288.7546
5.140253,441577.59,363765.56,270025.27,173570.61,87615.484,394367.32,305176.92,208510.9,117447.89,45066.532,6.63E-28,14.04243,7288.7556
5.150253,438698.91,361534.21,269339.98,174619.31,89875.282,391586.26,303666.53,208742.01,119187.22,47376.729,-4.57E-27,14.093583,7288.7577
5.160253,441190.23,363597.72,270229.23,174140.59,88387.615,393466.37,304507.31,208224.46,117537.96,45367.947,-8.45E-27,14.144816,7288.7581
5.170253,441599.59,363993.97,270497.86,174235.74,88332.103,393561.33,304455.12,208007,117204.02,45033.213,-1.24E-26,14.196127,7288.7591
5.180253,438980.85,361954.79,269854.88,175163.95,90364.812,391057.11,303108.41,208237.32,118795.51,47134.664,-2.12E-27,14.247517,7288.761
5.190253,441664.91,364166.08,270781.6,174598.13,88702.355,393149.64,304069.02,207713.96,117032.32,44971.989,-2.32E-27,14.298985,7288.7612
5.200253,441572.32,364144.78,270872.11,174794.86,88953.561,392858.73,303842.46,207600,117032.77,45042.245,2.20E-26,14.350532,7288.7622
5.210253,439267.89,362342.42,270289.57,175589.27,90721.44,390678.2,302680.98,207819.75,118441.03,46891.312,5.24E-27,14.402157,7288.7639
5.220253,442062.01,364635.91,271230.5,174961.32,88943.898,392908.89,303723.34,207300.74,116615.24,44641.027,-5.12E-27,14.45386,7288.7639
5.230253,441503.38,364225.48,271153.16,175249.66,89478.197,392261.5,303337.58,207285.22,116927.4,45087.117,6.81E-27,14.505642,7288.765
5.240253,439555.86,362696.41,270648.52,175904.46,90956.524,390435.94,302373.23,207483.31,118123.12,46649.576,-2.08E-28,14.557502,7288.7665
5.250253,442381.89,365010.77,271583.62,175241.22,89124.365,392730.14,303457.85,206976.19,116282.53,44374.232,-8.70E-27,14.60944,7288.7665
5.260253,441402.67,364248.93,271354.62,175612.47,89915.226,391759.67,302927.91,207049.44,116876,45159.318,3.49E-27,14.661456,7288.7677
5.270253,439843.09,363021.39,270944.2,176128.55,91091.468,390305.78,302163.91,207214.02,117836.12,46410.179,3.83E-28,14.71355,7288.7691
5.280253,442628.89,365300.56,271856.74,175457.78,89264.01,392590.77,303251.22,206723.94,116024.26,44167.53,7.54E-27,14.765722,7288.7691
5.290253,441282.18,364232.52,271497.07,175904.28,90282.603,391333.91,302592.1,206872.63,116862.47,45248.612,2.25E-27,14.817971,7288.7704
5.300253,440130.38,363326.43,271195.41,176288.04,91155.047,390255.4,302024.3,206991.88,117570.34,46171.868,5.86E-28,14.870298,7288.7718
5.310253,442810.74,365520.26,272071.74,175637.17,89388.554,392462.6,303076.11,206522.03,115826.12,44014.144,1.10E-26,14.922703,7288.7718
5.320253,441155.58,364196.82,271605.76,176151.72,90604.007,390958.93,302303.24,206730.41,116867.99,45343.527,3.60E-27,14.975185,7288.7734
5.330253,440420.52,363623.7,271424.85,176413.72,91180.059,390248.45,301921.65,206793.42,117313.57,45931.929,2.41E-27,15.027745,7288.7746
5.340253,442937.79,365688.18,272253.87,175808.55,89525.937,392315.54,302902.71,206345.77,115671.17,43905.379,-1.06E-26,15.080382,7288.7748
5.350253,441037.29,364163.77,271707.84,176383.66,90905.385,390607.32,302032.47,206596.91,116872.76,45432.137,1.73E-26,15.133096,7288.7765
5.360253,440717.33,363926.53,271656.28,176537.17,91199.754,390248.51,301822.87,206594.59,117052.89,45686.997,2.14E-27,15.185888,7288.7777
5.370253,443021.74,365823.7,272428.71,176000.54,89702.926,392121.19,302702.27,206170.63,115541.88,43831.611,-1.58E-27,15.238756,7288.778
5.380253,440941.27,364154.39,271829.22,176627.62,91211.503,390253.2,301752.59,206447.73,116858.07,45503.081,1.69E-26,15.291702,7288.7799
5.390253,441024.41,364247.15,271911.41,176687.16,91244.402,390222.64,301698.03,206373.69,116776.68,45434.07,-2.08E-27,15.344725,7288.781
5.400253,443074.29,365944.98,272619.09,176237.71,89941.941,391856.12,302450.51,205975.17,115422.12,43783.392,2.39E-28,15.397824,7288.7815
5.410253,440879.51,364186.48,271991.57,176906.46,91542.853,389875.32,301441.23,206262.65,116808.26,45546.699,1.16E-26,15.451001,7288.7835
5.420253,441343.77,364594.5,272207.03,176886.57,91338.342,390144.36,301523.4,206113.89,116476.4,45171.512,6.04E-27,15.504254,7288.7846
5.430253,443105.63,366066.67,272842.25,176537.72,90258.439,391504.46,302130.32,205743.45,115299.09,43752.521,-7.06E-28,15.557583,7288.7852
5.440253,440860.61,364272.47,272209.79,177235.67,91913.216,389459.54,301083.33,206027.9,116712.43,45556.084,6.40E-27,15.61099,7288.7873
5.450253,441674.71,364972.49,272552.8,177149.82,91497.723,389995.94,301283.72,205805.26,116148.12,44899.865,1.77E-27,15.664472,7288.7883
5.460253,443123.32,366198.22,273107.85,176909.15,90659.051,391059.73,301733.71,205466.78,115164.61,43732.869,-9.88E-28,15.718032,7288.7892
5.470253,440888.77,364418.04,272490.27,177621.57,92328.035,389000.29,300672.77,205737.56,116565.59,45527.804,-1.28E-26,15.771667,7288.7913
5.480253,442013.27,365378.93,272949.82,177481.41,91729.108,389769.69,300973.58,205445.89,115793.24,44622.233,6.95E-27,15.825379,7288.7923
5.490253,443131.69,366343.01,273416.91,177350.44,91140.635,390525.65,301262.7,205144.6,115015.83,43720.82,-1.57E-27,15.879166,7288.7933
5.500253,440963.5,364621.56,272830.27,178060.64,92783.704,388501.3,300212.98,205394.11,116369.04,45462.124,2.88E-27,15.93303,7288.7955
5.510253,442352.32,365805.58,273390.53,177875.55,92029.03,389468.47,300597.81,205042.1,115418.5,44344.172,-7.04E-27,15.98697,7288.7965
5.520253,443131.9,366498.45,273761.94,177850.01,91690.311,389916.21,300729.27,204784.39,114855.18,43715.224,9.21E-27,16.040986,7288.7977
5.530253,441080.05,364874.75,273218.44,178539.88,93267.826,387975.4,299716.6,205008.01,116129.92,45362.652,-7.35E-27,16.095078,7288.7999
5.540253,442682.36,366239.11,273859.57,178316.98,92384.553,389105.18,300170.78,204607.62,115035.22,44073.083,1.32E-26,16.149245,7288.801
5.550253,443122.67,366657.03,274128.19,178387.55,92286.501,389254.6,300154.19,204400.55,114689.5,43716.884,-6.11E-28,16.203488,7288.8024
5.560253,441230.56,365164.09,273636.53,179038.45,93760.439,387443.35,299204.12,204596.28,115860.01,45235.504,-3.55E-28,16.257807,7288.8047
5.570253,442992.89,366662.87,274335.86,178782.85,92774.835,388701.32,299714.72,204161.98,114657.9,43817.26,3.30E-27,16.312201,7288.8057
5.580253,443101.4,366808.1,274495.89,178936.32,92900.921,388571.29,299564.92,204012.55,114528.65,43727.728,-9.79E-27,16.366671,7288.8074
5.590253,441405.62,365473.07,274061.83,179530.12,94236.165,386931.82,298701.61,204180.38,115573.97,45088.169,2.56E-27,16.421216,7288.8096
5.600253,443273.76,367059.11,274795.24,179245.59,93173.616,388284.54,299257.09,203728.07,114302.36,43584.807,6.08E-27,16.475836,7288.8107
5.610253,443065.51,366940.04,274843.04,179466.26,93501.422,387901.2,298992.68,203642.4,114383.68,43749.851,7.02E-27,16.530532,7288.8125
5.620253,441595.8,365784.5,274470.21,179986.55,94667.146,386470.4,298237.66,203783.57,115287.38,44928.34,8.82E-28,16.585302,7288.8147
5.630253,443516.57,367411.23,275213.55,179676.35,93552.443,387885.3,298827.26,203329.42,113983.85,43382.651,-5.75E-27,16.640148,7288.8158
5.640253,443013.55,367042.34,275148.41,179947.52,94055.437,387280.07,298468.92,203311.84,114265.02,43784.652,-1.78E-27,16.695068,7288.8177
5.650253,441792.84,366082.71,274839.08,180380.75,95026.506,386087.99,297839.9,203427.96,115014.77,44762.945,-2.40E-29,16.750064,7288.8198
5.660253,443715.48,367705.69,275569.54,180048.56,93884.308,387532.97,298452.83,202987.25,113715.25,43215.825,-5.73E-27,16.805134,7288.8208
5.670253,442945.85,367107.31,275394.34,180354.09,94533.716,386740.4,298021.61,203039.51,114180.82,43832.231,-9.00E-28,16.860279,7288.8227
5.680253,441990.37,366355.24,275150.17,180690.61,95291.993,385808.77,297531.28,203131.8,114767.99,44597.514,9.40E-28,16.915499,7288.8246
5.690253,443867.59,367933.44,275847.44,180341.45,94147.323,387251.79,298155.89,202717.87,113505.64,43087.087,8.69E-27,16.970793,7288.8255
5.700253,442864.83,367131.33,275569.1,180667.01,94913.919,386307.46,297671.69,202838.48,114135.66,43891.112,1.26E-26,17.026162,7288.8273
5.710253,442184.13,366593.94,275391.67,180901.93,95449.322,385648.49,297326.82,202907.15,114555.01,44435.915,-1.08E-27,17.081605,7288.8289
5.720253,443972.89,368090.67,276038.86,180542.82,94327.916,387057.14,297949.92,202530.52,113359.36,42996.873,2.42E-27,17.137122,7288.8297
5.730253,442774.71,367115.34,275668.45,180876.91,95183.599,385995.79,297430.22,202714.36,114129.84,43958.285,-3.73E-27,17.192714,7288.8313
5.740253,442371.74,366795.48,275559.62,181010.57,95494.75,385611.45,297231.05,202758.2,114379.21,44280.386,1.59E-27,17.24838,7288.8326
5.750253,444033.83,368179.08,276143.87,180650.96,94423.133,386952.91,297837.53,202425.97,113275.53,42943.483,1.47E-27,17.304119,7288.8331
5.760253,442681.15,367064.99,275696.45,180985.51,95342.143,385806.96,297296.55,202664.31,114159.01,44029.441,2.22E-27,17.359933,7288.8345
5.770253,442552.37,366961.33,275658.49,181023.62,95436.486,385688.77,297236.66,202680.5,114239.21,44131.74,-1.59E-27,17.415821,7288.8354
5.780253,444054.91,368205.66,276171.27,180675.39,94441.671,386930.16,297809.49,202396.14,113248.1,42923.387,2.38E-27,17.471783,7288.8357
5.790253,442590.71,366990.22,275665.43,181005.94,95401.356,385728.76,297257.83,202676.83,114214.44,44099.321,-3.28E-27,17.527818,7288.8369
5.800253,442726.37,367097.42,275700.93,180959.23,95294.665,385858.4,297324.54,202661.12,114129.13,43989.622,-6.62E-27,17.583927,7288.8374
5.810253,444042.21,368182.13,276138.01,180636.3,94403.47,386967.58,297845.27,202424.53,113266.31,42931.572,2.38E-28,17.64011,7288.8375
5.820253,442510.46,366904.64,275595.12,180961.79,95384.574,385736.18,297290.04,202732.71,114283.59,44162.075,-3.55E-27,17.696366,7288.8385
