X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm)
0.400253,246301.84,222819.71,199551.97,176683.92,154400.83,249047.86,225513.3,202172.47,179211.61,156816.92,1.08E-25,0.071449894,7288.6959
0.410253,198074.97,199032.24,199990.2,200948.84,201908.16,199742.36,200690.41,201639.11,202588.45,203538.43,6.37E-25,0.075047899,7288.7107
0.420253,255183.6,227623.11,200305.11,173528.23,147591.06,257862.69,230251.83,202855.59,175973.97,149906.98,5.01E-26,0.078733443,7288.6977
0.430253,196646.73,198677.21,200710.83,202747.48,204787.03,198016,200041.16,202069.37,204100.5,206134.42,-1.16E-26,0.082506466,7288.7154
0.440253,251851.62,226199.32,200770.63,175806.52,151547.97,254159.63,228460.55,202964.39,177913.21,153549.08,2.06E-25,0.086366907,7288.703
0.450253,205585.57,203190.72,200799.82,198413.08,196030.7,206833.79,204426.38,202022.85,199623.42,197228.29,-5.02E-25,0.090314706,7288.7175
0.460253,238608.83,219518.9,200588.36,181917.16,163605.24,240375.62,221247.07,202269.29,183542.69,165167.67,-2.63E-25,0.094349804,7288.7111
0.470253,220697.05,210526.86,200415.96,190379.7,180433.43,222005.63,211811.04,201674,191609.94,181634.29,8.03E-29,0.09847214,7288.7181
0.480253,221814.37,211016.54,200284.66,189637.07,179092.13,223063.08,212240.77,201482.54,190806.82,180232.06,1.09E-26,0.10268166,7288.7202
0.490253,236237.02,218170.15,200252.57,182569.13,165204.71,237703.02,219601.78,201643.49,183913.39,166496.69,-5.44E-26,0.10697829,7288.7188
0.500253,208518.09,204457.31,200407.56,196369.84,192345.13,209398.54,205325.92,201264.18,197214.31,193177.31,2.42E-25,0.11136198,7288.7285
0.510253,246553.53,223454.17,200557.37,178039.44,156076.7,248123.31,224985.37,202038.8,179460.62,157427.85,4.41E-26,0.11583267,7288.7208
0.520253,203181.14,202002.09,200824.02,199646.96,198470.93,203878.16,202692.77,201508.36,200324.95,199142.58,1.22E-25,0.1203903,7288.7347
0.530253,248104.71,224408.18,200917.03,177821.47,155311.7,249624.23,225889.6,202348.96,179193.26,156613.46,9.41E-26,0.12503481,7288.7251
0.540253,206556.92,203782.83,201013.98,198250.68,195493.25,207255.26,204472.7,201695.34,198923.47,196157.42,2.51E-26,0.12976613,7288.7383
0.550253,240955.14,220847.56,200908.9,181255.8,162004.86,242294.93,222153.26,202173.37,182472.33,163167.24,-1.24E-25,0.13458422,7288.7314
0.560253,216386.13,208574.58,200799.87,193068.99,185388.93,217266.34,209438.17,201646.19,193897.41,186198.87,-6.63E-27,0.139489,7288.74
0.570253,228717.18,214622.46,200629.17,186777.85,173109.04,229864.7,215743.2,201720.2,187836.39,174132.48,-1.95E-25,0.14448042,7288.7388
0.580253,228597.44,214500.27,200504.94,186652,172982.02,229800.83,215676.18,201650.25,187763.8,174057.56,1.07E-25,0.14955842,7288.7408
0.590253,216716.37,208569.21,200462.12,192403.03,184399.87,217776.2,209610,201482.99,193403.15,185378.44,-8.26E-26,0.15472294,7288.7459
0.600253,238616.04,219451.92,200448.81,181707.8,163330.02,240187.66,220987.15,201939.96,183147.64,164711.74,1.56E-25,0.15997392,7288.7419
0.610253,209426.63,204973.24,200532.95,196107.07,191696.91,210557.65,206089.52,201634.24,197193.12,192767.47,1.03E-26,0.16531129,7288.7514
0.620253,242873.94,221620.33,200550.32,179801.49,159511.41,244753.83,223458.98,202336.31,181524,161160.25,9.82E-27,0.170735,7288.7443
0.630253,208819.15,204703.02,200598.16,196505.59,192426.36,210183.43,206050.9,201929.38,197819.89,193723.49,-4.52E-27,0.176245,7288.7549
0.640253,240161.91,220254.24,200515.61,181059.25,161998.4,242251.74,222301.06,202508.25,182987.09,163851.36,3.05E-26,0.18184121,7288.7481
0.650253,214214.01,207305.55,200426.86,193582.77,186778.15,215962.4,209029.23,202124.76,195253.88,188421.47,6.52E-27,0.18752358,7288.7565
0.660253,232095.76,216112.06,200253.06,184577.7,169144.93,234344.07,218318.18,202409.27,186676.6,171179.44,-1.09E-25,0.19329204,7288.7532
0.670253,223012.72,211516.73,200094.46,188768.04,177559.58,225268.57,213735.28,202271.74,190900.23,179643,-1.42E-26,0.19914655,7288.7569
0.680253,222288.62,211083.83,199949.91,188907.36,177976.67,224724.77,213480.9,202303.83,191214.19,180232.61,9.81E-27,0.20508703,7288.7584
0.690253,231721.11,215714.84,199835.14,184141.22,168692.31,234539.96,218484.31,202545.44,186782.93,171256.38,3.04E-26,0.21111344,7288.7573
0.700253,214607.88,207179.07,199784.77,192431,185123.81,217314.06,209849.32,202417.13,195023.6,187674.79,-1.30E-25,0.2172257,7288.7631
0.710253,237118.86,218342.11,199725.69,181364.8,163354.67,240461.91,221627.37,202937.05,184486.77,166372.35,-2.39E-26,0.22342376,7288.7584
0.720253,211554.25,205620.15,199708.94,193823.7,187967.53,214623.24,208652.52,202703.31,196778.72,190881.89,4.08E-26,0.22970756,7288.7665
0.730253,237398.91,218432.94,199630.06,181088.36,162905.96,241162.42,222133.53,203249.17,184608.1,166309.11,-3.16E-26,0.23607703,7288.761
0.740253,213579.8,206553.08,199557.72,192598.84,185681.53,217095.45,210025.01,202983.65,195976.54,189008.86,9.26E-27,0.24253213,7288.7687
0.750253,232835.44,216059.01,199420.14,182986.96,166827.61,236917.25,220075.26,203355.08,186825.38,170554.82,-1.94E-26,0.24907278,7288.765
0.760253,219318.57,209273.22,199287.64,189376.66,179555.1,223345.32,213244.12,203197.21,193219.58,183326.21,5.22E-27,0.25569894,7288.77
0.770253,225580.12,212312.62,199141.12,186099.56,173221.85,229926.05,216593.43,203346.37,190219.13,177245.94,3.50E-26,0.26241053,7288.7699
0.780253,226293.68,212604.4,199016.49,185567.19,172293.73,230850.37,217092.77,203424.87,189884.25,176508.51,4.83E-26,0.2692075,7288.7713
0.790253,218618.82,208743.44,198926.62,189182.47,179525.06,223221.16,213283.53,203398.39,193580.02,183842.68,2.17E-27,0.27608978,7288.7751
0.800253,231819.24,215267.68,198853.25,182641.44,166697.76,236852.01,220223.15,203712.46,187386.01,171309.88,-1.40E-25,0.28305733,7288.7734
0.810253,214452.84,206616.55,198819.19,191067.84,183369.57,219323.78,211427.07,203565.29,195745.64,187975.28,5.20E-26,0.29011007,7288.78
0.820253,233933.87,216277.05,198771.56,181496.78,164532.09,239324.16,221584.97,203973.95,186571.17,169456.73,-4.26E-27,0.29724796,7288.7769
0.830253,214210.14,206455.79,198739.7,191068.75,183449.78,219363.31,211545.7,203762.21,196019.82,188325.5,9.21E-29,0.30447092,7288.7844
0.840253,232098.63,215316.89,198675.91,182243.93,166089.22,237709.28,220843.03,204095.75,187536.34,171233.72,1.63E-26,0.3117789,7288.782
0.850253,217476.72,208018.75,198615.49,189279.36,180022.76,222918.96,213390.05,203909.28,194489.22,185142.44,2.88E-26,0.31917184,7288.7884
0.860253,227341.56,212884.35,198539.29,184350.2,170360.92,233063.5,218522.65,204077.51,189772.37,175651.52,1.06E-25,0.32664968,7288.7885
0.870253,222675.25,210533.06,198475.29,186528.03,174717.36,228391.51,216169.35,204020.07,191970.08,180045.78,2.06E-26,0.33421235,7288.7926
0.880253,221733.04,210039.93,198426.15,186915.03,175529.88,227500.63,215727.77,204023.46,192411.31,180914.94,-5.28E-27,0.34185981,7288.7958
0.890253,227721.64,213001.51,198397.25,183955.12,169721.34,233654.02,218847.27,204138.69,189575.04,175203.07,6.39E-26,0.34959198,7288.7974
0.900253,217444.68,207891.73,198394.78,188966.62,179620.02,223223.89,213595.85,204016.67,194499.29,185056.71,1.25E-26,0.35740881,7288.8034
0.910253,230771.82,214519.99,198403.31,182483.87,166823.72,236816.05,220474.66,204246.41,188194,172380.13,-2.19E-26,0.36531024,7288.8034
0.920253,215887.34,207132.34,198425.29,189776.06,181194.49,221660.1,212832.2,204046.29,195312.36,186640.44,-7.72E-27,0.37329621,7288.8109
0.930253,230868.36,214587.94,198442.89,182495.6,166808.45,236899.86,220530.06,204273.58,188193.44,172352.67,7.99E-27,0.38136665,7288.8107
0.940253,217304.51,207854.34,198459.03,189130.95,179882.47,223060.1,213535.42,204058.63,194642.29,185298.95,-7.07E-27,0.38952152,7288.8182
0.950253,228252.83,213301.58,198468.85,183803.08,169352.69,234164.25,219126.43,204188.94,189400.72,174810.74,6.63E-26,0.39776074,7288.8193
0.960253,220862.85,209633.52,198478.16,187417.43,176472,226588.81,215281.2,204037.7,192879.24,181826.77,-8.18E-28,0.40608426,7288.8254
0.970253,224188.67,211293.96,198492.51,185815.51,173294.16,229912.22,216936.13,204040.25,191256.14,178615.36,-1.31E-26,0.41449202,7288.8288
0.980253,225073.16,211745.96,198517.14,185421.13,172492.33,230741.29,217332.68,204008.65,190803.99,177753.5,1.65E-28,0.42298396,7288.8328
0.990253,220366.77,209424.76,198553.36,187771.72,177098.97,225873.47,214856.37,203900.9,193026.43,182252.36,7.85E-27,0.43156002,7288.8385
1.000253,228361.47,213424.12,198604.67,183951.4,169512.61,233919.69,218900.13,203981.39,189212.29,174641.59,8.00E-28,0.44022014,7288.8408
1.010253,218194.08,208397.37,198658.8,188992.15,179411.19,223481.97,213615.29,203799.86,194049.66,184378.64,-8.54E-27,0.44896425,7288.848
1.020253,229628.66,214113.5,198723.01,183511.26,168532.29,235010.59,219414.8,203925.86,188598.35,173486.87,-1.84E-27,0.4577923,7288.8495
1.030253,218300.57,208509.2,198775.76,189113.97,179537.6,223384.22,213525.27,203717.63,193975.24,184312.01,-2.01E-27,0.46670424,7288.8569
1.040253,228622.03,213668.81,198832.92,184162.79,169706.84,233770.2,218739.87,203811.04,189032.63,174453.54,-5.52E-26,0.47569999,7288.8587
1.050253,220421.29,209613.71,198874.68,188222.66,177676.06,225323.54,214448.33,203633.89,192898.89,182261.98,-6.07E-28,0.48477949,7288.8653
1.060253,225970.3,212395.16,198920.28,185582.01,172416.66,230856.27,217208.98,203649.63,190214.92,176941.53,-5.69E-26,0.4939427,7288.8683
1.070253,223605.84,211239.97,198960.02,186793.51,174767.95,228348.03,215913.61,203555.21,191300.64,179177.7,4.23E-26,0.50318955,7288.8732
1.080253,222862.82,210891.89,199002.25,187218.88,175566.76,227492.45,215454.99,203489.77,191622.04,179877.06,-4.86E-27,0.51251997,7288.8776
1.090253,226621.35,212784.87,199051.42,185459.44,172047.38,231214.34,217308.94,203494.54,189809.96,176293.99,-1.68E-26,0.52193391,7288.8808
1.100253,220528.44,209777.31,199093.73,188495.86,178001.84,224934.64,214121.84,203369.69,192696.54,182120.74,2.54E-27,0.53143131,7288.8864
1.110253,228408.93,213722.65,199149.38,184735.01,170525.42,232852.51,218098.12,203443.62,188935.3,174619.46,7.47E-28,0.54101211,7288.8882
1.120253,219763.08,209442.33,199184.39,189005.33,178921.22,223994.96,213615.42,203292.61,193042.75,182882.1,-6.43E-27,0.55067625,7288.8942
1.130253,228451.79,213785.79,199232.28,184836.97,170645.53,232744.79,218012.57,203380.22,188893.82,174599.47,-4.98E-27,0.56042367,7288.8955
1.140253,220693.46,209939.47,199252.78,188651.56,178153.96,224807.21,213995.01,203243.68,192571.57,181997.02,3.37E-28,0.5702543,7288.9009
1.150253,226925.86,213052.9,199282.73,185654.1,172205.73,231079.52,217143.01,203298.4,189584.75,176041.13,4.67E-26,0.58016809,7288.9025
1.160253,222818.36,211015.94,199292.27,187671.3,176176.98,226869.06,215007.37,203216.77,191521.45,179945.57,9.71E-28,0.59016499,7288.9067
1.170253,224573.99,211895.15,199305.02,186833.24,174509.43,228618.85,215879.44,203219.9,190670.12,178260.03,-1.45E-26,0.60024492,7288.9091
1.180253,225257.61,212239.22,199313.47,186512.41,173868.1,229291.32,216212,203216.02,190335.71,177603.41,-4.34E-27,0.61040782,7288.9116
1.190253,222365.47,210801.62,199313.81,187924.58,176656.46,226348.59,214726.66,203173.56,191712.03,180364.82,8.06E-29,0.62065365,7288.9149
1.200253,227099.53,213160.56,199325.06,185632.31,172121.58,231148.7,217147.38,203238.81,189462.58,175858.32,-1.63E-27,0.63098234,7288.916
1.210253,221102.64,210173.73,199313.91,188542.22,177877.7,225079.32,214093.52,203170.36,192329.1,181588.98,-7.93E-27,0.64139382,7288.9198
1.220253,227730.13,213472.24,199321.65,185320.36,171510.39,231815.96,217494.89,203269.78,189182.99,175276.89,1.98E-27,0.65188804,7288.9201
1.230253,221143.49,210185.98,199297.89,188498.41,177806.76,225168.99,214153.95,203201.78,192331.89,181563.67,-1.12E-26,0.66246494,7288.9238
1.240253,227034.13,213111.93,199293.09,185616.76,172122.06,231174.1,217188.47,203295.25,189533.92,175943.97,-2.04E-26,0.67312446,7288.924
1.250253,222328.15,210756.05,199260.19,187863.17,176587.55,226451.04,214819.18,203256.08,191784.54,180427.37,-4.37E-27,0.68386654,7288.927
1.260253,225396.18,212270.88,199239.66,186335.36,173590.83,229610.73,216422.15,203317.75,190330.68,177494.09,-1.61E-26,0.69469112,7288.9277
1.270253,224098.23,211608.93,199206.39,186918.95,174774.95,228354.73,215802.58,203328.16,190960.06,178726.91,-1.51E-26,0.70559813,7288.9296
1.280253,223509.11,211299.27,199173.07,187156.99,175277.53,227822.82,215549.88,203351.82,191255.39,179287.35,1.36E-26,0.71658753,7288.9312
1.290253,225738.23,212393.95,199146.58,186030.61,173080.57,230148.17,216737.91,203413.83,190210.77,177163.55,6.94E-27,0.72765924,7288.9321
1.300253,222080.55,210554.56,199104.61,187753.03,176522.14,226518.35,214928.91,203407.5,191976.68,180659,-1.56E-27,0.73881321,7288.9344
1.310253,226647.03,212814.33,199084.54,185496.04,172087.25,231213.78,217312.52,203502.2,189821.59,176309.47,-3.51E-27,0.75004938,7288.9347
1.320253,221568.26,210265.82,199037.07,187903.07,176884.89,226150.31,214783.09,203481.61,192267.16,181161.03,-9.65E-27,0.76136769,7288.9375
1.330253,226546.97,212730.74,199017.4,185445.22,172052.49,231262.15,217375.55,203579.53,189912.71,176413.76,6.04E-27,0.77276807,7288.9377
1.340253,222043.47,210467.76,198968.94,187569.6,176292.38,226781.2,215138.37,203563.77,192080.28,180710.74,3.04E-27,0.78425048,7288.9404
1.350253,225559.15,212203.01,198944.47,185818.12,172858.57,230409.07,216981.55,203639.78,190418.72,177353.33,8.86E-27,0.79581484,7288.9412
1.360253,223212.15,211015.24,198902.43,186900.13,175034.77,228105.61,215838.62,203645.78,191553.8,179589.4,-7.03E-27,0.8074611,7288.9436
1.370253,224122.27,211452.56,198872.5,186411.69,174099.71,229092.08,216350.57,203687.81,191133.7,178718.15,-2.65E-27,0.8191892,7288.9452
1.380253,224561.72,211656.63,198844.04,186155.2,173621.37,229597.9,216619.82,203722.78,190938.34,178298.1,3.09E-27,0.83099908,7288.9472
1.390253,222796.97,210762.9,198811.26,186967.43,175256.8,227871.26,215765.2,203731.53,191795.93,179984.06,2.18E-27,0.84289067,7288.9499
1.400253,225567.44,212133.47,198798.4,185597.48,172565.91,230720.78,217211.59,203788.56,190487.3,177343.4,3.66E-28,0.85486393,7288.9515
1.410253,222044.07,210365.9,198766.18,187268.14,175895,227205.43,215454.86,203773.15,192183.77,180710.23,1.73E-27,0.86691878,7288.9551
1.420253,225883.8,212273.72,198764.76,185393.54,172196.67,231119.93,217433.36,203834.61,190360.7,177048.6,2.04E-28,0.87905518,7288.9569
1.430253,222066.86,210362.55,198737.05,187213.74,175815.99,227294.61,215517.06,203808.54,192192.72,180693.23,3.35E-27,0.89127305,7288.9609
1.440253,225455.11,212048.37,198740.38,185566.15,172560.69,230736.67,217253.19,203855.45,190578.82,177458.7,-1.92E-26,0.90357234,7288.9632
1.450253,222767.58,210703.5,198722.38,186849.81,175111.37,228037.42,215898.93,203832.93,191865.29,180021.88,4.34E-27,0.91595298,7288.9674
1.460253,224509.47,211570.98,198725.69,186005.09,173440.67,229801.46,216786.82,203853.24,191032.56,178356.64,1.34E-26,0.92841493,7288.9706
1.470253,223816.76,211225.07,198722.49,186338.07,174100.87,229100.97,216433.79,203844.25,191361.74,179015.63,1.40E-26,0.94095811,7288.9747
1.480253,223445.98,211041.67,198724.26,186521.55,174461.32,228718.54,216239.19,203835.65,191536.03,179368.42,1.44E-27,0.95358248,7288.979
1.490253,224795.9,211719.35,198737.61,185883.17,173188.56,230064.48,216911.85,203841.67,190886.82,178080.16,-7.58E-28,0.96628796,7288.983
1.500253,222667.98,210662.14,198738.57,186922.46,175239.05,227897.07,215817.42,203809.74,191899.52,180112.27,3.78E-28,0.9790745,7288.9882
1.510253,225356.9,212011.91,198764.86,185650.28,172702.7,230580.16,217159.22,203823.49,190607.84,177547.18,3.38E-28,0.99194204,7288.9923
1.520253,222433.08,210559.67,198766.93,187079.26,175521.06,227600.33,215654.09,203778.58,191998.48,180338.47,2.29E-27,1.0048905,7288.9981
1.530253,225341.32,212021.27,198798.77,185708.16,172783.78,230493.9,217098.81,203788.75,190598.42,177562.51,5.13E-27,1.0179199,7289.0025
1.540253,222774.92,210748.71,198804.85,186968.67,175265.52,227867.63,215769.22,203743.1,191814.89,180010.23,5.00E-28,1.03103,7289.0086
1.550253,224819.96,211780.24,198834.65,186015.4,173354.73,229884.79,216771.53,203740.61,190824.59,178056.05,3.30E-27,1.044221,7289.0136
1.560253,223515.33,211138.41,198847.79,186671.08,174635.86,228526.64,216077.89,203704.97,191435.75,179298.15,1.09E-28,1.0574926,7289.0196
1.570253,224043.34,211412.28,198870.43,186447.11,174171.65,229014.02,216311.21,203686.78,191170.35,178791.55,4.70E-27,1.0708449,7289.0252
1.580253,224350.53,211575.76,198891.83,186329.06,173917.78,229279.65,216433.4,203667,191011.09,178496.31,3.63E-27,1.0842777,7289.031
1.590253,223329.43,211074.93,198905.18,186846.97,174927.11,228210.6,215886.06,203636.26,191488.28,179469.22,-1.59E-27,1.0977911,7289.0373
1.600253,224972.53,211905.26,198932.18,186085.72,173398.32,229825.35,216687.09,203631.68,190691.9,177900.5,-4.47E-28,1.1113849,7289.0429
1.610253,222937.91,210896.07,198936.48,187084.55,175365.73,227744.27,215633.66,203595.78,191656.34,179841.05,7.69E-29,1.1250591,7289.0494
1.620253,225180.1,212023.87,198962.81,186030,173258.54,229970.26,216743.67,203600.9,190575.39,177700.56,5.37E-28,1.1388137,7289.0549
1.630253,222980.28,210928.97,198959.96,187098.73,175370.77,227735.34,215615.85,203569.25,191621.28,179797.72,1.40E-27,1.1526485,7289.0615
1.640253,224940.84,211912.65,198978.06,186169.23,173518.29,229690.83,216592.95,203577.66,190677.43,177924.73,3.68E-27,1.1665636,7289.0669
1.650253,223394.9,211140.58,198970.85,186912.51,174992.36,228129.54,215806.94,203559.24,191413.52,179396.84,-9.37E-28,1.1805588,7289.0732
1.660253,224385.68,211635,198974.68,186434.86,174045.7,229127.04,216307.21,203567.21,190937.49,178448.51,-1.64E-27,1.1946341,7289.0787
1.670253,223987.26,211432.21,198965.26,186615.19,174410.81,228738.29,216114.27,203568.13,191128.95,178825.83,2.57E-27,1.2087895,7289.0845
1.680253,223743.23,211304.13,198951.81,186714.28,174619.56,228515.41,216007.28,203575.84,191249.42,179056.3,2.13E-27,1.2230248,7289.09
1.690253,224513.53,211681.07,198940.01,186321.08,173855.01,229322.1,216419.53,203597.55,190887.19,178319.5,3.21E-27,1.2373401,7289.0952
1.700253,223244.71,211034.94,198909.4,186894.59,175017.02,228092.76,215813.42,203608.44,191504.61,179528.72,-4.16E-28,1.2517352,7289.1007
1.710253,224773.27,211786.03,198892.15,186123.45,173511.8,229683.43,216624.61,203647.82,190785.22,178068.99,-4.15E-29,1.2662101,7289.1052
1.720253,223038.47,210900.98,198847.02,186902.64,175093.88,228010.34,215801.9,203666.99,191631.95,179723.1,-9.65E-28,1.2807647,7289.1104
1.730253,224677.79,211701.96,198819.52,186062.25,173461.9,229735.21,216686.01,203718.55,190864.95,178157.29,5.24E-28,1.2953991,7289.1145
1.740253,223144.84,210912.05,198764.09,186727.6,174829.26,228288.79,215982.81,203751.12,191620.7,179618.5,4.52E-27,1.310113,7289.1191
1.750253,224271.56,211450.89,198722.03,186115.63,173662.35,229522.03,216625.88,203809.73,191104.56,178541.36,8.54E-27,1.3249065,7289.1229
1.760253,223462.87,211018.05,198660.76,186419.05,174321,228825.03,216303.99,203859.12,191518.8,179311.41,2.80E-27,1.3397795,7289.1268
1.770253,223702.75,211107.74,198602.16,186215.1,173975.63,229190.2,216517.19,203921.7,191433.14,179080.92,4.36E-28,1.3547319,7289.1303
1.780253,223820.22,211133.88,198538.22,186062.93,173737.75,229442.26,216676.14,203988.28,191408.76,178967.63,2.40E-27,1.3697638,7289.1335
1.790253,223158.73,210767.76,198464.14,186275.6,174229.83,228922.72,216450.75,204054.02,191760.56,179598.42,9.19E-28,1.3848749,7289.1367
1.800253,224043.53,211174.37,198398.4,185746.63,173250.09,229960.68,217007.82,204134.7,191372.72,178753.25,-1.08E-27,1.4000653,7289.1393
1.810253,222793.96,210510.09,198312.67,186228.71,174285.21,228867.2,216498.78,204204.24,192010.94,179946.22,4.29E-28,1.4153349,7289.1422
