X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
27.440253,481701.04,422675.23,336710.22,238124.19,141235.32,357994.68,262140.67,164589.84,79189.864,19788.417,5.77E-29,36.783248,7288.6031,-0.00021804,-0.014103014,-0.000419733
27.450253,481699.81,422693.2,336758.51,238202.32,141331.21,357897.96,262062.51,164542.11,79172.801,19790.594,1.92E-29,36.820367,7288.6032,-0.000218183,-0.013977877,-0.000419616
27.460253,481699.25,422711.69,336806.56,238279.25,141425.14,357803.3,261985.66,164494.72,79155.277,19792.108,1.23E-29,36.857498,7288.6033,-0.000218324,-0.013879826,-0.000419504
27.470253,481699.28,422730.65,336854.45,238355.21,141517.49,357710.31,261909.85,164447.56,79137.333,19793.047,4.96E-29,36.894642,7288.6034,-0.000218465,-0.013807896,-0.000419395
27.480253,481699.92,422750.21,336902.39,238430.5,141608.57,357618.68,261834.81,164400.45,79118.869,19793.384,-9.25E-30,36.931799,7288.6034,-0.000218605,-0.01376083,-0.000419289
27.490253,481701.09,422770.3,336950.48,238505.39,141698.79,357527.97,261760.25,164353.25,79099.92,19793.213,-1.11E-29,36.968968,7288.6034,-0.000218745,-0.013737106,-0.000419185
27.500253,481702.64,422790.83,336998.8,238580.19,141788.62,357437.7,261685.83,164305.87,79080.57,19792.673,4.41E-29,37.006149,7288.6033,-0.000218886,-0.013734966,-0.000419083
27.510253,481704.57,422811.88,337047.56,238655.21,141878.46,357347.47,261611.25,164258.12,79060.737,19791.762,-9.25E-29,37.043343,7288.6032,-0.000219027,-0.013752444,-0.000418982
27.520253,481706.84,422833.48,337096.91,238730.78,141968.72,357256.84,261536.16,164209.81,79040.408,19790.539,1.02E-28,37.08055,7288.603,-0.00021917,-0.013787401,-0.000418881
27.530253,481709.26,422855.48,337146.93,238807.21,142059.94,357165.25,261460.21,164160.86,79019.686,19789.166,-6.08E-29,37.117769,7288.6029,-0.000219315,-0.013837557,-0.00041878
27.540253,481711.81,422877.93,337197.79,238884.84,142152.53,357072.28,261383.07,164111.07,78998.531,19787.679,-2.02E-29,37.155,7288.6027,-0.000219462,-0.013900529,-0.000418677
27.550253,481714.47,422900.89,337249.7,238964,142246.91,356977.51,261304.4,164060.26,78976.886,19786.099,-1.50E-29,37.192244,7288.6024,-0.000219613,-0.013973864,-0.000418573
27.560253,481717.08,422924.25,337302.72,239044.99,142343.59,356880.4,261223.87,164008.32,78954.849,19784.582,8.85E-30,37.229501,7288.6022,-0.000219766,-0.014055079,-0.000418465
27.570253,481719.55,422947.98,337356.98,239128.13,142442.99,356780.5,261141.15,163955.1,78932.43,19783.204,-5.35E-29,37.26677,7288.6019,-0.000219923,-0.014141697,-0.000418354
