X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
5.090253,429822.99,348989.16,254621.27,159636.94,76953.775,406221.16,319770.37,223925.74,131555.86,55529.364,-1.19E-27,7.2610692,7288.5303,-2.41E-05,0.005647962,-0.000408438
5.100253,429336.24,348695.99,254663.59,160013.7,77520.974,405539.33,319297.46,223796.28,131761.22,55917.708,-1.01E-26,7.2867001,7288.5307,-2.44E-05,0.005784095,-0.00040692
5.110253,427205.34,347207.03,254389.75,161007.14,79312.886,403341.12,317948.19,223729.18,132889.95,57636.355,4.60E-28,7.3123641,7288.5315,-2.44E-05,0.005784221,-0.000401306
5.120253,430330.72,349537.89,255100.07,159980.33,77141.752,406042.87,319452.18,223490.76,131070.1,55101.704,-4.94E-27,7.3380611,7288.5306,-2.53E-05,0.005643445,-0.000408898
5.130253,429111.6,348699.03,254980.94,160607.62,78229.359,404715.85,318617.01,223412.58,131701.92,56084.425,4.89E-27,7.363791,7288.5311,-2.54E-05,0.005357768,-0.000405578
5.140253,427646.82,347682.04,254807,161311.68,79486.058,403176.4,317665.96,223350.57,132470.23,57264.917,2.09E-27,7.3895538,7288.5315,-2.54E-05,0.004925348,-0.000401686
5.150253,430696.11,349951.45,255484.43,160283.16,77335.723,405848.39,319162.76,223135.33,130700.56,54792.88,2.85E-27,7.4153494,7288.5305,-2.63E-05,0.004346031,-0.000409146
5.160253,428865.56,348652.67,255220.93,161106.53,78845.638,403996.53,318039.32,223110.15,131693.04,56271.993,3.04E-27,7.4411778,7288.5309,-2.62E-05,0.003620789,-0.000404342
5.170253,428122.82,348148.02,255156.74,161497.91,79520.492,403173.22,317519.29,223052.62,132070.33,56869.549,2.92E-27,7.4670388,7288.531,-2.63E-05,0.002752902,-0.000402315
5.180253,430909.68,350217.91,255762.38,160535.21,77528.536,405645.2,318912.19,222870.82,130458.08,54610.93,-1.83E-27,7.4929324,7288.5298,-2.70E-05,0.001747191,-0.000409177
5.190253,428620.2,348570.05,255381.36,161492.67,79342.559,403413.89,317586.49,222895.14,131725.38,56462.781,-1.11E-26,7.5188585,7288.5303,-2.67E-05,0.000609701,-0.00040328
5.200253,428606.39,348583.81,255430.07,161570.5,79430.445,403313.05,317499.5,222840.08,131706.87,56471.979,-1.83E-27,7.5448172,7288.5299,-2.69E-05,-0.000651302,-0.000403135
5.210253,430972.86,350337.39,255932.48,160733.82,77717.111,405436.7,318703.29,222698.71,130342.6,54554.567,-1.23E-27,7.5708082,7288.5288,-2.75E-05,-0.002026308,-0.000408997
5.220253,428397.54,348468.09,255468.41,161760.34,79705.732,402985.62,317267.19,222764.28,131785.33,56638.749,-1.34E-26,7.5968315,7288.5292,-2.70E-05,-0.003504653,-0.000402443
5.230253,429073.03,348973.66,255626.65,161544.82,79241.027,403565.06,317586.19,222708.62,131390.87,56091.509,2.11E-27,7.6228871,7288.5286,-2.72E-05,-0.005073746,-0.000404074
5.240253,430897.44,350321.62,256003.7,160883.95,77902.688,405221.93,318531.56,222610.82,130343.58,54613.674,7.23E-28,7.6489749,7288.5275,-2.77E-05,-0.006720188,-0.000408621
5.250253,428218.31,348366.4,255495.96,161915.61,79933.974,402714.26,317076.83,222705.67,131855.87,56782.484,-1.07E-26,7.6750948,7288.5279,-2.71E-05,-0.008429645,-0.000401862
5.260253,429502.24,349308.07,255754.32,161445.42,78985.803,403889.07,317749.35,222645.62,131127.3,55743.825,-5.76E-27,7.7012468,7288.527,-2.74E-05,-0.010186337,-0.000405055
5.270253,430704.43,350192.64,255994.13,160997.23,78090.25,404996.29,318386.21,222590.55,130441.26,54770.314,-4.29E-27,7.7274308,7288.5261,-2.77E-05,-0.011974205,-0.000408072
5.280253,428100.85,348285.91,255484.06,161974.96,80038.233,402588.36,316999.15,222700.28,131917.92,56878.226,3.47E-27,7.7536467,7288.5264,-2.71E-05,-0.013776601,-0.000401546
5.290253,429878.75,349584,255827.92,161303.46,78703.556,404239.46,317952.44,222631.88,130915.3,55440.255,-7.05E-27,7.7798945,7288.5254,-2.75E-05,-0.015576046,-0.000406001
5.300253,430422.46,349980.69,255928.95,161090.17,78287.286,404752.98,318252.08,222615.02,130608.76,55000.245,2.87E-27,7.806174,7288.5248,-2.75E-05,-0.01735536,-0.000407382
5.310253,428060.06,348247.21,255456.77,161962.8,80039.365,402585.11,317008.88,222724.27,131952.03,56912.895,3.96E-27,7.8324853,7288.5251,-2.70E-05,-0.019097205,-0.000401486
5.320253,430192.94,349804.36,255867.32,161153.52,78434.6,404569.52,318156.09,222643.93,130749.07,55187.537,-1.25E-26,7.8588282,7288.524,-2.74E-05,-0.020784093,-0.000406839
5.330253,430085.54,349721.48,255837.6,161181.83,78502.117,404484.86,318112.13,222657.92,130814.69,55274.883,-9.14E-27,7.8852027,7288.5236,-2.74E-05,-0.022399412,-0.000406587
5.340253,428106.3,348268.7,255439.49,161908.39,79965.103,402673.73,317075.08,222751.79,131940.31,56877.122,7.32E-28,7.9116088,7288.5239,-2.69E-05,-0.023926852,-0.000401658
5.350253,430440.75,349976.71,255894.89,161030.06,78217.039,404835.69,318322.04,222656.9,130619.26,54988.109,1.10E-27,7.9380463,7288.5228,-2.74E-05,-0.025350641,-0.000407509
5.360253,429730.33,349452.79,255750.56,161291.15,78742.097,404186.31,317950.08,222692.53,131026.21,55563.67,4.94E-27,7.9645152,7288.5228,-2.72E-05,-0.026656394,-0.000405732
5.370253,428244.35,348364.57,255456.17,161842.45,79846.676,402819.23,317164.8,222757.86,131868.36,56766.23,4.68E-28,7.9910154,7288.523,-2.69E-05,-0.027830469,-0.000402024
5.380253,430622.81,350111.53,255932.62,160963.93,78083.343,405001.41,318416.86,222647.35,130514.72,54840.815,6.81E-28,8.0175468,7288.522,-2.74E-05,-0.028860382,-0.000407964
5.390253,429392.98,349210.94,255696.01,161434.31,79011.96,403854.89,317752.76,222694.72,131212.2,55836.68,7.71E-27,8.0441095,7288.5223,-2.71E-05,-0.029735432,-0.00040486
5.400253,428472.49,348542.91,255526.44,161793.74,79715.425,402986.1,317246.55,222721.23,131727.09,56581.025,-5.23E-27,8.0707032,7288.5224,-2.70E-05,-0.030446032,-0.000402537
5.410253,430743.24,350220.09,255999.37,160979.15,78057.526,405040.06,318415.13,222595.99,130424.35,54741.913,-3.98E-27,8.097328,7288.5216,-2.75E-05,-0.030984241,-0.000408176
5.420253,429105.91,349027.24,255696.79,161622.55,79312.547,403492.37,317512.13,222645.62,131346.2,56067.235,1.54E-26,8.1239838,7288.5221,-2.72E-05,-0.031344151,-0.000404019
5.430253,428781.92,348804.23,255663.24,161786.05,79599.735,403141.67,317293.45,222626.7,131514.09,56328.239,6.14E-27,8.1506705,7288.5222,-2.73E-05,-0.031521212,-0.000403144
5.440253,430808.23,350312.48,256108.44,161090.52,78153.133,404937,318301.71,222489.84,130338.84,54686.147,4.79E-28,8.177388,7288.5216,-2.78E-05,-0.03151284,-0.000408132
5.450253,428894.95,348925.11,255767.93,161860.53,79640.023,403105.3,317226.47,222533.6,131408.81,56234.212,4.19E-27,8.2041363,7288.5223,-2.75E-05,-0.031318551,-0.000403249
5.460253,429156.9,349140.72,255871.13,161835.84,79522.499,403258.85,317285.69,222466.81,131234.35,56020.421,1.19E-26,8.2309154,7288.5224,-2.77E-05,-0.030939313,-0.000403792
5.470253,430824.83,350396,256265.89,161302.08,78372.147,404690.64,318073.14,222323.63,130251.89,54667.719,7.39E-28,8.257725,7288.522,-2.83E-05,-0.030378182,-0.000407842
5.480253,428777.16,348917.99,255915.18,162145.49,79985.656,402704.98,316900.94,222355.39,131389.32,56323.748,1.38E-26,8.2845653,7288.5229,-2.80E-05,-0.029640187,-0.000402588
5.490253,429575.62,349536.39,256145.59,161950.72,79499.272,403318.23,317212.19,222242.68,130900.19,55675.196,-4.51E-27,8.311436,7288.5229,-2.84E-05,-0.028731741,-0.000404427
5.500253,430800.01,350474.32,256469.9,161606.74,78704.871,404312.41,317737.88,222100.37,130161.02,54680.975,-3.08E-28,8.3383372,7288.5228,-2.89E-05,-0.027661263,-0.000407329
5.510253,428759.78,349008.57,256134.58,162467.29,80336.151,402306.94,316547.39,222116.32,131286.35,56330.084,7.95E-28,8.3652688,7288.5238,-2.87E-05,-0.026438834,-0.000402064
5.520253,430011.87,349968.38,256473.4,162129,79537.23,403309.46,317071.36,221963.87,130530.28,55313.888,2.05E-27,8.3922307,7288.5238,-2.92E-05,-0.025075685,-0.000405
5.530253,430740.33,350547.34,256711.07,161987.06,79130.801,403825.8,317315.48,221830.92,130067.55,54720.746,-6.99E-27,8.4192228,7288.524,-2.96E-05,-0.023584794,-0.000406633
5.540253,428840.36,349189.25,256413.23,162809.32,80674.523,401930.03,316183.41,221829.63,131107.41,56255.47,5.94E-27,8.4462451,7288.5251,-2.95E-05,-0.021980316,-0.000401698
5.550253,430437.44,350409.03,256834.08,162360.19,79635.017,403231.63,316870.87,221647.33,130147.95,54959.656,4.98E-27,8.4732975,7288.5251,-3.01E-05,-0.020277209,-0.000405475
5.560253,430651.97,350611.86,256973.87,162417.04,79620.435,403264.41,316834.67,221532.68,129976.04,54782.335,5.38E-27,8.5003799,7288.5255,-3.05E-05,-0.018491739,-0.000405806
5.570253,429008.01,349443.74,256731.02,163150.16,80981.473,401595.03,315830.82,221514.86,130867.52,56109.195,-1.80E-27,8.5274923,7288.5267,-3.04E-05,-0.016640765,-0.000401503
5.580253,430824.7,350828.74,257202.2,162626.6,79783.496,403092.74,316626.41,221315.49,129778.86,54635.381,6.45E-27,8.5546346,7288.5267,-3.11E-05,-0.014741498,-0.000405823
5.590253,430541.11,350662.87,257238.69,162864.93,80137.934,402669.06,316330.65,221227.52,129893.2,54861.258,4.44E-27,8.5818067,7288.5274,-3.13E-05,-0.012811919,-0.000404908
5.600253,429245.37,349749.53,257063.21,163465.93,81237.226,401322.82,315513.45,221195.6,130587.15,55905.977,-1.31E-27,8.6090086,7288.5284,-3.13E-05,-0.010869942,-0.000401481
5.610253,431149.2,351198.94,257550.34,162905.71,79967.379,402908.17,316359.5,220993.65,129448.42,54361.597,-3.79E-27,8.6362402,7288.5285,-3.20E-05,-0.008933356,-0.000406031
5.620253,430414.43,350694.94,257484.5,163296.54,80644.476,402084.19,315841.53,220939.16,129826.48,54952.877,-2.02E-27,8.6635014,7288.5294,-3.21E-05,-0.007020113,-0.000404005
5.630253,429531.03,350080.77,257383.4,163733.01,81423.707,401132.23,315254.54,220896.76,130289.65,55663.995,2.31E-27,8.6907922,7288.5303,-3.22E-05,-0.005147456,-0.000401627
5.640253,431391.8,351494.99,257852.19,163173.13,80167.558,402698.24,316094.6,220707.07,129179.24,54154.698,5.89E-27,8.7181124,7288.5304,-3.29E-05,-0.003332025,-0.000406098
5.650253,430279.36,350703.77,257691.57,163678.94,81102.037,401553.57,315404.42,220690.38,129782.57,55052.083,-9.63E-27,8.7454622,7288.5314,-3.28E-05,-0.001590034,-0.000403161
5.660253,429841.89,350411.19,257666.61,163930.92,81526.872,401037.54,315073.91,220641.63,129998.64,55402.873,-1.08E-27,8.7728412,7288.5321,-3.29E-05,6.36E-05,-0.000401929
5.670253,431540.13,351698.58,258085.59,163405.81,80363.905,402485.09,315855.77,220477.91,128988.77,54025.616,-9.34E-27,8.8002496,7288.5321,-3.35E-05,0.001614958,-0.000406034
5.680253,430144.14,350687.3,257843.97,163984.01,81477.267,401115.93,315051.51,220500.21,129766.06,55153.135,-2.10E-27,8.8276872,7288.5331,-3.33E-05,0.003051089,-0.000402434
5.690253,430155.24,350716.69,257892.12,164045.04,81538.908,401046.16,314985.15,220449.14,129735.55,55141.829,-9.20E-27,8.8551539,7288.5336,-3.35E-05,0.004360788,-0.000402363
5.700253,431589.42,351799.38,258234.99,163585,80538.178,402289.4,315663.36,220322.57,128887.6,53979.043,-1.32E-27,8.8826498,7288.5336,-3.40E-05,0.00553414,-0.000405858
5.710253,430017.57,350646.51,257931.62,164191.57,81745.028,400800.79,314806.45,220381.52,129778.45,55249.699,1.61E-27,8.9101746,7288.5345,-3.37E-05,0.00656262,-0.000401873
5.720253,430450.53,350977.54,258045.75,164068.72,81459.98,401156.62,314993.41,220331.49,129517.51,54898.119,1.05E-26,8.9377284,7288.5347,-3.39E-05,0.007439726,-0.000402901
5.730253,431542.51,351795.98,258293.34,163698.82,80676.643,402127.28,315531.13,220249.56,128878.33,54013.206,2.70E-28,8.9653111,7288.5346,-3.42E-05,0.008160398,-0.000405593
5.740253,429908.51,350585.75,257951.64,164291.63,81891.166,400625.19,314681.65,220339.34,129817.42,55335.062,-4.61E-27,8.9929227,7288.5353,-3.38E-05,0.008721229,-0.00040151
5.750253,430710.68,351179.96,258121.45,164004.69,81299.202,401357.51,315093.84,220292.55,129355.82,54685.817,-3.49E-27,9.0205629,7288.5352,-3.40E-05,0.009120918,-0.000403504
5.760253,431409.44,351695.99,258262.98,163743.85,80772.045,402007.89,315464.24,220258.29,128955.19,54120.124,3.32E-28,9.0482319,7288.5351,-3.42E-05,0.009359594,-0.000405264
5.770253,429825.38,350512.67,257908.98,164285.66,81914.115,400591.7,314676.72,220369.97,129876.77,55402.44,-3.49E-27,9.0759295,7288.5356,-3.37E-05,0.009439129,-0.000401357
5.780253,430923.1,351317.11,258122.07,163865.42,81074.598,401627.52,315271.34,220327.17,129255.03,54514.941,6.66E-28,9.1036556,7288.5352,-3.39E-05,0.009363372,-0.00040413
5.790253,431206.53,351515.45,258155.68,163725.86,80824.655,401932.14,315458.4,220338.85,129104.49,54286.278,-7.90E-27,9.1314102,7288.535,-3.39E-05,0.009137438,-0.000404895
5.800253,429775.69,350437.9,257816.21,164186.62,81825.116,400688.15,314778.4,220461.07,129946.58,55445.311,2.86E-27,9.1591933,7288.5353,-3.34E-05,0.008768089,-0.000401412
5.810253,431080.37,351389.49,258059.17,163672.35,80811.981,401936.74,315501.41,220421.47,129212.7,54390.911,4.27E-27,9.1870046,7288.5346,-3.37E-05,0.008263744,-0.00040473
5.820253,430955.23,351277.62,257991.69,163659.28,80842.248,401892.72,315500.24,220472.85,129305.62,54493.623,5.01E-27,9.2148443,7288.5344,-3.35E-05,0.007633787,-0.000404506
5.830253,429765.8,350374.38,257692.6,164017.72,81646.986,400889.03,314961.86,220592.72,130013.92,55457.748,3.07E-28,9.2427122,7288.5345,-3.31E-05,0.006888985,-0.000401649
5.840253,431180.64,351404.71,257952,163454.16,80542.843,402249.21,315752.24,220554.1,129219.8,54314.374,-1.04E-26,9.2706082,7288.5338,-3.33E-05,0.006041288,-0.000405258
5.850253,430680.62,351011.19,257798.01,163565.74,80839.039,401875.24,315568.95,220635.16,129532.83,54720.888,-8.79E-27,9.2985323,7288.5336,-3.30E-05,0.005103201,-0.000404113
5.860253,429800.61,350336.48,257562.36,163810.12,81411.638,401158.39,315193.35,220739.36,130063.97,55434.735,5.53E-28,9.3264844,7288.5335,-3.27E-05,0.004088212,-0.000402032
5.870253,431227.48,351376.6,257825.63,163244.08,80301.488,402526.2,315987.75,220698.45,129261.83,54281.415,3.70E-27,9.3544645,7288.5327,-3.29E-05,0.003010416,-0.000405669
5.880253,430409.74,350748.03,257605.88,163471.67,80833.793,401860.36,315638.72,220796.5,129757.41,54945.135,2.06E-27,9.3824724,7288.5326,-3.26E-05,0.001883993,-0.000403729
5.890253,429883.42,350338.77,257452.38,163599.82,81156.672,401453.76,315433.77,220872.37,130081.36,55372.538,-6.09E-28,9.4105081,7288.5324,-3.23E-05,0.000723618,-0.000402512
5.900253,431229.38,351323.68,257708.36,163076.64,80121.774,402729.98,316171.17,220825.37,129320.43,54284.184,-1.67E-27,9.4385716,7288.5317,-3.25E-05,-0.000456051,-0.000405927
5.910253,430169.61,350520.5,257447.78,163405.41,80847.377,401826.54,315681.88,220926.39,129950.22,55143.524,4.62E-27,9.4666627,7288.5317,-3.22E-05,-0.001640749,-0.000403363
5.920253,430015.57,350394.56,257389.5,163423.96,80921.495,401730.65,315642.66,220963.03,130051.83,55269.125,1.74E-27,9.4947815,7288.5314,-3.20E-05,-0.002816235,-0.000403036
5.930253,431198.62,351267.08,257628.79,162984.22,80033.839,402827.46,316268.76,220906.27,129375.49,54311.912,1.17E-27,9.5229278,7288.5308,-3.23E-05,-0.003968886,-0.000406008
5.940253,429984.99,350358.59,257354.21,163394,80900.125,401752.83,315672.09,220996.33,130084.42,55295.198,-5.73E-27,9.5511016,7288.5309,-3.19E-05,-0.005085912,-0.000403022
5.950253,430195.95,350514.26,257397.66,163317.08,80743.421,401946.86,315782.36,220985.59,129963.91,55124.656,-6.98E-27,9.5793027,7288.5307,-3.20E-05,-0.006155036,-0.000403549
5.960253,431149.71,351228.04,257612.63,162993.62,80061.149,402793.42,316253.25,220916.17,129407.41,54352.238,-4.54E-28,9.6075312,7288.5302,-3.22E-05,-0.007165118,-0.000405898
5.970253,429876.22,350287.04,257350.52,163460.13,81009.321,401621.51,315587.33,220982.75,130137.96,55383.141,-3.77E-27,9.635787,7288.5305,-3.19E-05,-0.008106202,-0.000402711
5.980253,430420.53,350703.76,257495.1,163307.55,80654.128,402066.48,315821.65,220920.02,129810.48,54941.926,-4.78E-27,9.66407,7288.5303,-3.22E-05,-0.008969247,-0.000404
5.990253,431097.57,351225.43,257679.85,163123.28,80218.166,402612.91,316106.68,220836.41,129399.33,54392.677,-1.30E-27,9.6923801,7288.53,-3.24E-05,-0.009746743,-0.000405599
6.000253,429857.21,350322.77,257454.17,163619.56,81187.086,401420.23,315412.44,220869.52,130095.85,55395.793,-2.50E-27,9.7207173,7288.5305,-3.22E-05,-0.010432576,-0.000402431
6.010253,430681.95,350963.12,257692.13,163414.75,80676.786,402062.92,315738.76,220754.24,129590,54726.663,8.64E-29,9.7490814,7288.5303,-3.26E-05,-0.011021828,-0.000404345
6.020253,431055.79,351273.5,257842.33,163381.14,80508.809,402282.75,315822.24,220656.72,129339.04,54422.052,-1.19E-27,9.7774725,7288.5303,-3.29E-05,-0.011511336,-0.000405125
6.030253,429933.95,350473.13,257672.75,163879.2,81438.837,401143.53,315140.79,220649.66,129951.63,55328.188,-1.19E-28,9.8058905,7288.5309,-3.28E-05,-0.011899382,-0.000402186
6.040253,430969.48,351285.87,257989.66,163646.99,80824.033,401921.18,315523.4,220485.58,129307.15,54487.518,-1.04E-26,9.8343353,7288.5308,-3.34E-05,-0.012185581,-0.000404553
6.050253,431035.1,351380.27,258102.45,163763.64,80925.83,401812.05,315405.17,220376.36,129220.3,54431.654,8.49E-27,9.8628068,7288.5311,-3.37E-05,-0.012371324,-0.000404503
6.060253,430103.94,350735,258003.03,164236.14,81762.433,400793.65,314775.23,220326.2,129708.1,55182.435,-6.33E-28,9.8913049,7288.5318,-3.37E-05,-0.012459345,-0.000401973
6.070253,431269.51,351659.07,258378.77,164000.7,81096.934,401638.96,315177.73,220121.25,128972.79,54235.677,-5.69E-27,9.9198296,7288.5318,-3.44E-05,-0.01245367,-0.000404601
6.080253,431042.48,351546.73,258452.71,164255.74,81451.136,401221.72,314872.53,220004.35,129043.43,54415.996,3.26E-27,9.9483809,7288.5324,-3.47E-05,-0.012359944,-0.00040377
6.090253,430356.53,351095.14,258431.15,164677.73,82148.08,400380.71,314328.09,219912.05,129377.02,54967.417,2.51E-28,9.9769586,7288.5331,-3.48E-05,-0.012184889,-0.000401793
6.100253,431566.44,352064.25,258841.38,164460.66,81484.955,401226.8,314716.19,219677.76,128603.17,53984.062,-1.08E-28,10.005563,7288.5333,-3.56E-05,-0.011936327,-0.000404483
6.110253,431080.85,351767.09,258876.56,164832.22,82057.053,400543.09,314251.9,219558.66,128815.13,54373.054,-2.21E-27,10.034193,7288.5341,-3.59E-05,-0.011623367,-0.00040297
6.120253,430674.17,351531.64,258933.95,165182.57,82578.992,399922.04,313820.22,219428.81,128977.95,54697.766,9.12E-28,10.06285,7288.5349,-3.62E-05,-0.011255805,-0.000401645
6.130253,431844.18,352479.18,259351.95,165001.53,81966.99,400707.06,314164.09,219179.49,128218.47,53746.222,2.52E-27,10.091533,7288.5352,-3.70E-05,-0.010844214,-0.000404206
6.140253,431149.41,352029.76,259350.1,165459.86,82708.475,399815.52,313579.1,219064.47,128547.5,54304.05,-4.76E-27,10.120242,7288.5362,-3.72E-05,-0.010399993,-0.000402151
6.150253,431034.5,352016.23,259481.3,165722.55,83032.818,399440.88,313279.21,218904.76,128536.22,54392.254,2.96E-27,10.148977,7288.537,-3.77E-05,-0.009934745,-0.000401529
6.160253,432087.66,352880.01,259880.06,165590.34,82513.358,400111.91,313555.27,218656.27,127840.88,53535.062,3.30E-28,10.177738,7288.5374,-3.84E-05,-0.009460442,-0.00040379
6.170253,431244.36,352319.06,259844.69,166100.51,83365.779,399083.3,312895.02,218551.7,128256.56,54212.846,4.18E-27,10.206525,7288.5385,-3.86E-05,-0.008989337,-0.000401366
6.180253,431412.64,352517.2,260039.1,166265.55,83483.738,398964.26,312736.82,218372.17,128080.47,54071.863,-7.71E-27,10.235338,7288.5393,-3.91E-05,-0.008533371,-0.000401445
6.190253,432284.38,353243.74,260393.47,166189.72,83088.661,399480.25,312928.77,218140.5,127492.44,53361.609,-3.64E-28,10.264176,7288.5398,-3.99E-05,-0.00810441,-0.000403268
6.200253,431359.88,352617.19,260329.89,166714.68,83988.306,398391.83,312242,218052.07,127960.36,54105.152,-1.24E-27,10.293041,7288.5409,-4.00E-05,-0.007714029,-0.000400661
6.210253,431783.65,353002.48,260572.65,166778.67,83905.07,398520.31,312225.84,217864.12,127639.86,53757.793,6.91E-27,10.321931,7288.5415,-4.06E-05,-0.007373003,-0.000401394
6.220253,432425.56,353550.48,260861.32,166761.71,83655.261,398853.94,312324.97,217663.91,127192.88,53233.984,7.56E-28,10.350846,7288.5421,-4.12E-05,-0.007091597,-0.000402679
6.230253,431489.02,352906.23,260776.5,167265.29,84538.122,397783.5,311659.78,217595.98,127676.99,53987.666,-7.74E-28,10.379787,7288.5431,-4.13E-05,-0.006879254,-0.000400081
6.240253,432124.6,353442.54,261049.94,167231.55,84272.152,398135.16,311776.71,217411.31,127241.45,53469.652,-7.14E-28,10.408754,7288.5435,-4.18E-05,-0.006744209,-0.000401377
6.250253,432506.88,353785.22,261257.12,167271.44,84177.05,398273.54,311781.55,217254.48,126957.73,53156.715,-2.15E-27,10.437746,7288.544,-4.23E-05,-0.006693815,-0.000402068
6.260253,431624.51,353169.98,261159.42,167721.2,84983.669,397293.51,311181.69,217209.49,127422.74,53867.292,1.24E-27,10.466763,7288.5449,-4.23E-05,-0.006734172,-0.000399656
6.270253,432416.2,353812.76,261444.62,167599.51,84565.143,397829.86,311414.19,217039.04,126907.82,53223.97,-6.95E-27,10.495805,7288.5451,-4.29E-05,-0.006869887,-0.000401394
6.280253,432528.63,353939.17,261561.24,167690.62,84623.096,397774.13,311329.67,216933.65,126796.94,53130.411,6.99E-28,10.524873,7288.5455,-4.31E-05,-0.007104425,-0.000401477
6.290253,431759.37,353395.35,261459.97,168060.17,85302.912,396946.32,310831.39,216911.81,127210.52,53750.476,2.20E-28,10.553965,7288.5461,-4.31E-05,-0.007439705,-0.000399408
6.300253,432644,354095.34,261738.38,167866.08,84771.391,397617.67,311154.63,216764.78,126655.23,53033.106,6.02E-27,10.583083,7288.5461,-4.36E-05,-0.007876031,-0.000401439
6.310253,432495.55,354010.37,261762.65,168000.17,84970.727,397381.78,310990.87,216714.27,126713.93,53151.793,8.28E-27,10.612226,7288.5464,-4.37E-05,-0.008412444,-0.000400944
6.320253,431887.39,353573.49,261667.49,168270.98,85485.544,396753.13,310620.47,216713.49,127048.71,53642.666,1.78E-28,10.641394,7288.5467,-4.37E-05,-0.009046322,-0.00039934
6.330253,432799.09,354280.4,261922.39,168024.71,84887.008,397502.29,311004.13,216596.55,126492.4,52904.549,-3.58E-28,10.670586,7288.5465,-4.41E-05,-0.009773483,-0.000401505
6.340253,432416.28,354003.76,261859.83,168191.97,85207.677,397110.95,310775.08,216599.48,126705.38,53214.018,-3.57E-27,10.699803,7288.5466,-4.40E-05,-0.010588515,-0.000400498
6.350253,432003.59,353700.38,261780.22,168354.34,85533.975,396710.71,310547.46,216615.51,126940.46,53547.901,8.54E-28,10.729045,7288.5467,-4.39E-05,-0.01148441,-0.000399442
6.360253,432878.45,354366.59,261998,168079.39,84917.426,397477.24,310957.85,216532.27,126420.02,52840.596,-2.10E-27,10.758312,7288.5462,-4.42E-05,-0.012452834,-0.000401578
6.370253,432302.68,353930.72,261860.78,168269.37,85333.009,396963.47,310679.96,216582.53,126761.51,53307.211,2.15E-27,10.787603,7288.5462,-4.40E-05,-0.013484405,-0.000400158
