X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm)
1.010253,300813.19,258361.62,215692.51,173918.34,134151.61,309276.58,266907.73,224096.76,181963.75,141628.74,1.07E-25,0.66571331,7289.0728
1.020253,320843.05,268734.67,215878.14,164386.89,116374.32,329372.63,277490.2,224504.46,172541.72,123728.31,-1.57E-25,0.67872347,7289.0792
1.030253,337220.2,277075.34,215459.02,155721.96,101214.84,345804.98,286047.17,224320.21,163993.91,108438.09,3.32E-26,0.69185486,7289.0864
1.040253,289279.41,251738.09,214161.67,177311.38,141948.48,297284.31,259761.59,222040.71,184888.32,149071.03,-4.02E-25,0.70510734,7289.111
1.050253,349788.9,284135.43,216224.34,150546.94,91594.585,358304.78,293183.96,225191.83,158844.25,98657.064,-3.68E-25,0.71848078,7289.1064
1.060253,298978.53,257451.28,215738.77,174880.41,135915.66,306856.15,265392.04,223543.36,182356.42,142877.52,-6.43E-26,0.73197503,7289.132
1.070253,325400.95,271332.17,216341.12,162807.63,113111.53,333398.99,279573.81,224463.83,170462.65,119963.86,6.48E-25,0.74558998,7289.1365
1.080253,332276.61,274689.1,215880.02,158761.39,106245.23,340217.04,282932.06,224009.73,166378.34,112966.21,8.24E-27,0.75932547,7289.1461
1.090253,294237.93,254499.34,214658.64,175622.39,138297.18,301712.77,262009.18,222031.77,182693.06,144905.55,2.96E-25,0.77318139,7289.1675
1.100253,347788.27,283120.02,216334,151700.85,93491.185,355713.37,291509.37,224637.77,159391.85,100064.86,4.83E-25,0.78715758,7289.1642
1.110253,297986.1,256964.85,215774.73,175416.66,136891.57,305344.85,264374.18,223053.38,182389.77,143390.66,2.50E-26,0.80125392,7289.1886
1.120253,329075.72,273412.95,216672.23,161468.01,110414.74,336630.45,281223.04,224371.33,168704.24,116850.7,5.50E-27,0.81547027,7289.191
1.130253,327694.8,272446.57,216182.22,161451.1,110802.54,335143.72,280135.44,223756.64,168570.73,117141.11,-1.22E-25,0.8298065,7289.2017
1.140253,299127.61,257203.34,215096.51,173876.67,134613.35,306256.68,264385.04,222147.22,180619.38,140877.68,-2.97E-26,0.84426247,7289.2193
1.150253,345351.6,281849.27,216391.41,152997.68,95687.735,352885.35,289792.72,224244.98,160282.75,101946.62,6.74E-25,0.85883805,7289.2166
1.160253,297719.73,256808.46,215733.03,175486.07,137060.19,304804.08,263938.33,222734.99,182192.89,143310.87,3.75E-25,0.8735331,7289.2391
1.170253,331842.49,274929.14,216811.35,160298.9,108201.62,339198.21,282554.29,224330.2,167350.92,114441.45,1.69E-25,0.88834748,7289.2391
1.180253,323502.86,270323.85,216296.81,163678.51,114725.7,330754.79,277775.51,223632,170593.52,120929.35,1.87E-25,0.90328107,7289.2502
1.190253,303769.82,259717.9,215393.13,172042.56,130913.22,310856.95,266879.44,222425.91,178750.9,137108.93,-5.47E-26,0.91833372,7289.264
1.200253,342542.49,280328.62,216335.76,154318.56,98031.672,349993.28,288154.39,224066.78,161504.74,104242.54,-9.85E-26,0.93350531,7289.2618
1.210253,298069.39,256910.98,215583.88,175099.13,136467.75,305208.36,264097.82,222641.61,181857.1,142761.64,-1.02E-25,0.94879569,7289.2818
1.220253,333726.45,275883.51,216745.45,159273.08,106427.21,341188.84,283636.97,224394.1,166437.03,112742.57,4.33E-25,0.96420473,7289.28
1.230253,319748.66,268335.84,216211.02,165400.8,117931.79,327137.61,275902.53,223657,172439.16,124287.14,7.80E-26,0.9797323,7289.2912
1.240253,308037.68,261964.15,215521.87,170144.9,127267.31,315397.9,269427.28,222855.17,177124.22,133677.09,-7.03E-26,0.99537826,7289.3016
1.250253,339463.74,278610.3,216159.23,155599.35,100419.51,347141.17,286645.47,224093.54,162992.91,106851.12,-2.19E-25,1.0111425,7289.3002
1.260253,298937.52,257230.92,215343,174326.57,135234.44,306433.68,264784.3,222762.45,181427.67,141839.53,-6.82E-26,1.0270248,7289.3181
1.270253,334805.08,276333.15,216512.83,158408.98,105086.48,342637.08,284485.25,224559.01,165940.12,111710.33,-2.25E-26,1.0430251,7289.3153
1.280253,316491.1,266530.75,215966.39,166648.18,120426.24,324285.32,274492.92,223801.36,174071.77,127165.26,1.75E-26,1.0591433,7289.3271
1.290253,311861.37,263918.88,215510.28,168259.41,123790.11,319719.78,271915.76,223374.37,175729.31,130614.34,1.83E-25,1.0753792,7289.335
1.300253,336247.03,276784.98,215901.92,156829.78,102800.48,344363.86,285252.06,224260.76,164639.86,109639.31,6.78E-26,1.0917327,7289.3352
1.310253,300241.17,257753.87,215064.61,173287.85,133538.04,308276.7,265861.9,223031.94,180908.63,140613.78,-3.23E-25,1.1082036,7289.3518
1.320253,335198.32,276378.59,216191.43,157758.75,104202.46,343537.74,285069.04,224773.19,165789.83,111258.6,4.51E-26,1.1247918,7289.3494
1.330253,313787.71,264975.73,215642.9,167507.72,122288.65,322112.6,273465.06,223997.4,175438.82,129518.5,-8.30E-26,1.1414973,7289.3623
1.340253,315222.46,265604.04,215424.08,166491.24,120614.15,323649.74,274209.53,223893.77,174522.38,127915.25,-5.73E-26,1.1583197,7289.3692
1.350253,333033.99,274961.93,215632.72,158036.65,105164.03,341646.97,283918.59,224473.2,166318.47,112462.08,2.21E-26,1.1752591,7289.3719
1.360253,301908.73,258480.82,214821.85,172123.98,131579.36,310497.03,267160.86,223354.77,180279.02,139133.84,-2.71E-25,1.1923152,7289.3881
1.370253,335047.74,276140.57,215874.74,157384.63,103804.59,343870.95,285339.41,224961.44,165889.75,111277.04,-1.37E-26,1.209488,7289.3874
1.380253,311680.03,263736.37,215332.77,168092.73,123639.7,320491.71,272710.59,224165.18,176489.52,131317.63,5.35E-28,1.2267772,7289.4023
1.390253,318136.91,267065.28,215341.06,164945.1,117858.25,327038.81,276183.73,224322.21,173447.62,125553.34,2.30E-26,1.2441829,7289.4094
1.400253,329952.96,273243.41,215422.31,159257.39,107516.39,338959.38,282581.14,224636.59,167910.14,115186.22,-5.27E-26,1.2617047,7289.4155
1.410253,303870.34,259410.08,214680.72,170964.2,129542.46,312866.7,268518.52,223638.01,179515.93,137443.04,1.06E-25,1.2793427,7289.4323
1.420253,334489.78,275730.81,215642.39,157331.36,103904.54,343631.56,285259.35,225055.57,166145.61,111654.86,-1.90E-26,1.2970966,7289.4344
1.430253,310178.82,262854.45,215111.34,168507.62,124601.42,319295.31,272130.34,224240.69,177194.91,132561.57,1.32E-26,1.3149664,7289.4517
1.440253,320630.97,268345.23,215322.2,163695.76,115599.76,329793.06,277754.76,224595.14,172461.61,123501.57,-2.46E-25,1.3329518,7289.4602
1.450253,327097.72,271700.46,215316.59,160512.36,109853.99,336286.66,281199.92,224687.15,169330.42,117711.78,-2.93E-26,1.3510528,7289.4702
1.460253,306045.44,260518.59,214675.78,169896.93,127561.95,315211.3,269815.04,223820.45,178616.92,135593.82,-9.10E-26,1.3692692,7289.4881
1.470253,333631.48,275226.25,215534.91,157603.03,104476.18,342853.86,284830.12,225021.06,166490.57,112302.54,-2.14E-26,1.3876009,7289.4935
1.480253,309253.5,262330.79,215013.52,168818.61,125263.01,318432.76,271664.13,224198.65,177563.49,133285.81,2.00E-26,1.4060478,7289.5134
1.490253,322719.18,269460.97,215389.3,162767.17,113857.58,331891.69,278900.53,224694.96,171552.22,121749.54,7.15E-27,1.4246097,7289.5237
1.500253,324515.37,270357.97,215318.78,161784.61,112142.26,333656.31,279781.91,224610.72,170544.4,119984.62,-1.55E-26,1.4432864,7289.5375
1.510253,308334.5,261750.14,214795.51,168953.14,125705.55,317433.53,270994.62,223890.7,177614.27,133657.87,-7.85E-28,1.4620779,7289.5566
1.520253,332538.17,274655.95,215540.99,158151.29,105444.86,341625.81,284106.08,224872.05,166899.44,113164,-1.07E-25,1.4809841,7289.5653
1.530253,308831.58,262119.57,215023.37,169038.77,125661.55,317871.06,271306.55,224063.13,177646.6,133562.78,-3.38E-26,1.5000046,7289.5874
1.540253,324393.99,270394.18,215516.23,162125.85,112588.77,333389.91,279665.83,224657.71,170745.87,120310.66,8.28E-26,1.5191396,7289.5993
1.550253,322208.57,269194.62,215386.16,163013.29,114306.11,331148.65,278388.19,224446.57,171567.77,121995.73,1.73E-26,1.5383887,7289.6162
1.560253,310621.12,263016.45,214982.57,168106.31,123974.51,319515.88,272068.31,223889.3,176576.11,131726.02,2.13E-27,1.5577519,7289.636
1.570253,331238.05,274005.47,215601.53,158878.54,106688.78,340089.37,283193.74,224669.94,167387.22,114214.84,-1.02E-25,1.5772291,7289.6474
1.580253,308810.2,262137.24,215080.19,169131.05,125781.86,317635.61,271104.78,223902.64,177531.09,133492,1.04E-25,1.59682,7289.6705
1.590253,325630.84,271097.92,215637.09,161690.25,111699.27,334406.25,280151.55,224563.92,170100.06,119216.66,-3.06E-25,1.6165246,7289.6833
1.600253,320151.34,268157.56,215442.52,164103.03,116235.88,328889.75,277123.93,224275.18,172453.31,123768.13,-5.65E-27,1.6363428,7289.7021
1.610253,312785.19,264211.76,215149.41,167288.9,122320.96,321503.21,273098.19,223894.53,175593.81,129897.64,-3.51E-26,1.6562743,7289.7214
1.620253,329740.66,273236.45,215629.27,159656.08,108053.79,338424.91,282234.52,224506.2,167993.08,115448.29,-4.03E-26,1.6763191,7289.7342
1.630253,309076.36,262283.14,215099.11,169028.36,125575,317790.29,271138.37,223810.48,177320.57,133182.6,1.04E-25,1.6964771,7289.757
1.640253,326405.27,271516.65,215668.38,161353.93,111066.76,335095.74,280489.01,224515.51,169683.67,118501.94,-2.36E-27,1.716748,7289.7696
1.650253,318311.35,267186.2,215402.33,164947.4,117809.08,327025.88,276112.45,224193.07,173267.84,125336.8,4.74E-27,1.7371318,7289.7887
1.660253,314721.94,265235.68,215204.35,166420.77,120677.72,323469.28,274167.1,223995.93,174760,128263.52,4.85E-26,1.7576283,7289.8063
1.670253,328060.41,272313.28,215537.49,160353.07,109380.05,336820.54,281374.31,224474.25,168756.06,116855.47,-1.29E-26,1.7782374,7289.8191
1.680253,309527.96,262464.42,214999.54,168664.5,124990.46,318400.96,271485.93,223875.54,177111.07,132733.79,-1.30E-25,1.7989589,7289.8401
1.690253,326713.02,271611.3,215537.88,161016.64,110571.43,335612.58,280804.76,224604.67,169551.52,118184.52,2.67E-26,1.8197928,7289.8512
1.700253,316669.01,266236.19,215198.89,165460.2,118923.2,325683.96,275459.2,224281.65,174066.61,126729.39,-9.36E-27,1.8407388,7289.8691
1.710253,316359.25,266016.69,215080.17,165441.61,118992.94,325475.28,275341.5,224263.04,174144.05,126888.69,4.61E-26,1.8617969,7289.8839
1.720253,326234.63,271227.02,215268.9,160868.79,110535.19,335432.42,280727.11,224638.59,169690.91,118408.12,9.20E-27,1.8829669,7289.8955
1.730253,310088.8,262617.51,214732.71,168006.71,124011.85,319493.04,272188.14,224152.2,176968.23,132219.26,4.07E-26,1.9042487,7289.9135
1.740253,326584.61,271380.12,215211.02,160614.34,110127.17,336070.77,281184.63,224883.87,169721.51,118250.59,-1.13E-26,1.9256421,7289.9223
1.750253,315227.3,265296.26,214807.89,165604.86,119529.84,324929.42,275216.03,224578.86,174873,127953.54,2.40E-26,1.947147,7289.9379
1.760253,317668.07,266529.07,214756.75,164337.94,117259.47,327532.64,276638.89,224718.81,173772.59,125800.38,-2.42E-26,1.9687633,7289.9493
1.770253,324330.62,270009.24,214816.26,161158.95,111444.58,334347.6,280343.87,225010.94,170771.86,120049.68,-1.26E-26,1.9904908,7289.959
1.780253,310715.18,262720.8,214300.08,167079.02,122683.61,321018.29,273219.68,224638.46,176912.25,131678.67,-2.83E-26,2.0123295,7289.9735
1.790253,326090.03,270869.06,214706.71,160139.49,109703.96,336514.74,281648.37,225346.1,170161.33,118647.47,1.80E-26,2.0342791,7289.9798
1.800253,314011.69,264394.2,214259.5,165412.29,119657.25,324737.02,275358.07,225062.66,175668.46,128993.13,3.64E-26,2.0563395,7289.9928
1.810253,318664.35,266799.1,214271.16,163156.02,115529.16,329583.23,278010.5,225326.26,173620.71,124984.04,1.39E-25,2.0785106,7290.0009
