X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm)
0.670253,269988.69,242019.52,214139.27,186659.81,159892.97,272284.51,244281.26,216341.92,188779.7,161907.8,-4.90E-26,0.19914655,7288.7444
0.680253,380799.24,301870.89,217619.45,136677.76,67678.664,384900.04,306421.32,222130.72,140694.17,70777.599,1.76E-24,0.20508703,7288.7151
0.690253,269651.53,243767.47,217942.88,192424.95,167460.85,272455.64,246537.77,220653.05,195049.86,169976.59,-5.79E-26,0.21111344,7288.7469
0.700253,349938.73,286567.06,220936.05,157098.67,99107.901,354033.95,290872.85,225177.49,161017.33,102461.78,-7.23E-25,0.2172257,7288.7265
0.710253,333245.6,276371.98,218222.75,161611.73,109352.72,337343.09,280595.61,222363.24,165471.61,112746.34,1.25E-24,0.22342376,7288.7317
0.720253,279181.55,246831.17,214528.12,182756.58,152000.7,282821.1,250442.01,218056.3,186150.54,155211.31,1.20E-26,0.22970756,7288.7467
0.730253,374245.6,297796.05,216826.5,138985.14,71920.147,379429.48,303497.22,222484.6,144071.68,75938.546,-5.88E-26,0.23607703,7288.7216
0.740253,270202.36,243414.84,216694.62,190315.72,164552.14,274270.8,247445.44,220646.3,194148.95,168228.99,7.76E-25,0.24253213,7288.7513
0.750253,352028.19,287212.85,219984.1,154699.76,95717.599,357334.85,292831.29,225538.71,159834.24,100095,9.56E-25,0.24907278,7288.7306
0.760253,325674.24,272258.61,217902.94,164904.55,115560.77,330863.58,277582.7,223132.52,169821.21,119956.94,-2.69E-26,0.25569894,7288.7388
0.770253,287855.91,251353.85,214825.96,178971.33,144489.09,292828.84,256318.12,219686.36,183636.52,148871.54,-3.39E-25,0.26241053,7288.7498
0.780253,367669.4,293828.07,216182.71,141466.99,76414.569,373908.23,300625.47,222928.58,147581.68,81348.885,-6.03E-25,0.2692075,7288.7293
0.790253,271585.76,243581.37,215648.7,188100.93,161251.24,276850.05,248806.39,220776.11,193074.45,166016.63,-2.05E-25,0.27608978,7288.7571
0.800253,353347.58,287454.83,219046.48,152714.86,93052.287,359734.41,294248.16,225776.62,158933.98,98334.423,-8.79E-26,0.28305733,7288.7369
0.810253,318852.18,268524.64,217508.21,167702.13,121005.61,324980.94,274783.85,223661.3,173522.45,126276.44,1.83E-25,0.29011007,7288.7481
0.820253,295988.68,255624.57,215128.6,175452.42,137547.67,302045.46,261706.6,221092.19,181159.35,142865.24,3.02E-25,0.29724796,7288.7559
0.830253,361193.81,290079.84,215786.16,144203.96,81224.428,368228.87,297672.06,223314.92,151077.08,86878.106,-4.58E-25,0.30447092,7288.7401
0.840253,273880.12,244363.9,214917.67,185908.37,157702.96,280038.35,250485.62,220926.84,191731.49,163269.07,-3.33E-25,0.3117789,7288.7662
0.850253,353973.87,287401.24,218262.49,151299.23,91253.029,361105.9,295006.44,225804.13,158264.16,97151.774,5.93E-26,0.31917184,7288.7473
0.860253,312968.19,265317.27,217158.87,170090.73,125710.56,319694.23,272158.1,223884.65,176480.59,131552.62,5.67E-25,0.32664968,7288.7613
0.870253,303548.12,259661.9,215506.5,172314.65,131319.09,310268.02,266448.39,222168.51,178668.34,137187.83,-5.71E-25,0.33421235,7288.7665
0.880253,354936.43,286634.24,215684.99,147214.23,86347.512,362350.3,294560.47,223535.07,154425.36,92382.612,1.89E-25,0.34185981,7288.7555
0.890253,277064.51,245784.39,214563.12,183837.95,154046.16,283665.25,252355.87,221013.46,190078.33,159990.84,-6.36E-25,0.34959198,7288.7799
0.900253,353996.91,287146.24,217726.26,150536.76,90377.57,361418.94,295065.96,225580.42,157786.45,96508.174,-1.58E-25,0.35740881,7288.7629
0.910253,308134.71,262724.85,216933.84,172135.44,129703.38,315016.26,269698.74,223788.59,178667.55,135717.38,1.48E-25,0.36531024,7288.7792
0.920253,310485.88,263453.46,215987.96,169619.9,125879.79,317383.54,270456.9,222868.85,176158.66,131865.63,-2.16E-27,0.37329621,7288.7824
0.930253,348980.34,283522.86,215865.08,150448,91712.62,356308.11,291286.5,223542.04,157538.28,97738.745,-3.45E-25,0.38136665,7288.7758
0.940253,281027.17,247785.73,214579.24,181933.48,150374.2,287591.15,254330.8,221001.79,188133.43,156255.03,-5.96E-25,0.38952152,7288.7984
0.950253,353483.95,286739.36,217464.51,150428.83,90401.773,360733.98,294467.75,225124.09,157496.37,96377.936,9.12E-26,0.39776074,7288.7835
0.960253,304383.48,260768.6,216857.11,173860.64,132990.82,310993.59,267446.94,223417.66,180124.43,138785.93,3.18E-25,0.40608426,7288.8015
0.970253,316733.05,266950.32,216552.4,167370.83,121237.11,323374.99,273726.68,223213.55,173677.13,126958.94,-5.20E-25,0.41449202,7288.8029
0.980253,343366.36,280724.95,216254.04,153793.46,97183.003,350214.19,287918.22,223354.21,160381.2,102858.24,4.77E-26,0.42298396,7288.8003
0.990253,285584.3,250241.81,214895.01,180177.5,146722.89,291727.3,256377.07,220912.37,185970.78,152189.88,2.37E-25,0.43156002,7288.8207
1.000253,352468.38,286178.54,217435.68,150899.47,91229.582,359189.69,293325.65,224510.44,157426.35,96755.691,2.35E-25,0.44022014,7288.8077
1.010253,301675.91,259409.17,216899.55,175246.42,135549.15,307710.11,265489.92,222868.24,180950.63,140842.65,1.11E-25,0.44896425,7288.8266
1.020253,322206.14,270073.61,217137.15,165518.96,117341.26,328307.27,276323.72,223281.59,171313.97,122553.96,-8.20E-25,0.4577923,7288.8261
1.030253,338104.38,278183.8,216740.07,157095.16,102571.02,344242.86,284580.69,223041.83,162964.34,107686.28,3.11E-26,0.46670424,7288.8267
1.040253,290508.16,252980.84,215393.31,178506.82,143082.63,296030,258504.98,220807.48,183703.1,147957.45,3.59E-25,0.47569999,7288.8444
1.050253,350960.27,285425.06,217548.76,151815.98,92711.333,356981.1,291803.99,223852.39,157631.74,97647.51,-2.75E-25,0.48477949,7288.8331
1.060253,299923.51,258565.19,216995.45,176242.37,137334.08,305270.6,263942.01,222267.94,181282,142017.8,-1.62E-26,0.4939427,7288.8518
1.070253,326823.09,272732.81,217656.73,163984.99,114107.75,332299.21,278361.06,223188.26,169182.43,118745.22,-8.87E-25,0.50318955,7288.8494
1.080253,333194,275832.37,217200.31,160182.9,107665.21,338602.25,281427.7,222701.55,165322.36,112188.65,1.08E-25,0.51251997,7288.8521
1.090253,295559.38,255816.18,215940.82,176841.49,139426.38,300475.73,260743.41,220766.06,181456.63,143728.06,-2.18E-26,0.52193391,7288.8666
1.100253,348969.14,284431.25,217694.52,153020.18,94669.439,354328.17,290084.09,223269.96,158166,99052.408,5.11E-25,0.53143131,7288.8565
1.110253,299011.12,258137.74,217068.29,176794.22,138306.98,303767.12,262912.54,221745.72,181263.15,142461.32,-2.23E-26,0.54101211,7288.8742
1.120253,330524.03,274850.28,218029.15,162685.59,111444.55,335488.3,279965.72,223054.46,167391.41,115613.49,-2.29E-25,0.55067625,7288.8696
1.130253,328643.45,273618.22,217530.61,162905.25,112266.73,333494.21,278605.86,222426.1,167490.99,116336.58,1.49E-26,0.56042367,7288.8737
1.140253,300517.09,258577.39,216419.89,175117.19,135741.87,305028.75,263108.69,220854.62,179344.38,139655.82,6.00E-26,0.5702543,7288.8846
1.150253,346526.91,283169.21,217778.74,154362.65,96928.086,351438.92,288327.06,222857.45,159054.62,100943.08,1.67E-25,0.58016809,7288.8754
1.160253,298816.97,258033.75,217057.84,176873.96,138466.8,303239.16,262469.86,221400.44,181020.45,142319.42,2.29E-25,0.59016499,7288.8913
1.170253,333290.05,276384.59,218201.44,161559.32,109276.98,337996.5,281245.34,222975.61,166018.53,113205.32,-1.09E-25,0.60024492,7288.8848
1.180253,324479.87,271520.59,217669.3,165159.96,116226.58,329072.31,276220.18,222277.39,169487.98,120095.99,-1.36E-25,0.61040782,7288.8897
1.190253,305202.47,261134.93,216754.09,173310.86,132056.14,309614.92,265578.96,221103.15,177444.36,135859.43,-1.78E-26,0.62065365,7288.897
1.200253,343702.29,281650.69,217747.48,155731.26,99340.626,348476.14,286643.11,222658.48,160276.99,103253.38,-4.10E-25,0.63098234,7288.8887
1.210253,299227.3,258183.16,216940.18,176502.47,137874.16,303643.59,262614.36,221277.55,180642.2,141717.35,-1.93E-25,0.64139382,7288.9025
1.220253,335154.59,277345.86,218166.86,160584.01,107563.75,339906.25,282264.03,222999.19,165091.26,111519.78,-2.18E-25,0.65188804,7288.8945
1.230253,320750.25,269556.83,217609.28,166912.74,119472.33,325411.48,274311.38,222270.49,171303.12,123423.6,5.83E-26,0.66246494,7288.8999
1.240253,309493.4,263414.53,216921.46,171452.01,128444.05,314112.72,268083.2,221493.34,175787.84,132411.39,-6.20E-27,0.67312446,7288.9041
1.250253,340603.02,279933.29,217598.08,157066.37,101807.11,345538.1,285076.91,222656.75,161761.88,105876.55,2.44E-25,0.68386654,7288.8968
1.260253,300145.34,258547.01,216735.23,175756.26,136656.4,304847.74,263270.72,221361.08,180170.35,140750.06,-2.67E-25,0.69469112,7288.9088
1.270253,336204.43,277798.39,217968.36,159780.16,106299.61,341253.44,283034.76,223117.49,164581.26,110505.69,1.58E-25,0.70559813,7288.9001
1.280253,317515.4,267778.12,217396.09,168198.58,122014.89,322499.94,272852.05,222372.36,172898.88,126269.61,-2.40E-26,0.71658753,7288.9061
1.290253,313328.53,265398.86,216952.88,169617.21,125018.5,318365.34,270509.04,221962.55,174360.43,129337.23,-1.18E-25,0.72765924,7288.908
1.300253,337366.76,278112.6,217374.02,158359.32,104276.77,342659.74,283613.13,222784.81,163397.72,108674.83,6.70E-26,0.73881321,7288.9024
1.310253,301493.9,259115.11,216499.84,174755.87,134991.02,306649.32,264302.66,221583.53,179605.49,139482.09,-2.41E-25,0.75004938,7288.9129
1.320253,336569.01,277849.26,217686.94,159199.48,105504.33,342038.34,283529.83,223277.66,164413.77,110070.1,2.45E-26,0.76136769,7288.9044
1.330253,314838.74,266255.85,217112.07,169105.25,123933.21,320255.72,271762.51,222515.55,174221.16,128585.68,-1.11E-26,0.77276807,7288.9113
1.340253,316699.58,267116.04,216916.22,167909.9,121906.85,322208.38,272725.81,222421.81,173115.21,126624.83,-4.16E-26,0.78425048,7288.9119
1.350253,334142.99,276303.11,217146.26,159635.9,106735.5,339832.62,282199.39,222947.5,165054.54,111498.07,1.24E-25,0.79581484,7288.9085
1.360253,303210.37,259893.81,216308.74,173640.31,133073.69,308815.76,265544.71,221850.13,178923.53,137956.43,-1.20E-25,0.8074611,7288.9182
1.370253,336399.18,277625.12,217417.98,158902.28,105202.53,342249.16,283705,223405.21,164489.27,110096.64,3.91E-27,0.8191892,7288.9109
1.380253,312771.04,265061.06,216850.99,169743.89,125342.83,318560.22,270940.12,222621.96,175217.15,130337.1,-1.49E-26,0.83099908,7288.9191
1.390253,319632.1,268617.31,216890.68,166432.26,119222.12,325502.78,274614.86,222782.02,171994.37,124242.05,-1.28E-25,0.84289067,7288.9193
1.400253,331069.71,274612.83,216986.93,160930.84,109183.39,337035.29,280777.65,223052.21,166611.24,114207,5.98E-27,0.85486393,7288.9185
1.410253,305234.3,260886.81,216229.14,172536.03,131082.25,311128.7,266839.98,222069.54,178099.04,136210.17,1.40E-25,0.86691878,7288.9279
1.420253,335840.23,277243.21,217242.69,158931.09,105400.82,341889.21,283528.45,223433.2,164710.93,110469.08,2.00E-26,0.87905518,7288.9225
1.430253,311333.22,264241.4,216689.54,170216.06,126359.37,317296.6,270292.2,222629.64,175855.53,131516.45,-1.28E-26,0.89127305,7288.9322
1.440253,322160.05,269949.97,216938.63,165257.37,117037.56,328162.36,276097.67,222980.54,170953.15,122157.72,-1.64E-25,0.90357234,7288.9327
1.450253,328250.79,273118.69,216943.41,162261.74,111610.46,334263.31,279314.11,223036.75,167980.65,116695.21,1.39E-26,0.91595298,7288.9347
1.460253,307492.22,262075.35,216296.94,171529.99,129147.5,313420.42,268072.68,222181.67,177127.78,134291.42,-5.87E-26,0.92841493,7288.9442
1.470253,335007.05,276785.54,217203.41,159288.67,106069.32,340999.41,283005.33,223327.77,165009.43,111093.02,4.04E-26,0.94095811,7288.9411
1.480253,310502.64,263802.56,216664.34,170586.63,127068.11,316381.23,269762.67,222514.27,176142.61,132154.31,-9.77E-27,0.95358248,7288.9523
1.490253,324302.86,271134.52,217083.59,164409.36,115371.09,330169.75,277154.32,223000.35,169978.41,120359.04,4.61E-26,0.96628796,7288.9535
1.500253,325741.29,271850.59,217020.8,163610.45,113978.06,331550.59,277819.12,222887.27,169125.21,118903.13,-5.26E-28,0.9790745,7288.9582
1.510253,309887.27,263405.4,216502.21,170654.18,127337.78,315594.18,269187.16,222174.75,176041.13,132270.51,2.52E-27,0.99194204,7288.9678
1.520253,333970.49,276285.11,217290.93,159926.89,107131.97,339670.44,282190.94,223102.15,165357.03,111908.55,7.93E-26,1.0048905,7288.967
1.530253,310209.4,263701,216761.36,170870.22,127507.34,315780.86,269345.61,222299.06,176128.64,132321.74,2.60E-26,1.0179199,7288.9792
1.540253,326054.43,272154.41,217301.46,163856.93,114182.19,331578.3,277828.16,222876.37,169095.7,118858.91,2.96E-26,1.03103,7288.9811
1.550253,323546.73,270789.54,217178.31,164917.49,116211.57,328977.16,276352.78,222641.63,170058.86,120819.6,-3.46E-27,1.044221,7288.988
1.560253,312300.27,264788.09,216789.17,169885.66,125659.68,317626.04,270190.15,222087.2,174907.27,130240.42,4.67E-27,1.0574926,7288.9974
1.570253,332759.96,275729.07,217448.04,160750.18,108468.8,338041.53,281189.01,222815.25,165766.68,112889.75,1.84E-26,1.0708449,7288.9985
1.580253,310345.84,263851.52,216921.4,171034.25,127668.8,315512.26,269082.44,222050.01,175901.1,132121.85,2.52E-26,1.0842777,7289.0111
1.590253,327387.69,272962.21,217527.92,163522.05,113381.85,332500.01,278215.46,222686.64,168362.16,117690.6,-5.97E-26,1.0977911,7289.0133
1.600253,321636.48,269880.87,217340.97,166091.52,118207.22,326660.93,275014.53,222377.69,170834.9,122470.66,6.42E-28,1.1113849,7289.0216
1.610253,314603.09,266113.87,217070.95,169161.75,124073.71,319549.26,271136.24,221994.3,173818.97,128305.77,3.18E-26,1.1250591,7289.0302
1.620253,331380.3,275076.92,217588.17,161633.05,109930.54,336284.92,280134.95,222555.3,166277.22,114031.99,2.07E-26,1.1388137,7289.0324
1.630253,310786.86,264147.3,217059.65,171017.53,127514.52,315624.19,269043.36,221857.2,175566.53,131672.18,2.02E-26,1.1526485,7289.0446
1.640253,328271.48,273498.96,217679.57,163301.74,112853.87,333080.59,278441.31,222530.4,167847.52,116892.36,5.56E-26,1.1665636,7289.0465
1.650253,319965.61,269057.18,217422.74,167031.45,119852.48,324733.92,273918.91,222189.4,171523.69,123900.09,-3.99E-27,1.1805588,7289.0552
1.660253,316679.26,267275.77,217254.71,168406.39,122521.1,321424.69,272100.33,221983.1,172871.71,126564.85,-7.36E-26,1.1946341,7289.0623
1.670253,329834.92,274286.57,217623.12,162447.86,111364.07,334577.23,279167.24,222413.23,166930.14,115332.91,2.07E-26,1.2087895,7289.0649
1.680253,311413.33,264485.67,217093.24,170758.81,127005.12,316165.86,269297.29,221807.36,175226.13,131083.63,2.97E-26,1.2230248,7289.0757
1.690253,328691.42,273719.13,217681.86,163097.34,112483.28,333465.31,278626.94,222498.57,167609.29,116488.16,-1.23E-26,1.2373401,7289.0767
1.700253,318496.27,268263.17,217353.76,167655.4,121055.47,323307.4,273162.79,222157.34,172187.26,125148.74,7.74E-27,1.2517352,7289.0848
1.710253,318443.88,268193.81,217269.6,167560.3,120955,323304.35,273144.05,222123.08,172139.38,125090.9,-7.05E-26,1.2662101,7289.0899
1.720253,328145.72,273338.91,217491.31,163095.21,112642.89,333063.9,278394.2,222453.62,167745.83,116774.51,4.13E-27,1.2807647,7289.092
1.730253,312131.39,264791.46,216968.27,170226.53,126130.97,317150.99,269879.2,221955.54,174952.37,130442.05,6.48E-27,1.2953991,7289.1008
1.740253,328666.35,273612.25,217494.92,162843.01,112185.15,333763.58,278856.6,222645.39,167670.28,116471.61,-5.09E-27,1.310113,7289.1005
1.750253,317212.03,267474.59,217103.67,167927.51,121774.34,322436.16,272793.8,222322.03,172857.99,126238.83,-3.39E-26,1.3249065,7289.1074
1.760253,319856.97,268833.33,217089.11,166606.28,119366.79,325198.73,274286.19,222440.92,171654.51,123918.58,8.64E-26,1.3397795,7289.1102
1.770253,326363.79,272253.59,217178.38,163528.44,113694.08,331827.05,277866.18,222692.23,168706.97,118312.16,-1.53E-27,1.3547319,7289.1116
1.780253,312883.53,265032.08,216678.51,169440.34,124935.09,318530.19,270765.61,222304.67,174773.21,129797.06,-2.46E-26,1.3697638,7289.1181
1.790253,328255.62,273214.7,217129.64,162524.92,111924.99,334022.85,279154.54,222969.7,168005.12,116797.58,-1.21E-26,1.3848749,7289.1165
1.800253,316122.94,266707.04,216694.05,167873.75,122035.93,322094.92,272790.46,222668.2,173527.24,127166.67,2.44E-26,1.4000653,7289.122
1.810253,320927.66,269212.6,216741.58,165581.51,117799.31,327059.26,275486.98,222907.73,171399.09,123038.65,8.47E-26,1.4153349,7289.1227
