X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm)
16.150253,357775.81,316748.17,273901.02,230408.5,187444.75,352031.49,310673.06,267664.17,224178.68,181390.46,10,5.2861133,8054.3866
16.160253,353741.68,314360.46,273378.95,231821.22,190711.31,348316.87,308649.97,267527.47,225973.27,185011.24,10,5.3026847,8054.3685
16.170253,355671.4,315553.97,273736.89,231309.96,189362.98,350131.92,309709.96,267742.87,225320.25,183531.71,10,5.31928,8054.35
16.180253,352967.44,313961.74,273398.62,232270.66,191570.45,347658.63,308378.04,267678.54,226552.57,185992.56,10,5.335899,8054.3327
16.190253,353581.26,314356.87,273545.4,232158.35,191207.2,348258.92,308755.02,267804.8,226419.61,185610.81,10,5.3525419,8054.3156
16.200253,352529.44,313749.79,273437.33,232566.15,192110.34,347319.27,308272.21,267826.47,226956.02,186634.86,10,5.3692086,8054.2996
16.210253,351732.32,313291.97,273359.15,232880.13,192801.17,346616.38,307917.94,267856.02,227376.82,187426.55,10,5.3858991,8054.2845
16.220253,352277.19,313634.1,273472.57,232755.7,192446.57,347152.8,308247.81,267955.23,227238.1,187059.43,10,5.4026134,8054.2702
16.230253,350322.89,312476.85,273207.43,233413.62,193994.36,345380.15,307292.12,267900.87,228105.34,188804.47,10,5.4193515,8054.2573
16.240253,352096.64,313546.71,273488.33,232877.12,192668.68,347046.76,308239.36,268051.75,227439.49,187358.17,10,5.4361133,8054.2451
16.250253,349489.45,311992.36,273111.52,233718.94,194686.63,344667.83,306938.66,267940.42,228545.13,189624.83,10,5.4528989,8054.2347
16.260253,351932.44,313455.32,273478.19,232950.75,192822.68,346942.99,308212.03,268107.18,227578.14,187574.59,10,5.4697083,8054.2249
16.270253,349289.22,311872.89,273082.05,233782.55,194840.2,344523.74,306878.71,267971.92,228669.27,189836.62,10,5.4865414,8054.2171
16.280253,351793.68,313366.55,273445.91,232977.32,192906.32,346843.12,308164.62,268117.36,227646.88,187698.77,10,5.5033982,8054.2098
16.290253,349700.01,312106.46,273118.82,233616.42,194478.58,344919.6,307094.29,267989.25,228483.84,189457.45,10,5.5202787,8054.2045
16.300253,351744.98,313320.46,273403.92,232940.56,192875.54,346800.65,308125.22,268082.33,227617.16,187674.91,10,5.537183,8054.1999
16.310253,350634.61,312643.17,273212.57,233253.08,193674.93,345768.57,307536.23,267984.04,228022.28,188561.23,10,5.5541109,8054.1971
16.320253,351886.75,313378.72,273370.35,232813.41,192659.66,346902.89,308141.25,268005.44,227447.21,187418.31,10,5.5710626,8054.1951
16.330253,351965.27,313409.29,273348.28,232737.77,192533.28,346948.15,308136.59,267947.35,227335.93,187257.88,10,5.5880379,8054.1945
16.340253,352329.28,313609.22,273365.22,232566.19,192181.05,347247.31,308266.48,267892,227092.74,186837.59,10,5.6050369,8054.1949
16.350253,353552.08,314323.79,273509.06,232119.58,191167.01,348326.5,308823.04,267871.33,226482.95,185669.51,10,5.6220595,8054.1962
16.360253,353165.9,314070.17,273406.46,232174.88,191375.52,347917.13,308547.7,267747.95,226517.87,185857.47,10,5.6391058,8054.1988
16.370253,355269.53,315313.79,273679.93,231443.13,189678.58,349786.82,309532.1,267750.72,225517.69,183908.01,10,5.6561757,8054.2018
16.380253,354450.26,314796.54,273506.45,231627.99,190209.15,348960.64,309013.39,267578.67,225704.25,184437.94,10,5.6732693,8054.2059
16.390253,357026.43,316326.49,273850.63,230742.11,188144.18,351245.65,310219.28,267583.89,224482.44,182057.88,10,5.6903865,8054.2101
16.400253,356181.84,315791.27,273669.56,230930.75,188688.88,350378.19,309666.52,267388.18,224656.87,182586.29,10,5.7075273,8054.2153
16.410253,358776.24,317335.5,274017.3,230035.88,186605.52,352662.32,310864.35,267373.28,223402.91,180167.03,10,5.7246917,8054.2203
16.420253,358302.49,317022.84,273891.3,230105.92,186864.76,352119.1,310482.63,267178.93,223405.53,180359.97,10,5.7418797,8054.226
16.430253,360516.69,318340.85,274182.41,229329.41,185069.88,354038.48,311471.26,267125.3,222287.99,178246.69,10,5.7590912,8054.2312
16.440253,360704.49,318429.5,274159.09,229191.21,184823.86,354088.99,311413.59,266952.1,222001.75,177859.77,10,5.7763264,8054.2366
16.450253,362279.22,319362.96,274353.44,228616.53,183518.1,355408.3,312062.76,266849.57,221133.71,176280.14,10,5.7935851,8054.2414
16.460253,363248.55,319929.47,274454.62,228233.77,182676.71,356166.05,312396.18,266708.47,220511.7,175214.63,10,5.8108673,8054.2459
16.470253,364110.74,320431.78,274540.15,227885.77,181918.55,356821.51,312670.98,266557.72,219930.48,174238.05,10,5.8281731,8054.2496
16.480253,365788,321435.13,274757.42,227282.82,180539.28,358222.8,313363.79,266449.43,219006.35,172561.13,10,5.8455024,8054.2524
16.490253,366051.56,321573.51,274751.31,227127.37,180244.15,358322.73,313325.78,266261.86,218671.98,172097.11,10,5.8628552,8054.2543
16.500253,368193.83,322868.13,275048.73,226381.92,178513.98,360148.61,314258.88,266178.1,217550.85,170021.74,10,5.8802316,8054.2547
16.510253,368114.59,322797.76,274991.3,226339.91,178488.32,359932.05,314043.65,265973.16,217363.5,169857.61,10,5.8976314,8054.2541
16.520253,370375.1,324172.25,275314.94,225562.44,176674.02,361868.05,315043.29,265900.02,216195.44,167686.78,10,5.9150548,8054.2515
16.530253,370271.2,324088.56,275257.69,225534.73,176675.79,361631.61,314819.86,265700.57,216027.71,167555.25,10,5.9325016,8054.2476
16.540253,372289.86,325320.7,275549.72,224840.02,175054.68,363350.71,315703.87,265623.41,214969.98,165604.25,10,5.9499718,8054.2414
16.550253,372448.24,325401.96,275540.34,224736.85,174864.97,363362.46,315626.24,265450.39,214705.85,165263.54,10,5.9674656,8054.2335
16.560253,373943.91,326316,275754.17,224214.77,173654.12,364609.78,316251.95,265358.72,213883.66,163780.31,10,5.9849828,8054.2231
16.570253,374537.97,326671.68,275822.7,223982,173140.54,365033.26,316415.64,265226.41,213453.59,163085.2,10,6.0025234,8054.2107
16.580253,375377.3,327182.16,275935.01,223675.61,172443.71,365689.4,316716.18,265117.52,212930.04,162190.37,10,6.0200875,8054.1957
16.590253,376418.99,327821.69,276085.06,223310.05,171597.58,366539.14,317132.26,265030.72,212332.12,161134.06,10,6.037675,8054.1783
16.600253,376642.05,327951.02,276101.09,223207.44,171385.25,366643.79,317130.65,264910.83,212096.06,160798.07,10,6.0552858,8054.1583
16.610253,377982.63,328782.84,276309.05,222756.75,170321.39,367785.66,317725.15,264864.83,211396.5,159511.96,10,6.0729201,8054.1355
16.620253,377777.4,328646.8,276259.31,222799.05,170450.16,367514.1,317521.55,264747.47,211372.29,159576.39,10,6.0905778,8054.1103
16.630253,379156.98,329508.37,276481.95,222346.02,169368.89,368710.73,318160.71,264730.61,210684.77,158287.54,10,6.1082589,8054.082
16.640253,378790.52,329273.79,276411.22,222449.24,169634.27,368310.4,317896.6,264632.65,210761.02,158524.15,10,6.1259633,8054.0513
16.650253,379921.12,329983.55,276599.49,222085.3,168757.32,369297.77,318430.49,264630.85,210211.07,157483.33,10,6.1436911,8054.0177
16.660253,379649.48,329811.63,276551.58,222168.89,168963.13,369005.05,318241.18,264567.42,210279.2,157671.92,10,6.1614422,8053.9815
16.670253,380305.05,330226.15,276666.18,221965.44,168464.23,369575.5,318551.17,264569.05,209965.16,157075.55,10,6.1792167,8053.9425
16.680253,380291.39,330220.27,276669.55,221978.3,168485.62,369540.33,318522.42,264549.03,209954.96,157074.99,10,6.1970145,8053.9011
16.690253,380375.13,330277.46,276693,221965.49,168438.68,369604.59,318557.03,264548.54,209918.56,157006.53,10,6.2148356,8053.8571
16.700253,380643.14,330452.95,276752.17,221900.57,168257.95,369847.48,318700.18,264572.11,209818.71,156795.41,10,6.2326801,8053.8107
16.710253,380210.23,330187.09,276693.29,222060.38,168619.96,369455.43,318487.09,264571.17,210034.95,157205.71,10,6.2505478,8053.7621
16.720253,380647.23,330472.82,276788.98,221953.42,168323.85,369870.63,318740.77,264630.08,209891.93,156879.7,10,6.2684389,8053.7112
16.730253,379876.63,329996.93,276678.36,222229.01,168956.93,369185.09,318371.91,264636.01,210281.24,157611.44,10,6.2863532,8053.6585
16.740253,380283.3,330266.76,276775.92,222142.43,168697.92,369586.78,318628.58,264716.45,210177.82,157340.07,10,6.3042907,8053.6037
16.750253,379410.75,329730.02,276654.36,222459.5,169421.18,368821.55,318224.6,264738.61,210635.23,158186.09,10,6.3222516,8053.5475
16.760253,379578.13,329851.84,276717.16,222457.97,169358.13,369014.96,318371.43,264825.58,210657.2,158146.09,10,6.3402357,8053.4896
16.770253,378815.51,329388.22,276621.4,222750.14,170009.49,368360.83,318039.3,264871.12,211087.42,158919.32,10,6.358243,8053.4306
16.780253,378600.8,329272.05,276624.21,222876.9,170249.73,368211.96,317998.2,264952.64,211291.03,159229.11,10,6.3762735,8053.3703
16.790253,378070.92,328958.85,276575.43,223105.9,170735.54,367777.13,317797.22,265023.25,211636.7,159819.08,10,6.3943273,8053.3092
16.800253,377445.71,328587.25,276512.88,223368.14,171298.59,367256.76,317549.85,265093.07,212028.35,160497.58,10,6.4124043,8053.2474
16.810253,377153.87,328427.3,276511.57,223532.2,171614.7,367041.33,317477.4,265183.72,212282.23,160894.9,10,6.4305045,8053.185
16.820253,376209.77,327858.48,276399.19,223899.95,172428.83,366229.79,317067.6,265241.67,212816.64,161857.18,10,6.4486279,8053.1225
16.830253,376059.11,327790.16,276427.86,224028.44,172648.17,366140.5,317067.95,265341.77,213014.85,162140.08,10,6.4667744,8053.0597
16.840253,374972.1,327135.08,276295.75,224446.13,173578.21,365194.72,316582.76,265391.91,213610.95,163228.72,10,6.4849441,8052.9971
16.850253,374813.45,327064.16,276327.67,224583.79,173812.31,365091.11,316573.7,265488.25,213811.44,163519.91,10,6.503137,8052.9347
16.860253,373782.78,326447.67,276209.78,224989.27,174706.3,364188.71,316111.42,265535.77,214378.9,164557.95,10,6.5213531,8052.8728
16.870253,373478.67,326287.66,276220.14,225176.4,175056.73,363941.85,316017.76,265616.13,214634.3,164969.62,10,6.5395922,8052.8115
16.880253,372663.53,325808.78,276143.18,225520.26,175793.57,363223.66,315655.5,265664.23,215100.56,165815.16,10,6.5578545,8052.751
16.890253,372142.82,325515,276118.58,225776.36,176311.12,362765.8,315437.12,265720.32,215435.43,166402.46,10,6.57614,8052.6914
16.900253,371618.77,325219.89,276094.49,226034.76,176832.91,362296.74,315208.93,265768.21,215764.05,166985.93,10,6.5944485,8052.6329
16.910253,370903.34,324805.8,276037.54,226350.88,177498.14,361645.38,314874.11,265797.1,216164.03,167724.56,10,6.6127801,8052.5756
16.920253,370651.54,324681.46,276061.68,226528.33,177817.51,361405.22,314766.25,265839.69,216359,168057.66,10,6.6311348,8052.5195
16.930253,369848.31,324213.3,275989.58,226870.02,178547.47,360655.51,314367.1,265843.4,216774.7,168851.27,10,6.6495126,8052.465
16.940253,369778.22,324202.1,276044.74,226992.07,178730.03,360559.98,314330.27,265872.71,216870.62,169007.36,10,6.6679135,8052.4118
16.950253,369041.7,323775.36,275982.82,227310.96,179406.66,359850.63,313943.36,265856.26,217233.65,169719.83,10,6.6863375,8052.3603
16.960253,369036.51,323803.57,276047.09,227410.38,179536.75,359792.83,313916.21,265863.89,217276.58,169794.99,10,6.7047844,8052.3103
16.970253,368517.09,323510.86,276019.93,227659.68,180045.5,359259.3,313616.35,265832.74,217521.28,170294.73,10,6.7232545,8052.262
16.980253,368484.14,323519.95,276075.48,227761.5,180188.76,359155.42,313551.07,265812.46,217547.68,170364.84,10,6.7417475,8052.2154
16.990253,368280.97,323421.9,276098.78,227909.88,180453.45,358887.43,313387.61,265770.21,217630.78,170564.88,10,6.7602636,8052.1706
17.000253,368189.17,323391.65,276138.4,228020.61,180629.46,358710.32,313268.65,265719.76,217652.07,170654,10,6.7788027,8052.1274
17.010253,368323.58,323500.61,276214.4,228059.78,180631.61,358728.08,313252.42,265666.92,217563.59,170534.44,10,6.7973647,8052.086
17.020253,368215.02,323456.36,276243.67,228164.33,180805.7,358517.55,313102.07,265588.52,217561.37,170605.07,10,6.8159498,8052.0463
17.030253,368632.63,323737.84,276361.45,228108.18,180582.74,358773.76,313206.65,265522.73,217323.67,170211.15,10,6.8345579,8052.0082
17.040253,368605.65,323740,276396.02,228175.17,180678.95,358621.02,313076.26,265422.07,217256.8,170178.8,10,6.8531889,8051.9719
17.050253,369204.84,324130.28,276536.43,228051.32,180303,359026.6,313252.35,265339.45,216912.63,169596.62,10,6.8718429,8051.9371
17.060253,369375.7,324250.78,276595.48,228044.51,180232.55,359039.55,313203,265223.76,216733.12,169362.34,10,6.8905198,8051.904
17.070253,370050.97,324683.72,276738.64,227881.62,179778.56,359502.57,313400.13,265121.03,216327.57,168682.02,10,6.9092197,8051.8723
17.080253,370508.98,324978.27,276837.2,227773.03,179472.97,359765.26,313479.98,264996.78,215999.12,168170.46,10,6.9279424,8051.8421
17.090253,371192.47,325411.19,276969.93,227588.92,178988.4,360228.18,313667.19,264873.15,215562.28,167450.84,10,6.9466882,8051.8133
17.100253,371965.77,325897.85,277112.68,227368.8,178424.73,360769.8,313894.19,264744.36,215074.63,166639.34,10,6.9654568,8051.7858
17.110253,372651.04,326326.5,277232.95,227163.75,177912.26,361230.7,314071.89,264602.5,214611.48,165887.76,10,6.9842483,8051.7596
17.120253,373696.1,326978.91,277412.17,226843.59,177120.88,362015.98,314428.22,264470.17,213984.85,164815.28,10,7.0030627,8051.7345
17.130253,374434.91,327435.89,277528.95,226601.5,176541,362525.46,314626.49,264315.95,213476.34,163990.16,10,7.0219,8051.7106
17.140253,375654.1,328193.73,277727.32,226208.98,175592.8,363470.22,315067.05,264178.8,212754.31,162742.43,10,7.0407602,8051.6877
17.150253,376527.49,328730.77,277855.65,225905.88,174885.21,364105.2,315331.14,264019.72,212169.16,161777.71,10,7.0596432,8051.6658
17.160253,377807.71,329523.61,278053.04,225473.71,173863.31,365111.01,315802.72,263875.96,211402.58,160454.41,10,7.0785491,8051.6447
17.170253,378883.33,330184.91,278206.46,225090.2,172978.35,365936.09,316171.32,263718.99,210715.12,159295.73,10,7.0974778,8051.6244
17.180253,380139.81,330959.77,278387.89,224643.53,171946.04,366929.53,316634.56,263568.29,209943.56,157973.17,10,7.1164294,8051.6048
17.190253,381434.05,331757.75,278571.24,224175.78,170872.64,367962.66,317120.37,263417.96,209149.79,156610.21,10,7.1354037,8051.586
17.200253,382640,332498.25,278732.73,223723.73,169851.53,368922.09,317564.89,263262.77,208388.72,155315.75,10,7.1544009,8051.5677
17.210253,384102.55,333403.08,278938.8,223187.96,168628.79,370120.35,318146.18,263120.31,207513.26,153795.58,10,7.1734209,8051.5499
17.220253,385290.63,334131.01,279088.07,222723.17,167597.62,371077.22,318591.65,262965.77,206752.82,152506.05,10,7.1924636,8051.5326
17.230253,386820.19,335079.67,279299.97,222151.18,166303.41,372350.72,319219.63,262829.77,205842.7,150919.95,10,7.2115292,8051.5156
17.240253,388053.82,335837.31,279451.45,221658.05,165218.95,373363.73,319701.35,262682.32,205059.51,149585.8,10,7.2306175,8051.499
17.250253,389538.96,336759.26,279649.97,221085.4,163939.86,374612.47,320320.79,262550.62,204166.85,148034.36,10,7.2497286,8051.4827
17.260253,390866.89,337580.25,279816.09,220553.2,162770.4,375726.43,320866.32,262415.66,203343.4,146618.46,10,7.2688624,8051.4666
17.270253,392232.69,338427.6,279988.81,220005.55,161567.05,376882.52,321439.61,262287.51,202505.13,145171.35,10,7.288019,8051.4507
17.280253,393650.24,339311.17,280171.99,219439.64,160321.05,378093.2,322048.36,262167.52,201646.8,143682.34,10,7.3071983,8051.435
17.290253,394885.97,340077.39,280319.09,218924.56,159207.27,379146.14,322570.3,262044.86,200872.07,142354.15,10,7.3264003,8051.4194
17.300253,396325.45,340981.11,280509.15,218349.13,157940.64,380391.35,323207.91,261938.83,200011.92,140855.01,10,7.345625,8051.4039
17.310253,397476.49,341696.74,280642.4,217858.22,156888.93,381381.02,323702.15,261825.91,199284.87,139611.58,10,7.3648724,8051.3885
17.320253,398834.66,342553.54,280821.32,217308.28,155684.67,382565.43,324314.28,261730.63,198472.07,138196.18,10,7.3841425,8051.3732
17.330253,399961.38,343259.68,280956.05,216828.84,154656.37,383544.98,324812.24,261631.98,197769.42,136989.78,10,7.4034353,8051.358
17.340253,401150.09,344011.17,281108.13,216335.21,153586.66,384586.25,325351.18,261544.49,197046.87,135738.99,10,7.4227508,8051.3428
17.350253,402277.5,344725.8,281252.64,215864.85,152569.23,385576.36,325865.38,261462.43,196360.3,134551.8,10,7.4420889,8051.3278
17.360253,403267.12,345351.82,281373.74,215441.23,151662.64,386444.96,326313.51,261382.15,195744.85,133495.54,10,7.4614497,8051.3129
17.370253,404357.7,346050.72,281522.97,214995.65,150689.96,387409.08,326822.75,261315.48,195093.61,132363.48,10,7.4808331,8051.2982
17.380253,405184.27,346575.25,281622.63,214636.14,149925.51,388135.16,327197.14,261244.58,194572.01,131473.95,10,7.5002391,8051.2837
17.390253,406154,347201.85,281760.82,214244.34,149065.86,388994.06,327654.59,261189.36,193996.22,130473,10,7.5196678,8051.2694
17.400253,406883.43,347669.55,281855.03,213933.7,148399.35,389635.12,327988.45,261131.02,193540.71,129695.4,10,7.5391191,8051.2554
17.410253,407652.2,348168.92,281966.3,213622.95,147717.47,390313.02,328348.66,261083.09,193078.66,128897.68,10,7.5585929,8051.2418
17.420253,408325.12,348607.63,282065.53,213352.59,147122.57,390903.7,328661.83,261038.85,192671.92,128198.22,10,7.5780894,8051.2286
17.430253,408866.84,348961.08,282144.94,213133.49,146641.78,391374.29,328908.19,260996.31,192336.87,127628.07,10,7.5976084,8051.2159
17.440253,409464,349357.56,282246.07,212911.51,146135.92,391894.77,329188.24,260964.42,191988.16,127024.34,10,7.61715,8051.2038
17.450253,409819.11,349592.05,282302.87,212774.13,145828.39,392192.85,329340.28,260928.31,191762.15,126647.05,10,7.6367142,8051.1924
17.460253,410274.14,349900.2,282391.54,212621.42,145463.11,392580.59,329549.24,260904.4,191501.77,126197.05,10,7.6563009,8051.1817
17.470253,410514.1,350064.39,282441.63,212545.68,145276.37,392769.78,329643.76,260876.99,191351.59,125949.7,10,7.6759102,8051.1719
17.480253,410764.7,350240.41,282503.51,212480.73,145098.81,392966.39,329745.95,260856.69,191207.46,125707.12,10,7.695542,8051.163
17.490253,410935.69,350365.72,282556.79,212452.88,144997.95,393087.71,329806.46,260838.77,191110.61,125547.93,10,7.7151963,8051.1552
17.500253,410973.14,350402.68,282588.88,212477.33,145013.61,393084.33,329795.66,260820.16,191085.34,125518.69,10,7.7348731,8051.1485
17.510253,411063.69,350480.52,282641.7,212499.35,145005.6,393126.62,329814.67,260809.55,191045.18,125455.52,10,7.7545724,8051.143
17.520253,410940.98,350414.33,282654.48,212595.72,145172.36,392971.33,329718.66,260793.59,191112.23,125590.68,10,7.7742942,8051.1388
17.530253,410899.38,350408.03,282693.44,212680.21,145292.94,392887.23,329667.21,260786.07,191150.17,125665.86,10,7.7940385,8051.136
17.540253,410691.94,350290.18,282702.06,212823.6,145550.8,392649.05,329526.28,260774.68,191272.04,125896.16,10,7.8138053,8051.1347
17.550253,410477.99,350170.99,282715.84,212978.7,145825.73,392402.35,329382.15,260766.6,191403.65,126141.22,10,7.8335945,8051.135
17.560253,410230.32,350031.35,282728.01,213152.46,146136.89,392122.46,329220.02,260760.13,191556.77,126423.93,10,7.8534062,8051.1369
17.570253,409857.77,349807.88,282717.09,213369.84,146550.59,391726.65,328990.66,260750.45,191772.36,126822.7,10,7.8732403,8051.1404
17.580253,409560.49,349638.81,282727.86,213572.24,146916.59,391397.49,328802.12,260746.67,191957.7,127161.76,10,7.8930968,8051.1457
17.590253,409094.91,349355.43,282704.19,213828.15,147414.22,390913.64,328523.16,260736.81,192223.57,127652.44,10,7.9129757,8051.1527
17.600253,408709.77,349129.28,282701.76,214065.13,147857.31,390501.76,328287.73,260732.18,192455.14,128076.66,10,7.9328771,8051.1615
17.610253,408225.73,348836.22,282679.04,214333.07,148377.19,389999.18,327999.52,260723.95,192733.59,128589.56,10,7.9528009,8051.1722
17.620253,407734.93,348539.49,282656.07,214604.31,148903.85,389490.09,327708.08,260716,193015.84,129109.62,10,7.972747,8051.1846
17.630253,407270.06,348261.17,282639.41,214868.38,149411.67,389004.51,327430.9,260709.46,193286.24,129607.33,10,7.9927156,8051.1988
17.640253,406706.96,347915.56,282600.1,215158.94,149990.43,388430.29,327101.8,260698.17,193600.37,130189.38,10,8.0127065,8051.2148
17.650253,406251.25,347643.46,282583.77,215416.79,150487.14,387954.22,326830.41,260691.21,193863.97,130676.03,10,8.0327197,8051.2326
17.660253,405687.49,347296.71,282540.95,215701.26,151058.69,387381.52,326502.13,260678.32,194174.03,131253.2,10,8.0527553,8051.252
17.670253,405214.12,347010.88,282515.57,215955.44,151557.75,386892.23,326222.38,260668.16,194439.82,131747.62,10,8.0728133,8051.2731
17.680253,404716.38,346707.01,282481,216210.39,152067.2,386382.82,325930.26,260655.14,194712.62,132257.84,10,8.0928936,8051.2957
17.690253,404225.01,346405.77,282443.4,216456.35,152563.01,385881.44,325642.06,260640.27,194977.74,132756.13,10,8.1129962,8051.3198
17.700253,403819.17,346160.75,282419.89,216670.42,152986.21,385459.79,325399.42,260626.72,195198.9,133173.15,10,8.1331211,8051.3453
17.710253,403354.07,345872.91,282377.25,216891.82,153441.31,384987.42,325125.96,260607.65,195440.67,133633.21,10,8.1532683,8051.3721
17.720253,403025.9,345675.53,282358.97,217065.45,153784.23,384641.46,324924.74,260591.4,195614.2,133965.92,10,8.1734378,8051.4001
17.730253,402654.74,345445.84,282324.12,217240.33,154145.19,384259.76,324701.07,260569.65,195799.84,134326,10,8.1936296,8051.4291
17.740253,402383.59,345280.82,282304.33,217376.39,154419.28,383971.27,324529.77,260548.3,195932.81,134589.24,10,8.2138437,8051.4591
17.750253,402156.8,345142.39,282286.73,217488.53,154646.46,383725.78,324381.4,260524.56,196037.68,134803.15,10,8.23408,8051.49
17.760253,401951.23,345014.63,282265.8,217582.61,154842.92,383502.43,324243.62,260497.05,196124.33,134987.05,10,8.2543385,8051.5215
17.770253,401876.94,344972.14,282266.04,217628.3,154928.55,383400.07,324173.64,260470.17,196143.04,135045.63,10,8.2746193,8051.5536
17.780253,401781.3,344911.19,282253.02,217667.1,155013.73,383281.25,324091.47,260436.99,196161.83,135110.01,10,8.2949224,8051.5861
17.790253,401835.86,344948.21,282265.23,217652.14,154974.13,383299.92,324086.27,260404.5,196103.47,135032.03,10,8.3152476,8051.619
17.800253,401903.37,344990.03,282271.85,217620.89,154909.17,383332.42,324086.14,260366.51,196029.16,134929.71,10,8.3355951,8051.6521
17.810253,402066.1,345092.59,282291.5,217551.05,154759.47,383452.32,324133.61,260326.17,195901.7,134731.91,10,8.3559647,8051.6852
17.820253,402322.64,345255.12,282324.12,217443.32,154526.41,383657.95,324227.61,260283.12,195721.49,134439.75,10,8.3763566,8051.7184
17.830253,402603.14,345430.3,282354.16,217316.93,154260.83,383886.16,324331.4,260234.08,195519.59,134113.34,10,8.3967706,8051.7514
17.840253,403033.61,345704.21,282410.6,217138.16,153872.25,384249.62,324510.32,260184.08,195239.22,133644.07,10,8.4172068,8051.7841
17.850253,403467.51,345977.31,282460.59,216947.24,153467.13,384616.28,324687.66,260126.71,194946.06,133158.33,10,8.4376652,8051.8166
17.860253,404035.72,346339.32,282534.5,216709.27,152951.66,385103.17,324931.42,260067.22,194581.05,132543.4,10,8.4581457,8051.8487
17.870253,404653.37,346732.75,282613.57,216447.93,152387.95,385633.58,325197.03,260001.85,194182.3,131872.66,10,8.4786483,8051.8803
17.880253,405336.5,347169.04,282702.09,216159.54,151765.24,386221.42,325492.62,259931.09,193742.5,131132.51,10,8.4991731,8051.9114
17.890253,406133.59,347682.09,282812.08,215831.8,151049.49,386909.76,325843.43,259856.85,193239.63,130281.42,10,8.51972,8051.9419
17.900253,406939.24,348200.01,282919.85,215494.04,150317.84,387603.44,326194.04,259774.64,192721.48,129410.81,10,8.540289,8051.9718
17.910253,407876.72,348808.45,283054.98,215113.76,149482.19,388412.82,326609.09,259689.53,192132.05,128414.54,10,8.5608801,8052.0011
17.920253,408826.64,349425.63,283190.44,214724.18,148629.98,389230.18,327025.75,259596.61,191525.8,127396.39,10,8.5814933,8052.0298
17.930253,409859.99,350101.38,283343.77,214307,147710.92,390118.99,327481.42,259498.83,190870.44,126295.46,10,8.6021286,8052.0578
17.940253,410956.53,350822.51,283511.24,213868.67,146740.77,391060.76,327965.52,259395.5,190175.38,125129.85,10,8.6227859,8052.0852
17.950253,412066.17,351554.69,283681.73,213423.71,145756.99,392010.11,328451.59,259284.73,189463.96,123943.74,10,8.6434653,8052.112
